,emg_max_0,emg_max_1,emg_max_2,emg_0,emg_1,emg_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2
0,544.0,688.0,580.0,544.0,643.0,573.0,468.0,468.0,468.0,509.0,509.0,509.0,509.0,509.0,482.0,482.0,482.0,508.0,508.0,508.0,508.0,521.0,521.0,521.0,544.0,544.0,586.0,586.0,586.0,588.0,588.0,588.0,588.0,588.0,650.0,650.0,650.0,688.0,688.0,688.0,688.0,529.0,529.0,529.0,643.0,643.0,458.0,458.0,458.0,467.0,467.0,467.0,467.0,467.0,576.0,576.0,576.0,569.0,569.0,569.0,569.0,580.0,580.0,580.0,573.0,573.0,116.0,342.0,288.0,497.4,518.2888888888889,572.1777777777778,468.0,529.0,458.0
0,544.0,688.0,659.0,475.0,585.0,659.0,509.0,509.0,509.0,509.0,482.0,482.0,482.0,508.0,508.0,508.0,508.0,521.0,521.0,521.0,544.0,544.0,544.0,544.0,475.0,475.0,588.0,588.0,588.0,588.0,650.0,650.0,650.0,688.0,688.0,688.0,688.0,529.0,529.0,529.0,643.0,643.0,643.0,643.0,585.0,585.0,467.0,467.0,467.0,467.0,576.0,576.0,576.0,569.0,569.0,569.0,569.0,580.0,580.0,580.0,573.0,573.0,573.0,573.0,659.0,659.0,116.0,342.0,201.0,496.1111111111111,539.8666666666667,566.7555555555556,475.0,529.0,467.0
0,544.0,688.0,659.0,541.0,380.0,585.0,482.0,482.0,482.0,508.0,508.0,508.0,508.0,521.0,521.0,521.0,544.0,544.0,544.0,544.0,475.0,475.0,475.0,475.0,541.0,541.0,650.0,650.0,650.0,688.0,688.0,688.0,688.0,529.0,529.0,529.0,643.0,643.0,643.0,643.0,585.0,585.0,585.0,585.0,380.0,380.0,576.0,576.0,576.0,569.0,569.0,569.0,569.0,580.0,580.0,580.0,573.0,573.0,573.0,573.0,659.0,659.0,659.0,659.0,585.0,585.0,116.0,308.0,201.0,496.4888888888889,548.7555555555556,566.9777777777778,475.0,380.0,569.0
0,544.0,688.0,659.0,525.0,490.0,603.0,508.0,508.0,508.0,521.0,521.0,521.0,544.0,544.0,544.0,544.0,475.0,475.0,475.0,475.0,541.0,541.0,541.0,541.0,541.0,525.0,688.0,688.0,688.0,529.0,529.0,529.0,643.0,643.0,643.0,643.0,585.0,585.0,585.0,585.0,380.0,380.0,380.0,380.0,380.0,490.0,569.0,569.0,569.0,580.0,580.0,580.0,573.0,573.0,573.0,573.0,659.0,659.0,659.0,659.0,585.0,585.0,585.0,585.0,585.0,603.0,76.0,308.0,201.0,504.84444444444443,542.8222222222222,565.0888888888888,475.0,380.0,569.0
0,544.0,643.0,659.0,542.0,369.0,608.0,521.0,521.0,544.0,544.0,544.0,544.0,475.0,475.0,475.0,475.0,541.0,541.0,541.0,541.0,541.0,525.0,525.0,525.0,542.0,542.0,529.0,529.0,643.0,643.0,643.0,643.0,585.0,585.0,585.0,585.0,380.0,380.0,380.0,380.0,380.0,490.0,490.0,490.0,369.0,369.0,580.0,580.0,573.0,573.0,573.0,573.0,659.0,659.0,659.0,659.0,585.0,585.0,585.0,585.0,585.0,603.0,603.0,603.0,608.0,608.0,76.0,319.0,201.0,508.2888888888889,543.8,564.3777777777777,475.0,369.0,573.0
0,544.0,643.0,659.0,538.0,523.0,631.0,544.0,544.0,544.0,475.0,475.0,475.0,475.0,541.0,541.0,541.0,541.0,525.0,525.0,525.0,542.0,542.0,542.0,542.0,538.0,538.0,643.0,643.0,643.0,585.0,585.0,585.0,585.0,380.0,380.0,380.0,380.0,490.0,490.0,490.0,369.0,369.0,369.0,369.0,523.0,523.0,573.0,573.0,573.0,659.0,659.0,659.0,659.0,585.0,585.0,585.0,585.0,603.0,603.0,603.0,608.0,608.0,608.0,608.0,631.0,631.0,76.0,319.0,201.0,510.0,544.4222222222222,565.0222222222222,475.0,369.0,573.0
0,542.0,585.0,659.0,492.0,461.0,568.0,475.0,475.0,541.0,541.0,541.0,541.0,541.0,525.0,525.0,525.0,542.0,542.0,542.0,542.0,538.0,538.0,538.0,538.0,492.0,492.0,585.0,585.0,380.0,380.0,380.0,380.0,380.0,490.0,490.0,490.0,369.0,369.0,369.0,369.0,523.0,523.0,523.0,523.0,461.0,461.0,659.0,659.0,585.0,585.0,585.0,585.0,585.0,603.0,603.0,603.0,608.0,608.0,608.0,608.0,631.0,631.0,631.0,631.0,568.0,568.0,76.0,319.0,201.0,513.7333333333333,541.0,570.3333333333334,475.0,369.0,568.0
0,542.0,523.0,631.0,526.0,461.0,497.0,541.0,541.0,541.0,525.0,525.0,525.0,542.0,542.0,542.0,542.0,538.0,538.0,538.0,538.0,492.0,492.0,492.0,492.0,526.0,526.0,380.0,380.0,380.0,490.0,490.0,490.0,369.0,369.0,369.0,369.0,523.0,523.0,523.0,523.0,461.0,461.0,461.0,461.0,461.0,461.0,585.0,585.0,585.0,603.0,603.0,603.0,608.0,608.0,608.0,608.0,631.0,631.0,631.0,631.0,568.0,568.0,568.0,568.0,497.0,497.0,69.0,319.0,192.0,517.3777777777777,529.8888888888889,576.9555555555555,492.0,369.0,497.0
0,542.0,523.0,631.0,533.0,375.0,417.0,525.0,525.0,542.0,542.0,542.0,542.0,538.0,538.0,538.0,538.0,492.0,492.0,492.0,492.0,526.0,526.0,526.0,526.0,533.0,533.0,490.0,490.0,369.0,369.0,369.0,369.0,523.0,523.0,523.0,523.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,375.0,375.0,603.0,603.0,608.0,608.0,608.0,608.0,631.0,631.0,631.0,631.0,568.0,568.0,568.0,568.0,497.0,497.0,497.0,497.0,417.0,417.0,69.0,319.0,242.0,519.2,514.7777777777778,576.0666666666667,492.0,369.0,417.0
0,542.0,523.0,631.0,477.0,425.0,557.0,542.0,542.0,538.0,538.0,538.0,538.0,492.0,492.0,492.0,492.0,526.0,526.0,526.0,526.0,533.0,533.0,533.0,533.0,477.0,477.0,369.0,369.0,523.0,523.0,523.0,523.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,375.0,375.0,375.0,375.0,425.0,425.0,608.0,608.0,631.0,631.0,631.0,631.0,568.0,568.0,568.0,568.0,497.0,497.0,497.0,497.0,417.0,417.0,417.0,417.0,557.0,557.0,69.0,319.0,242.0,520.6444444444444,493.93333333333334,570.5777777777778,477.0,369.0,417.0
0,538.0,523.0,631.0,473.0,514.0,578.0,538.0,538.0,492.0,492.0,492.0,492.0,526.0,526.0,526.0,526.0,533.0,533.0,533.0,533.0,477.0,477.0,477.0,477.0,473.0,473.0,523.0,523.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,375.0,375.0,375.0,375.0,425.0,425.0,425.0,425.0,514.0,514.0,631.0,631.0,568.0,568.0,568.0,568.0,497.0,497.0,497.0,497.0,417.0,417.0,417.0,417.0,557.0,557.0,557.0,557.0,578.0,578.0,71.0,274.0,242.0,517.7111111111111,474.5111111111111,570.4444444444445,473.0,375.0,417.0
0,606.0,514.0,578.0,606.0,214.0,501.0,492.0,526.0,526.0,526.0,526.0,533.0,533.0,533.0,533.0,477.0,477.0,477.0,477.0,473.0,473.0,473.0,473.0,473.0,606.0,606.0,461.0,461.0,461.0,461.0,461.0,375.0,375.0,375.0,375.0,425.0,425.0,425.0,425.0,514.0,514.0,514.0,514.0,514.0,214.0,214.0,568.0,497.0,497.0,497.0,497.0,417.0,417.0,417.0,417.0,557.0,557.0,557.0,557.0,578.0,578.0,578.0,578.0,578.0,501.0,501.0,133.0,429.0,242.0,515.8888888888889,463.97777777777776,568.7111111111111,473.0,214.0,417.0
0,606.0,514.0,578.0,513.0,441.0,414.0,526.0,533.0,533.0,533.0,533.0,477.0,477.0,477.0,477.0,473.0,473.0,473.0,473.0,473.0,606.0,606.0,606.0,606.0,513.0,513.0,461.0,375.0,375.0,375.0,375.0,425.0,425.0,425.0,425.0,514.0,514.0,514.0,514.0,514.0,214.0,214.0,214.0,214.0,441.0,441.0,497.0,417.0,417.0,417.0,417.0,557.0,557.0,557.0,557.0,578.0,578.0,578.0,578.0,578.0,501.0,501.0,501.0,501.0,414.0,414.0,133.0,371.0,245.0,521.7111111111111,428.97777777777776,553.0222222222222,473.0,214.0,414.0
0,606.0,514.0,578.0,446.0,487.0,569.0,533.0,477.0,477.0,477.0,477.0,473.0,473.0,473.0,473.0,473.0,606.0,606.0,606.0,606.0,513.0,513.0,513.0,513.0,446.0,446.0,375.0,425.0,425.0,425.0,425.0,514.0,514.0,514.0,514.0,514.0,214.0,214.0,214.0,214.0,441.0,441.0,441.0,441.0,487.0,487.0,417.0,557.0,557.0,557.0,557.0,578.0,578.0,578.0,578.0,578.0,501.0,501.0,501.0,501.0,414.0,414.0,414.0,414.0,569.0,569.0,160.0,309.0,217.0,519.1777777777778,427.3333333333333,541.4222222222222,446.0,214.0,414.0
0,606.0,566.0,578.0,516.0,566.0,567.0,477.0,473.0,473.0,473.0,473.0,473.0,606.0,606.0,606.0,606.0,513.0,513.0,513.0,513.0,446.0,446.0,446.0,446.0,516.0,516.0,425.0,514.0,514.0,514.0,514.0,514.0,214.0,214.0,214.0,214.0,441.0,441.0,441.0,441.0,487.0,487.0,487.0,487.0,566.0,566.0,557.0,578.0,578.0,578.0,578.0,578.0,501.0,501.0,501.0,501.0,414.0,414.0,414.0,414.0,569.0,569.0,569.0,569.0,567.0,567.0,160.0,352.0,217.0,514.2,437.9111111111111,539.5111111111111,446.0,214.0,414.0
0,606.0,566.0,578.0,411.0,536.0,509.0,473.0,473.0,606.0,606.0,606.0,606.0,513.0,513.0,513.0,513.0,446.0,446.0,446.0,446.0,516.0,516.0,516.0,516.0,411.0,411.0,514.0,514.0,214.0,214.0,214.0,214.0,441.0,441.0,441.0,441.0,487.0,487.0,487.0,487.0,566.0,566.0,566.0,566.0,536.0,536.0,578.0,578.0,501.0,501.0,501.0,501.0,414.0,414.0,414.0,414.0,569.0,569.0,569.0,569.0,567.0,567.0,567.0,567.0,509.0,509.0,195.0,352.0,217.0,507.97777777777776,448.7111111111111,533.5111111111111,411.0,214.0,414.0
0,606.0,566.0,615.0,512.0,506.0,615.0,606.0,606.0,606.0,513.0,513.0,513.0,513.0,446.0,446.0,446.0,446.0,516.0,516.0,516.0,516.0,411.0,411.0,411.0,512.0,512.0,214.0,214.0,214.0,441.0,441.0,441.0,441.0,487.0,487.0,487.0,487.0,566.0,566.0,566.0,566.0,536.0,536.0,536.0,506.0,506.0,501.0,501.0,501.0,414.0,414.0,414.0,414.0,569.0,569.0,569.0,569.0,567.0,567.0,567.0,567.0,509.0,509.0,509.0,615.0,615.0,195.0,352.0,217.0,503.8222222222222,455.0888888888889,531.1111111111111,411.0,214.0,414.0
0,516.0,686.0,615.0,515.0,686.0,527.0,513.0,513.0,513.0,446.0,446.0,446.0,446.0,516.0,516.0,516.0,516.0,411.0,411.0,411.0,512.0,512.0,512.0,512.0,515.0,515.0,441.0,441.0,441.0,487.0,487.0,487.0,487.0,566.0,566.0,566.0,566.0,536.0,536.0,536.0,506.0,506.0,506.0,506.0,686.0,686.0,414.0,414.0,414.0,569.0,569.0,569.0,569.0,567.0,567.0,567.0,567.0,509.0,509.0,509.0,615.0,615.0,615.0,615.0,527.0,527.0,195.0,472.0,201.0,502.6666666666667,462.9555555555556,527.1777777777778,411.0,441.0,414.0
0,516.0,686.0,615.0,471.0,677.0,501.0,446.0,446.0,446.0,446.0,516.0,516.0,516.0,516.0,411.0,411.0,411.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,471.0,471.0,487.0,487.0,487.0,487.0,566.0,566.0,566.0,566.0,536.0,536.0,536.0,506.0,506.0,506.0,506.0,686.0,686.0,686.0,677.0,677.0,569.0,569.0,569.0,569.0,567.0,567.0,567.0,567.0,509.0,509.0,509.0,615.0,615.0,615.0,615.0,527.0,527.0,527.0,501.0,501.0,195.0,472.0,201.0,502.24444444444447,477.55555555555554,523.2888888888889,411.0,487.0,501.0
0,516.0,686.0,615.0,516.0,595.0,526.0,516.0,516.0,516.0,516.0,411.0,411.0,411.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,471.0,471.0,471.0,471.0,471.0,516.0,566.0,566.0,566.0,566.0,536.0,536.0,536.0,506.0,506.0,506.0,506.0,686.0,686.0,686.0,677.0,677.0,677.0,677.0,677.0,595.0,567.0,567.0,567.0,567.0,509.0,509.0,509.0,615.0,615.0,615.0,615.0,527.0,527.0,527.0,501.0,501.0,501.0,501.0,501.0,526.0,195.0,472.0,201.0,498.35555555555555,494.93333333333334,524.2,411.0,506.0,501.0
0,566.0,686.0,670.0,566.0,629.0,670.0,411.0,411.0,411.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,471.0,471.0,471.0,471.0,471.0,516.0,516.0,516.0,566.0,566.0,536.0,536.0,536.0,506.0,506.0,506.0,506.0,686.0,686.0,686.0,677.0,677.0,677.0,677.0,677.0,595.0,595.0,595.0,629.0,629.0,509.0,509.0,509.0,615.0,615.0,615.0,615.0,527.0,527.0,527.0,501.0,501.0,501.0,501.0,501.0,526.0,526.0,526.0,670.0,670.0,195.0,472.0,256.0,499.06666666666666,516.0,540.2888888888889,411.0,506.0,501.0
0,566.0,686.0,670.0,487.0,447.0,650.0,512.0,512.0,512.0,515.0,515.0,515.0,471.0,471.0,471.0,471.0,471.0,516.0,516.0,516.0,566.0,566.0,566.0,566.0,487.0,487.0,506.0,506.0,506.0,686.0,686.0,686.0,677.0,677.0,677.0,677.0,677.0,595.0,595.0,595.0,629.0,629.0,629.0,629.0,447.0,447.0,615.0,615.0,615.0,527.0,527.0,527.0,501.0,501.0,501.0,501.0,501.0,526.0,526.0,526.0,670.0,670.0,670.0,670.0,650.0,650.0,195.0,472.0,256.0,503.46666666666664,526.0444444444445,549.4444444444445,471.0,447.0,501.0
0,566.0,686.0,670.0,516.0,553.0,558.0,512.0,515.0,515.0,515.0,471.0,471.0,471.0,471.0,471.0,516.0,516.0,516.0,566.0,566.0,566.0,566.0,487.0,487.0,487.0,516.0,506.0,686.0,686.0,686.0,677.0,677.0,677.0,677.0,677.0,595.0,595.0,595.0,629.0,629.0,629.0,629.0,447.0,447.0,447.0,553.0,615.0,527.0,527.0,527.0,501.0,501.0,501.0,501.0,501.0,526.0,526.0,526.0,670.0,670.0,670.0,670.0,650.0,650.0,650.0,558.0,195.0,472.0,256.0,504.73333333333335,525.4222222222222,550.6,471.0,447.0,501.0
0,566.0,677.0,670.0,496.0,666.0,564.0,471.0,471.0,471.0,471.0,471.0,516.0,516.0,516.0,566.0,566.0,566.0,566.0,487.0,487.0,487.0,516.0,516.0,516.0,496.0,496.0,677.0,677.0,677.0,677.0,677.0,595.0,595.0,595.0,629.0,629.0,629.0,629.0,447.0,447.0,447.0,553.0,553.0,553.0,666.0,666.0,501.0,501.0,501.0,501.0,501.0,526.0,526.0,526.0,670.0,670.0,670.0,670.0,650.0,650.0,650.0,558.0,558.0,558.0,564.0,564.0,195.0,472.0,256.0,504.7111111111111,540.5777777777778,550.8,471.0,447.0,501.0
0,566.0,734.0,670.0,423.0,734.0,484.0,471.0,516.0,516.0,516.0,566.0,566.0,566.0,566.0,487.0,487.0,487.0,516.0,516.0,516.0,496.0,496.0,496.0,496.0,423.0,423.0,677.0,595.0,595.0,595.0,629.0,629.0,629.0,629.0,447.0,447.0,447.0,553.0,553.0,553.0,666.0,666.0,666.0,666.0,734.0,734.0,501.0,526.0,526.0,526.0,670.0,670.0,670.0,670.0,650.0,650.0,650.0,558.0,558.0,558.0,564.0,564.0,564.0,564.0,484.0,484.0,155.0,293.0,256.0,493.75555555555553,578.7333333333333,554.7777777777778,423.0,447.0,484.0
0,573.0,734.0,670.0,573.0,568.0,507.0,516.0,566.0,566.0,566.0,566.0,487.0,487.0,487.0,516.0,516.0,516.0,496.0,496.0,496.0,496.0,423.0,423.0,423.0,573.0,573.0,595.0,629.0,629.0,629.0,629.0,447.0,447.0,447.0,553.0,553.0,553.0,666.0,666.0,666.0,666.0,734.0,734.0,734.0,568.0,568.0,526.0,670.0,670.0,670.0,670.0,650.0,650.0,650.0,558.0,558.0,558.0,564.0,564.0,564.0,564.0,484.0,484.0,484.0,507.0,507.0,162.0,287.0,186.0,494.4222222222222,590.8888888888889,560.4666666666667,423.0,447.0,484.0
0,573.0,734.0,670.0,491.0,608.0,580.0,566.0,487.0,487.0,487.0,516.0,516.0,516.0,496.0,496.0,496.0,496.0,423.0,423.0,423.0,573.0,573.0,573.0,573.0,491.0,491.0,629.0,447.0,447.0,447.0,553.0,553.0,553.0,666.0,666.0,666.0,666.0,734.0,734.0,734.0,568.0,568.0,568.0,568.0,608.0,608.0,670.0,650.0,650.0,650.0,558.0,558.0,558.0,564.0,564.0,564.0,564.0,484.0,484.0,484.0,507.0,507.0,507.0,507.0,580.0,580.0,162.0,287.0,186.0,502.06666666666666,599.8666666666667,558.2,423.0,447.0,484.0
0,573.0,734.0,650.0,476.0,473.0,620.0,487.0,516.0,516.0,516.0,496.0,496.0,496.0,496.0,423.0,423.0,423.0,573.0,573.0,573.0,573.0,491.0,491.0,491.0,491.0,476.0,447.0,553.0,553.0,553.0,666.0,666.0,666.0,666.0,734.0,734.0,734.0,568.0,568.0,568.0,568.0,608.0,608.0,608.0,608.0,473.0,650.0,558.0,558.0,558.0,564.0,564.0,564.0,564.0,484.0,484.0,484.0,507.0,507.0,507.0,507.0,580.0,580.0,580.0,580.0,620.0,162.0,287.0,186.0,500.06666666666666,599.6666666666666,559.9555555555555,423.0,447.0,484.0
0,573.0,734.0,620.0,526.0,571.0,608.0,496.0,496.0,496.0,496.0,423.0,423.0,423.0,573.0,573.0,573.0,573.0,491.0,491.0,491.0,491.0,476.0,476.0,476.0,526.0,526.0,666.0,666.0,666.0,666.0,734.0,734.0,734.0,568.0,568.0,568.0,568.0,608.0,608.0,608.0,608.0,473.0,473.0,473.0,571.0,571.0,564.0,564.0,564.0,564.0,484.0,484.0,484.0,507.0,507.0,507.0,507.0,580.0,580.0,580.0,580.0,620.0,620.0,620.0,608.0,608.0,150.0,287.0,186.0,505.73333333333335,597.7555555555556,568.0,423.0,473.0,484.0
0,573.0,734.0,620.0,554.0,364.0,516.0,423.0,423.0,423.0,573.0,573.0,573.0,573.0,491.0,491.0,491.0,491.0,476.0,476.0,476.0,526.0,526.0,526.0,526.0,554.0,554.0,734.0,734.0,734.0,568.0,568.0,568.0,568.0,608.0,608.0,608.0,608.0,473.0,473.0,473.0,571.0,571.0,571.0,571.0,364.0,364.0,484.0,484.0,484.0,507.0,507.0,507.0,507.0,580.0,580.0,580.0,580.0,620.0,620.0,620.0,608.0,608.0,608.0,608.0,516.0,516.0,150.0,370.0,186.0,508.22222222222223,594.3333333333334,563.2888888888889,423.0,364.0,484.0
0,573.0,608.0,620.0,516.0,515.0,532.0,573.0,573.0,573.0,573.0,491.0,491.0,491.0,476.0,476.0,476.0,526.0,526.0,526.0,526.0,554.0,554.0,554.0,554.0,516.0,516.0,568.0,568.0,568.0,568.0,608.0,608.0,608.0,473.0,473.0,473.0,571.0,571.0,571.0,571.0,364.0,364.0,364.0,364.0,515.0,515.0,507.0,507.0,507.0,507.0,580.0,580.0,580.0,620.0,620.0,620.0,608.0,608.0,608.0,608.0,516.0,516.0,516.0,516.0,532.0,532.0,150.0,370.0,186.0,509.97777777777776,576.2222222222222,562.9111111111112,476.0,364.0,507.0
0,554.0,608.0,620.0,484.0,548.0,531.0,491.0,491.0,491.0,491.0,476.0,476.0,476.0,526.0,526.0,526.0,526.0,554.0,554.0,554.0,554.0,516.0,516.0,516.0,484.0,484.0,608.0,608.0,608.0,608.0,473.0,473.0,473.0,571.0,571.0,571.0,571.0,364.0,364.0,364.0,364.0,515.0,515.0,515.0,548.0,548.0,580.0,580.0,580.0,580.0,620.0,620.0,620.0,608.0,608.0,608.0,608.0,516.0,516.0,516.0,516.0,532.0,532.0,532.0,531.0,531.0,150.0,370.0,186.0,512.5555555555555,563.2888888888889,565.6222222222223,476.0,364.0,516.0
0,554.0,608.0,622.0,513.0,248.0,622.0,491.0,476.0,476.0,476.0,526.0,526.0,526.0,526.0,554.0,554.0,554.0,554.0,516.0,516.0,516.0,484.0,484.0,484.0,513.0,513.0,608.0,473.0,473.0,473.0,571.0,571.0,571.0,571.0,364.0,364.0,364.0,364.0,515.0,515.0,515.0,548.0,548.0,548.0,248.0,248.0,580.0,620.0,620.0,620.0,608.0,608.0,608.0,608.0,516.0,516.0,516.0,516.0,532.0,532.0,532.0,531.0,531.0,531.0,622.0,622.0,150.0,486.0,186.0,512.7111111111111,545.0,570.5555555555555,476.0,248.0,516.0
0,554.0,571.0,622.0,486.0,388.0,552.0,476.0,526.0,526.0,526.0,526.0,554.0,554.0,554.0,554.0,516.0,516.0,516.0,484.0,484.0,484.0,513.0,513.0,513.0,486.0,486.0,473.0,571.0,571.0,571.0,571.0,364.0,364.0,364.0,364.0,515.0,515.0,515.0,548.0,548.0,548.0,248.0,248.0,248.0,388.0,388.0,620.0,608.0,608.0,608.0,608.0,516.0,516.0,516.0,516.0,532.0,532.0,532.0,531.0,531.0,531.0,622.0,622.0,622.0,552.0,552.0,150.0,486.0,186.0,509.0888888888889,526.5777777777778,567.4444444444445,476.0,248.0,516.0
0,583.0,571.0,622.0,583.0,288.0,541.0,526.0,526.0,554.0,554.0,554.0,554.0,516.0,516.0,516.0,484.0,484.0,484.0,513.0,513.0,513.0,486.0,486.0,486.0,583.0,583.0,571.0,571.0,364.0,364.0,364.0,364.0,515.0,515.0,515.0,548.0,548.0,548.0,248.0,248.0,248.0,388.0,388.0,388.0,288.0,288.0,608.0,608.0,516.0,516.0,516.0,516.0,532.0,532.0,532.0,531.0,531.0,531.0,622.0,622.0,622.0,552.0,552.0,552.0,541.0,541.0,160.0,486.0,166.0,509.8222222222222,510.1111111111111,559.5333333333333,484.0,248.0,516.0
0,583.0,548.0,622.0,519.0,459.0,479.0,554.0,554.0,554.0,516.0,516.0,516.0,484.0,484.0,484.0,513.0,513.0,513.0,486.0,486.0,486.0,583.0,583.0,583.0,519.0,519.0,364.0,364.0,364.0,515.0,515.0,515.0,548.0,548.0,548.0,248.0,248.0,248.0,388.0,388.0,388.0,288.0,288.0,288.0,459.0,459.0,516.0,516.0,516.0,532.0,532.0,532.0,531.0,531.0,531.0,622.0,622.0,622.0,552.0,552.0,552.0,541.0,541.0,541.0,479.0,479.0,160.0,486.0,143.0,512.7333333333333,504.75555555555553,551.5555555555555,484.0,248.0,479.0
0,583.0,548.0,622.0,583.0,386.0,502.0,516.0,516.0,516.0,484.0,484.0,484.0,513.0,513.0,513.0,486.0,486.0,486.0,583.0,583.0,583.0,519.0,519.0,519.0,583.0,583.0,515.0,515.0,515.0,548.0,548.0,548.0,248.0,248.0,248.0,388.0,388.0,388.0,288.0,288.0,288.0,459.0,459.0,459.0,386.0,386.0,532.0,532.0,532.0,531.0,531.0,531.0,622.0,622.0,622.0,552.0,552.0,552.0,541.0,541.0,541.0,479.0,479.0,479.0,502.0,502.0,160.0,486.0,143.0,516.2222222222222,492.73333333333335,547.1777777777778,484.0,248.0,479.0
0,583.0,548.0,622.0,524.0,463.0,449.0,484.0,484.0,484.0,513.0,513.0,513.0,486.0,486.0,486.0,583.0,583.0,583.0,519.0,519.0,519.0,583.0,583.0,583.0,524.0,524.0,548.0,548.0,548.0,248.0,248.0,248.0,388.0,388.0,388.0,288.0,288.0,288.0,459.0,459.0,459.0,386.0,386.0,386.0,463.0,463.0,531.0,531.0,531.0,622.0,622.0,622.0,552.0,552.0,552.0,541.0,541.0,541.0,479.0,479.0,479.0,502.0,502.0,502.0,449.0,449.0,160.0,486.0,173.0,519.4,477.4888888888889,540.6888888888889,484.0,248.0,449.0
0,583.0,678.0,622.0,462.0,678.0,494.0,513.0,513.0,513.0,486.0,486.0,486.0,583.0,583.0,583.0,519.0,519.0,519.0,583.0,583.0,583.0,524.0,524.0,524.0,524.0,462.0,248.0,248.0,248.0,388.0,388.0,388.0,288.0,288.0,288.0,459.0,459.0,459.0,386.0,386.0,386.0,463.0,463.0,463.0,463.0,678.0,622.0,622.0,622.0,552.0,552.0,552.0,541.0,541.0,541.0,479.0,479.0,479.0,502.0,502.0,502.0,449.0,449.0,449.0,449.0,494.0,121.0,430.0,173.0,524.7555555555556,464.2,539.3555555555556,462.0,248.0,449.0
0,583.0,678.0,626.0,479.0,478.0,626.0,486.0,486.0,583.0,583.0,583.0,519.0,519.0,519.0,583.0,583.0,583.0,524.0,524.0,524.0,524.0,462.0,462.0,462.0,479.0,479.0,388.0,388.0,288.0,288.0,288.0,459.0,459.0,459.0,386.0,386.0,386.0,463.0,463.0,463.0,463.0,678.0,678.0,678.0,478.0,478.0,552.0,552.0,541.0,541.0,541.0,479.0,479.0,479.0,502.0,502.0,502.0,449.0,449.0,449.0,449.0,494.0,494.0,494.0,626.0,626.0,121.0,430.0,177.0,515.6444444444444,465.0888888888889,544.0666666666667,462.0,288.0,449.0
0,583.0,678.0,627.0,518.0,492.0,627.0,583.0,583.0,519.0,519.0,519.0,583.0,583.0,583.0,524.0,524.0,524.0,524.0,462.0,462.0,462.0,479.0,479.0,479.0,518.0,518.0,288.0,288.0,459.0,459.0,459.0,386.0,386.0,386.0,463.0,463.0,463.0,463.0,678.0,678.0,678.0,478.0,478.0,478.0,492.0,492.0,541.0,541.0,479.0,479.0,479.0,502.0,502.0,502.0,449.0,449.0,449.0,449.0,494.0,494.0,494.0,626.0,626.0,626.0,627.0,627.0,121.0,430.0,178.0,516.5777777777778,457.0444444444444,547.1777777777778,462.0,288.0,449.0
0,583.0,678.0,627.0,449.0,575.0,597.0,519.0,519.0,583.0,583.0,583.0,524.0,524.0,524.0,524.0,462.0,462.0,462.0,479.0,479.0,479.0,518.0,518.0,518.0,449.0,449.0,459.0,459.0,386.0,386.0,386.0,463.0,463.0,463.0,463.0,678.0,678.0,678.0,478.0,478.0,478.0,492.0,492.0,492.0,575.0,575.0,479.0,479.0,502.0,502.0,502.0,449.0,449.0,449.0,449.0,494.0,494.0,494.0,626.0,626.0,626.0,627.0,627.0,627.0,597.0,597.0,134.0,430.0,178.0,515.9777777777778,459.0,547.2,449.0,386.0,449.0
