,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_max_0,emg_max_1,emg_max_2
0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,493.0,493.0,514.0,514.0,501.0,501.0,501.0,501.0,501.0,483.0,483.0,483.0,483.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,486.0,486.0,557.0,557.0,549.0,549.0,549.0,549.0,549.0,481.0,481.0,481.0,481.0,473.0,473.0,473.0,470.0,470.0,470.0,470.0,397.0,397.0,36.0,70.0,168.0,493.0,486.0,397.0,511.35555555555555,512.5555555555555,477.31111111111113,493.0,483.0,397.0,524.0,514.0,557.0
0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,493.0,493.0,493.0,493.0,494.0,494.0,501.0,501.0,501.0,483.0,483.0,483.0,483.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,486.0,486.0,486.0,486.0,465.0,465.0,549.0,549.0,549.0,481.0,481.0,481.0,481.0,473.0,473.0,473.0,470.0,470.0,470.0,470.0,397.0,397.0,397.0,397.0,362.0,362.0,36.0,88.0,195.0,494.0,465.0,362.0,511.22222222222223,509.75555555555553,465.7111111111111,493.0,465.0,362.0,513.0,503.0,549.0
0,512.0,512.0,512.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,494.0,494.0,483.0,483.0,483.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,486.0,486.0,486.0,486.0,465.0,465.0,465.0,465.0,468.0,468.0,481.0,481.0,481.0,473.0,473.0,473.0,470.0,470.0,470.0,470.0,397.0,397.0,397.0,397.0,362.0,362.0,362.0,362.0,397.0,397.0,36.0,88.0,195.0,494.0,468.0,397.0,508.2888888888889,505.53333333333336,461.4,493.0,465.0,362.0,512.0,503.0,481.0
0,501.0,501.0,499.0,499.0,499.0,499.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,497.0,497.0,503.0,503.0,498.0,498.0,498.0,498.0,486.0,486.0,486.0,486.0,465.0,465.0,465.0,465.0,468.0,468.0,468.0,468.0,491.0,491.0,473.0,473.0,470.0,470.0,470.0,470.0,397.0,397.0,397.0,397.0,362.0,362.0,362.0,362.0,397.0,397.0,397.0,397.0,453.0,453.0,36.0,88.0,195.0,497.0,491.0,453.0,505.35555555555555,499.8666666666667,460.0,493.0,465.0,362.0,501.0,503.0,473.0
0,499.0,499.0,499.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,497.0,497.0,497.0,497.0,500.0,498.0,498.0,498.0,486.0,486.0,486.0,486.0,465.0,465.0,465.0,465.0,468.0,468.0,468.0,468.0,491.0,491.0,491.0,491.0,489.0,470.0,470.0,470.0,397.0,397.0,397.0,397.0,362.0,362.0,362.0,362.0,397.0,397.0,397.0,397.0,453.0,453.0,453.0,453.0,512.0,31.0,86.0,195.0,500.0,489.0,512.0,504.1777777777778,495.77777777777777,458.9555555555556,493.0,465.0,362.0,500.0,498.0,512.0
0,493.0,493.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,500.0,504.0,504.0,486.0,486.0,465.0,465.0,465.0,465.0,468.0,468.0,468.0,468.0,491.0,491.0,491.0,491.0,489.0,489.0,489.0,489.0,496.0,496.0,397.0,397.0,362.0,362.0,362.0,362.0,397.0,397.0,397.0,397.0,453.0,453.0,453.0,453.0,512.0,512.0,512.0,512.0,540.0,540.0,31.0,60.0,195.0,504.0,496.0,540.0,503.5777777777778,492.3777777777778,469.64444444444445,493.0,465.0,362.0,504.0,496.0,540.0
0,494.0,494.0,494.0,494.0,494.0,494.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,509.0,509.0,465.0,465.0,468.0,468.0,468.0,468.0,491.0,491.0,491.0,491.0,489.0,489.0,489.0,489.0,496.0,496.0,496.0,496.0,474.0,474.0,362.0,362.0,397.0,397.0,397.0,397.0,453.0,453.0,453.0,453.0,512.0,512.0,512.0,512.0,540.0,540.0,540.0,540.0,541.0,541.0,31.0,49.0,195.0,509.0,474.0,541.0,502.8888888888889,489.06666666666666,474.77777777777777,494.0,465.0,362.0,509.0,496.0,541.0
0,494.0,494.0,494.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,514.0,514.0,468.0,468.0,468.0,491.0,491.0,491.0,491.0,489.0,489.0,489.0,489.0,496.0,496.0,496.0,496.0,474.0,474.0,474.0,482.0,482.0,397.0,397.0,397.0,453.0,453.0,453.0,453.0,512.0,512.0,512.0,512.0,540.0,540.0,540.0,540.0,541.0,541.0,541.0,545.0,545.0,21.0,38.0,187.0,514.0,482.0,545.0,502.1111111111111,486.75555555555553,473.8888888888889,494.0,468.0,397.0,514.0,496.0,545.0
0,497.0,497.0,497.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,491.0,491.0,491.0,489.0,489.0,489.0,489.0,496.0,496.0,496.0,496.0,474.0,474.0,474.0,482.0,482.0,482.0,482.0,502.0,502.0,453.0,453.0,453.0,512.0,512.0,512.0,512.0,540.0,540.0,540.0,540.0,541.0,541.0,541.0,545.0,545.0,545.0,545.0,536.0,536.0,21.0,38.0,187.0,514.0,502.0,536.0,502.2,485.9555555555556,473.1333333333333,497.0,474.0,453.0,514.0,502.0,545.0
0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,515.0,515.0,489.0,489.0,489.0,496.0,496.0,496.0,496.0,474.0,474.0,474.0,482.0,482.0,482.0,482.0,502.0,502.0,502.0,502.0,509.0,509.0,512.0,512.0,512.0,540.0,540.0,540.0,540.0,541.0,541.0,541.0,545.0,545.0,545.0,545.0,536.0,536.0,536.0,536.0,503.0,503.0,22.0,44.0,183.0,515.0,509.0,503.0,502.4,487.55555555555554,475.0444444444444,500.0,474.0,503.0,515.0,509.0,545.0
0,504.0,504.0,504.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,517.0,517.0,496.0,496.0,496.0,474.0,474.0,474.0,482.0,482.0,482.0,482.0,502.0,502.0,502.0,502.0,509.0,509.0,509.0,509.0,516.0,516.0,540.0,540.0,540.0,541.0,541.0,541.0,545.0,545.0,545.0,545.0,536.0,536.0,536.0,536.0,503.0,503.0,503.0,503.0,505.0,505.0,24.0,51.0,183.0,517.0,516.0,505.0,503.4888888888889,488.84444444444443,477.6222222222222,504.0,474.0,503.0,517.0,516.0,545.0
0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,522.0,522.0,474.0,474.0,482.0,482.0,482.0,482.0,502.0,502.0,502.0,502.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,506.0,506.0,541.0,541.0,545.0,545.0,545.0,545.0,536.0,536.0,536.0,536.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,515.0,515.0,29.0,51.0,183.0,522.0,506.0,515.0,505.31111111111113,490.0,481.1777777777778,509.0,474.0,503.0,522.0,516.0,545.0
0,514.0,514.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,522.0,522.0,522.0,522.0,520.0,520.0,482.0,482.0,502.0,502.0,502.0,502.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,506.0,506.0,506.0,506.0,552.0,552.0,545.0,545.0,536.0,536.0,536.0,536.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,560.0,560.0,28.0,87.0,198.0,520.0,552.0,560.0,507.8,493.8222222222222,493.6666666666667,514.0,482.0,503.0,522.0,552.0,560.0
0,514.0,514.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,522.0,522.0,522.0,522.0,520.0,520.0,520.0,520.0,515.0,515.0,502.0,502.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,506.0,506.0,506.0,506.0,552.0,552.0,552.0,552.0,555.0,555.0,536.0,536.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,560.0,560.0,560.0,560.0,587.0,587.0,28.0,87.0,190.0,515.0,555.0,587.0,509.8888888888889,501.68888888888887,512.4666666666667,514.0,502.0,503.0,522.0,555.0,587.0
0,515.0,515.0,517.0,517.0,517.0,517.0,522.0,522.0,522.0,522.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,510.0,510.0,509.0,509.0,516.0,516.0,516.0,516.0,506.0,506.0,506.0,506.0,552.0,552.0,552.0,552.0,555.0,555.0,555.0,555.0,541.0,541.0,503.0,503.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,560.0,560.0,560.0,560.0,587.0,587.0,587.0,587.0,615.0,615.0,25.0,81.0,162.0,510.0,541.0,615.0,511.53333333333336,508.8,530.6,510.0,506.0,503.0,522.0,555.0,615.0
0,517.0,517.0,522.0,522.0,522.0,522.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,523.0,523.0,516.0,516.0,506.0,506.0,506.0,506.0,552.0,552.0,552.0,552.0,555.0,555.0,555.0,555.0,541.0,541.0,541.0,541.0,512.0,512.0,505.0,505.0,515.0,515.0,515.0,515.0,560.0,560.0,560.0,560.0,587.0,587.0,587.0,587.0,615.0,615.0,615.0,615.0,626.0,626.0,23.0,81.0,123.0,523.0,512.0,626.0,513.2666666666667,511.9555555555556,545.4888888888889,510.0,506.0,505.0,523.0,555.0,626.0
0,522.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,523.0,520.0,520.0,506.0,552.0,552.0,552.0,552.0,555.0,555.0,555.0,555.0,541.0,541.0,541.0,541.0,512.0,512.0,512.0,512.0,512.0,523.0,523.0,515.0,560.0,560.0,560.0,560.0,587.0,587.0,587.0,587.0,615.0,615.0,615.0,615.0,626.0,626.0,626.0,626.0,626.0,628.0,628.0,19.0,81.0,125.0,520.0,523.0,628.0,515.6,514.8444444444444,557.6222222222223,510.0,506.0,515.0,523.0,555.0,628.0
0,520.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,523.0,520.0,520.0,520.0,520.0,520.0,517.0,552.0,555.0,555.0,555.0,555.0,541.0,541.0,541.0,541.0,512.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,523.0,512.0,560.0,587.0,587.0,587.0,587.0,615.0,615.0,615.0,615.0,626.0,626.0,626.0,626.0,626.0,628.0,628.0,628.0,628.0,628.0,618.0,14.0,81.0,125.0,517.0,512.0,618.0,516.8444444444444,517.4888888888889,565.2,510.0,512.0,560.0,523.0,555.0,628.0
0,510.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,523.0,520.0,520.0,520.0,520.0,520.0,517.0,517.0,517.0,517.0,514.0,514.0,541.0,541.0,541.0,541.0,512.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,521.0,521.0,615.0,615.0,615.0,615.0,626.0,626.0,626.0,626.0,626.0,628.0,628.0,628.0,628.0,628.0,618.0,618.0,618.0,618.0,593.0,593.0,13.0,73.0,125.0,514.0,521.0,593.0,517.2666666666667,521.5777777777778,572.3777777777777,510.0,512.0,593.0,523.0,541.0,628.0
0,510.0,523.0,523.0,523.0,523.0,523.0,520.0,520.0,520.0,520.0,520.0,517.0,517.0,517.0,517.0,514.0,514.0,514.0,511.0,511.0,541.0,512.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,521.0,521.0,521.0,507.0,507.0,615.0,626.0,626.0,626.0,626.0,626.0,628.0,628.0,628.0,628.0,628.0,618.0,618.0,618.0,618.0,593.0,593.0,593.0,557.0,557.0,13.0,53.0,125.0,511.0,507.0,557.0,517.1333333333333,522.6666666666666,574.3777777777777,510.0,507.0,557.0,523.0,541.0,628.0
0,523.0,523.0,520.0,520.0,520.0,520.0,520.0,517.0,517.0,517.0,517.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,502.0,502.0,512.0,512.0,523.0,523.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,521.0,521.0,521.0,507.0,507.0,507.0,507.0,504.0,504.0,626.0,626.0,628.0,628.0,628.0,628.0,628.0,618.0,618.0,618.0,618.0,593.0,593.0,593.0,557.0,557.0,557.0,557.0,517.0,517.0,21.0,51.0,125.0,502.0,504.0,517.0,516.4222222222222,522.6666666666666,575.9333333333333,502.0,504.0,517.0,523.0,523.0,628.0
0,520.0,520.0,520.0,517.0,517.0,517.0,517.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,502.0,502.0,502.0,502.0,501.0,501.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,521.0,521.0,521.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,487.0,487.0,628.0,628.0,628.0,618.0,618.0,618.0,618.0,593.0,593.0,593.0,557.0,557.0,557.0,557.0,517.0,517.0,517.0,517.0,476.0,476.0,22.0,68.0,152.0,501.0,487.0,476.0,515.1333333333333,521.1555555555556,575.2666666666667,501.0,487.0,476.0,520.0,523.0,628.0
0,517.0,517.0,517.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,496.0,496.0,512.0,512.0,512.0,521.0,521.0,521.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,487.0,487.0,487.0,487.0,498.0,498.0,618.0,618.0,618.0,593.0,593.0,593.0,557.0,557.0,557.0,557.0,517.0,517.0,517.0,517.0,476.0,476.0,476.0,476.0,436.0,436.0,27.0,68.0,192.0,496.0,498.0,436.0,513.2666666666667,519.5111111111111,570.4666666666667,496.0,487.0,436.0,517.0,521.0,618.0
0,514.0,514.0,511.0,511.0,511.0,511.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,496.0,496.0,496.0,496.0,498.0,498.0,521.0,521.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,487.0,487.0,487.0,487.0,498.0,498.0,498.0,498.0,482.0,482.0,593.0,593.0,557.0,557.0,557.0,557.0,517.0,517.0,517.0,517.0,476.0,476.0,476.0,476.0,436.0,436.0,436.0,436.0,453.0,453.0,27.0,73.0,192.0,498.0,482.0,453.0,511.1333333333333,516.0444444444445,562.2,496.0,482.0,436.0,514.0,521.0,593.0
0,511.0,511.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,498.0,499.0,499.0,507.0,507.0,504.0,504.0,504.0,504.0,487.0,487.0,487.0,487.0,498.0,498.0,498.0,498.0,482.0,482.0,482.0,482.0,487.0,487.0,557.0,557.0,517.0,517.0,517.0,517.0,476.0,476.0,476.0,476.0,436.0,436.0,436.0,436.0,453.0,453.0,453.0,453.0,469.0,469.0,27.0,73.0,192.0,499.0,487.0,469.0,509.44444444444446,509.9111111111111,552.2,496.0,482.0,436.0,511.0,507.0,557.0
0,502.0,502.0,501.0,501.0,501.0,501.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,498.0,498.0,504.0,504.0,487.0,487.0,487.0,487.0,498.0,498.0,498.0,498.0,482.0,482.0,482.0,482.0,487.0,487.0,487.0,487.0,489.0,489.0,517.0,517.0,476.0,476.0,476.0,476.0,436.0,436.0,436.0,436.0,453.0,453.0,453.0,453.0,469.0,469.0,469.0,469.0,489.0,489.0,27.0,59.0,192.0,498.0,489.0,489.0,508.2,504.5777777777778,541.3555555555556,496.0,482.0,436.0,502.0,504.0,517.0
0,501.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,487.0,498.0,498.0,498.0,498.0,482.0,482.0,482.0,482.0,487.0,487.0,487.0,487.0,489.0,489.0,489.0,489.0,489.0,486.0,486.0,476.0,436.0,436.0,436.0,436.0,453.0,453.0,453.0,453.0,469.0,469.0,469.0,469.0,489.0,489.0,489.0,489.0,489.0,499.0,499.0,27.0,41.0,192.0,497.0,486.0,499.0,505.9555555555556,500.6,527.0666666666667,496.0,482.0,436.0,501.0,498.0,499.0
0,496.0,496.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,497.0,506.0,506.0,498.0,498.0,482.0,482.0,482.0,482.0,487.0,487.0,487.0,487.0,489.0,489.0,489.0,489.0,489.0,486.0,486.0,486.0,488.0,488.0,436.0,436.0,453.0,453.0,453.0,453.0,469.0,469.0,469.0,469.0,489.0,489.0,489.0,489.0,489.0,499.0,499.0,499.0,506.0,506.0,24.0,41.0,192.0,506.0,488.0,506.0,504.68888888888887,498.7111111111111,518.8666666666667,496.0,482.0,436.0,506.0,498.0,506.0
0,498.0,499.0,499.0,499.0,499.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,497.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,482.0,487.0,487.0,487.0,487.0,489.0,489.0,489.0,489.0,489.0,486.0,486.0,486.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,453.0,469.0,469.0,469.0,469.0,489.0,489.0,489.0,489.0,489.0,499.0,499.0,499.0,506.0,506.0,506.0,506.0,506.0,516.0,516.0,21.0,39.0,182.0,508.0,488.0,516.0,503.2888888888889,495.06666666666666,505.97777777777776,497.0,482.0,453.0,508.0,489.0,516.0
0,499.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,497.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,510.0,510.0,487.0,489.0,489.0,489.0,489.0,489.0,486.0,486.0,486.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,491.0,491.0,469.0,489.0,489.0,489.0,489.0,489.0,499.0,499.0,499.0,506.0,506.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,508.0,508.0,18.0,39.0,157.0,510.0,491.0,508.0,502.64444444444445,492.8666666666667,497.1111111111111,497.0,486.0,469.0,510.0,491.0,516.0
0,498.0,498.0,497.0,497.0,497.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,514.0,514.0,489.0,489.0,486.0,486.0,486.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,491.0,491.0,491.0,491.0,499.0,499.0,489.0,489.0,499.0,499.0,499.0,506.0,506.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,497.0,497.0,18.0,25.0,121.0,514.0,499.0,497.0,502.6,491.1777777777778,490.6666666666667,497.0,486.0,489.0,514.0,499.0,516.0
0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,519.0,519.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,491.0,491.0,491.0,491.0,499.0,499.0,499.0,499.0,499.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,497.0,497.0,497.0,497.0,497.0,486.0,486.0,23.0,22.0,81.0,519.0,496.0,486.0,503.75555555555553,490.35555555555555,486.1777777777778,506.0,488.0,486.0,519.0,499.0,516.0
0,506.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,518.0,518.0,488.0,488.0,488.0,488.0,488.0,491.0,491.0,491.0,491.0,499.0,499.0,499.0,499.0,499.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,497.0,497.0,497.0,497.0,497.0,486.0,486.0,486.0,486.0,489.0,489.0,23.0,24.0,80.0,518.0,506.0,489.0,505.2888888888889,491.22222222222223,486.2888888888889,506.0,488.0,486.0,519.0,506.0,516.0
0,508.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,522.0,522.0,488.0,491.0,491.0,491.0,491.0,499.0,499.0,499.0,499.0,499.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,527.0,527.0,516.0,508.0,508.0,508.0,508.0,497.0,497.0,497.0,497.0,497.0,486.0,486.0,486.0,486.0,489.0,489.0,489.0,489.0,501.0,501.0,26.0,45.0,80.0,522.0,527.0,501.0,507.31111111111113,493.1111111111111,490.64444444444445,508.0,488.0,486.0,522.0,527.0,516.0
0,510.0,514.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,522.0,522.0,522.0,522.0,527.0,527.0,491.0,499.0,499.0,499.0,499.0,499.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,527.0,527.0,527.0,527.0,526.0,526.0,508.0,497.0,497.0,497.0,497.0,497.0,486.0,486.0,486.0,486.0,489.0,489.0,489.0,489.0,501.0,501.0,501.0,501.0,529.0,529.0,30.0,45.0,76.0,527.0,526.0,529.0,509.7111111111111,496.7111111111111,496.53333333333336,510.0,491.0,486.0,527.0,527.0,529.0
0,514.0,514.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,522.0,522.0,522.0,522.0,527.0,527.0,527.0,527.0,522.0,522.0,499.0,499.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,527.0,527.0,527.0,527.0,526.0,526.0,526.0,526.0,526.0,526.0,497.0,497.0,486.0,486.0,486.0,486.0,489.0,489.0,489.0,489.0,501.0,501.0,501.0,501.0,529.0,529.0,529.0,529.0,548.0,548.0,30.0,41.0,79.0,522.0,526.0,548.0,512.0,500.2888888888889,503.06666666666666,514.0,496.0,486.0,527.0,527.0,548.0
0,519.0,519.0,518.0,518.0,518.0,518.0,522.0,522.0,522.0,522.0,527.0,527.0,527.0,527.0,522.0,522.0,522.0,522.0,523.0,523.0,496.0,496.0,506.0,506.0,506.0,506.0,527.0,527.0,527.0,527.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,530.0,530.0,486.0,486.0,489.0,489.0,489.0,489.0,501.0,501.0,501.0,501.0,529.0,529.0,529.0,529.0,548.0,548.0,548.0,548.0,557.0,557.0,30.0,44.0,71.0,523.0,530.0,557.0,514.1555555555556,503.8,509.15555555555557,518.0,496.0,486.0,527.0,530.0,557.0
0,518.0,518.0,522.0,522.0,522.0,522.0,527.0,527.0,527.0,527.0,522.0,522.0,522.0,522.0,523.0,523.0,523.0,523.0,507.0,507.0,506.0,506.0,527.0,527.0,527.0,527.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,530.0,530.0,530.0,530.0,550.0,550.0,489.0,489.0,501.0,501.0,501.0,501.0,529.0,529.0,529.0,529.0,548.0,548.0,548.0,548.0,557.0,557.0,557.0,557.0,550.0,550.0,30.0,64.0,71.0,507.0,550.0,550.0,515.7111111111111,508.46666666666664,514.4444444444445,507.0,506.0,489.0,527.0,550.0,557.0
0,522.0,522.0,527.0,527.0,527.0,527.0,522.0,522.0,522.0,522.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,507.0,511.0,511.0,527.0,527.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,530.0,530.0,530.0,530.0,550.0,550.0,550.0,550.0,530.0,530.0,501.0,501.0,529.0,529.0,529.0,529.0,548.0,548.0,548.0,548.0,557.0,557.0,557.0,557.0,550.0,550.0,550.0,550.0,529.0,529.0,21.0,62.0,71.0,511.0,530.0,529.0,516.1777777777778,513.1333333333333,517.5777777777778,507.0,526.0,501.0,527.0,550.0,557.0
0,527.0,527.0,527.0,522.0,522.0,522.0,522.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,520.0,520.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,530.0,530.0,530.0,530.0,550.0,550.0,550.0,550.0,530.0,530.0,530.0,506.0,506.0,529.0,529.0,529.0,548.0,548.0,548.0,548.0,557.0,557.0,557.0,557.0,550.0,550.0,550.0,550.0,529.0,529.0,529.0,521.0,521.0,20.0,62.0,71.0,520.0,506.0,521.0,516.6666666666666,515.4,518.7111111111111,507.0,506.0,521.0,527.0,550.0,557.0
0,522.0,522.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,520.0,520.0,520.0,520.0,507.0,507.0,526.0,526.0,530.0,530.0,530.0,530.0,550.0,550.0,550.0,550.0,530.0,530.0,530.0,530.0,506.0,506.0,506.0,506.0,507.0,507.0,548.0,548.0,557.0,557.0,557.0,557.0,550.0,550.0,550.0,550.0,529.0,529.0,529.0,529.0,521.0,521.0,521.0,521.0,514.0,514.0,20.0,59.0,71.0,507.0,507.0,514.0,517.3333333333334,517.3111111111111,519.3111111111111,507.0,506.0,514.0,523.0,550.0,557.0
0,523.0,523.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,520.0,520.0,520.0,520.0,507.0,507.0,507.0,507.0,507.0,517.0,517.0,530.0,530.0,550.0,550.0,550.0,530.0,530.0,530.0,530.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,557.0,557.0,550.0,550.0,550.0,529.0,529.0,529.0,529.0,521.0,521.0,521.0,521.0,514.0,514.0,514.0,514.0,514.0,503.0,503.0,20.0,54.0,71.0,517.0,510.0,503.0,517.1111111111111,518.4444444444445,520.0888888888888,507.0,506.0,503.0,523.0,550.0,557.0
