,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2
0,515.0,537.0,474.0,509.06666666666666,490.53333333333336,519.0,533.0,537.0,599.0,511.0,511.0,511.0,498.0,498.0,498.0,533.0,533.0,533.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,478.0,478.0,478.0,485.0,485.0,485.0,497.0,497.0,497.0,504.0,504.0,504.0,515.0,515.0,515.0,515.0,528.0,528.0,537.0,537.0,490.0,490.0,490.0,454.0,454.0,454.0,524.0,524.0,524.0,579.0,579.0,579.0,599.0,599.0,599.0,599.0,573.0,573.0,474.0,474.0,35.0,71.0,157.0,498.0,478.0,454.0
0,549.0,542.0,465.0,510.35555555555555,492.7111111111111,512.4666666666667,549.0,542.0,599.0,498.0,498.0,498.0,533.0,533.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,515.0,515.0,549.0,549.0,485.0,485.0,485.0,497.0,497.0,504.0,504.0,504.0,515.0,515.0,515.0,515.0,528.0,528.0,537.0,537.0,537.0,537.0,542.0,542.0,454.0,454.0,454.0,524.0,524.0,579.0,579.0,579.0,599.0,599.0,599.0,599.0,573.0,573.0,474.0,474.0,474.0,474.0,465.0,465.0,51.0,76.0,157.0,498.0,485.0,454.0
0,495.0,548.0,481.0,512.5333333333333,497.46666666666664,502.8222222222222,549.0,548.0,599.0,533.0,533.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,515.0,515.0,549.0,549.0,549.0,549.0,495.0,497.0,497.0,504.0,504.0,504.0,515.0,515.0,515.0,515.0,528.0,528.0,537.0,537.0,537.0,537.0,542.0,542.0,542.0,542.0,548.0,524.0,524.0,579.0,579.0,579.0,599.0,599.0,599.0,599.0,573.0,573.0,474.0,474.0,474.0,474.0,465.0,465.0,465.0,465.0,481.0,54.0,82.0,157.0,495.0,497.0,465.0
0,495.0,548.0,481.0,511.68888888888887,500.44444444444446,500.46666666666664,549.0,548.0,599.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,515.0,515.0,549.0,549.0,549.0,549.0,495.0,495.0,495.0,504.0,504.0,504.0,515.0,515.0,515.0,515.0,528.0,528.0,537.0,537.0,537.0,537.0,542.0,542.0,542.0,542.0,548.0,548.0,548.0,579.0,579.0,579.0,599.0,599.0,599.0,599.0,573.0,573.0,474.0,474.0,474.0,474.0,465.0,465.0,465.0,465.0,481.0,481.0,481.0,54.0,82.0,157.0,495.0,504.0,465.0
0,508.0,549.0,506.0,511.9555555555556,505.44444444444446,503.8666666666667,549.0,549.0,599.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,515.0,549.0,549.0,549.0,549.0,495.0,495.0,495.0,508.0,508.0,508.0,520.0,515.0,515.0,515.0,515.0,528.0,528.0,537.0,537.0,537.0,542.0,542.0,542.0,542.0,548.0,548.0,548.0,549.0,549.0,549.0,549.0,599.0,599.0,599.0,599.0,573.0,573.0,474.0,474.0,474.0,465.0,465.0,465.0,465.0,481.0,481.0,481.0,506.0,506.0,506.0,551.0,54.0,83.0,157.0,495.0,515.0,465.0
0,520.0,549.0,551.0,513.3777777777777,512.2888888888889,513.5555555555555,549.0,549.0,573.0,515.0,515.0,515.0,515.0,515.0,515.0,549.0,549.0,549.0,549.0,495.0,495.0,495.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,528.0,528.0,537.0,537.0,537.0,537.0,542.0,542.0,542.0,542.0,548.0,548.0,548.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,573.0,573.0,474.0,474.0,474.0,474.0,465.0,465.0,465.0,465.0,481.0,481.0,481.0,506.0,506.0,506.0,551.0,551.0,551.0,551.0,54.0,83.0,145.0,495.0,528.0,465.0
0,509.0,541.0,491.0,512.9777777777778,515.6222222222223,513.9111111111112,549.0,549.0,551.0,515.0,515.0,515.0,515.0,549.0,549.0,549.0,549.0,495.0,495.0,495.0,508.0,508.0,508.0,520.0,520.0,520.0,509.0,509.0,507.0,537.0,537.0,537.0,537.0,542.0,542.0,542.0,542.0,548.0,548.0,548.0,549.0,549.0,549.0,549.0,549.0,549.0,541.0,541.0,534.0,474.0,474.0,474.0,474.0,465.0,465.0,465.0,465.0,481.0,481.0,481.0,506.0,506.0,506.0,551.0,551.0,551.0,491.0,491.0,452.0,54.0,83.0,145.0,495.0,537.0,465.0
0,507.0,534.0,452.0,512.7777777777778,519.8,510.3777777777778,549.0,549.0,551.0,515.0,549.0,549.0,549.0,549.0,495.0,495.0,495.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,509.0,509.0,507.0,507.0,507.0,537.0,542.0,542.0,542.0,542.0,548.0,548.0,548.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,541.0,541.0,534.0,534.0,534.0,474.0,465.0,465.0,465.0,465.0,481.0,481.0,481.0,506.0,506.0,506.0,551.0,551.0,551.0,551.0,491.0,491.0,452.0,452.0,452.0,54.0,75.0,147.0,495.0,534.0,452.0
0,505.0,526.0,481.0,512.8,523.2666666666667,508.6222222222222,549.0,549.0,551.0,549.0,549.0,495.0,495.0,495.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,509.0,509.0,507.0,507.0,507.0,505.0,505.0,512.0,542.0,542.0,548.0,548.0,548.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,541.0,541.0,534.0,534.0,534.0,526.0,526.0,509.0,465.0,465.0,481.0,481.0,481.0,506.0,506.0,506.0,551.0,551.0,551.0,551.0,491.0,491.0,452.0,452.0,452.0,481.0,481.0,516.0,54.0,75.0,147.0,495.0,526.0,452.0
0,512.0,509.0,516.0,513.0222222222222,525.4222222222222,510.06666666666666,520.0,549.0,551.0,495.0,495.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,509.0,509.0,507.0,507.0,507.0,505.0,505.0,505.0,512.0,512.0,512.0,548.0,548.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,541.0,541.0,534.0,534.0,534.0,526.0,526.0,526.0,509.0,509.0,509.0,481.0,481.0,506.0,506.0,506.0,551.0,551.0,551.0,551.0,491.0,491.0,452.0,452.0,452.0,481.0,481.0,481.0,516.0,516.0,516.0,54.0,71.0,147.0,495.0,509.0,452.0
0,499.0,489.0,620.0,513.5333333333333,526.4666666666667,522.8222222222222,520.0,549.0,620.0,508.0,520.0,520.0,520.0,520.0,509.0,509.0,507.0,507.0,507.0,505.0,505.0,505.0,512.0,512.0,512.0,515.0,515.0,499.0,499.0,549.0,549.0,549.0,549.0,549.0,541.0,541.0,534.0,534.0,534.0,526.0,526.0,526.0,509.0,509.0,509.0,501.0,501.0,489.0,489.0,506.0,551.0,551.0,551.0,551.0,491.0,491.0,452.0,452.0,452.0,481.0,481.0,481.0,516.0,516.0,516.0,593.0,593.0,620.0,620.0,54.0,60.0,168.0,499.0,489.0,452.0
0,499.0,489.0,620.0,512.0222222222222,526.1111111111111,527.0888888888888,520.0,549.0,620.0,520.0,520.0,520.0,509.0,509.0,507.0,507.0,507.0,505.0,505.0,505.0,512.0,512.0,512.0,515.0,515.0,499.0,499.0,499.0,499.0,549.0,549.0,549.0,541.0,541.0,534.0,534.0,534.0,526.0,526.0,526.0,509.0,509.0,509.0,501.0,501.0,489.0,489.0,489.0,489.0,551.0,551.0,551.0,491.0,491.0,452.0,452.0,452.0,481.0,481.0,481.0,516.0,516.0,516.0,593.0,593.0,620.0,620.0,620.0,620.0,54.0,60.0,168.0,499.0,489.0,452.0
0,506.0,473.0,498.0,511.97777777777776,523.6,522.9777777777778,515.0,541.0,620.0,509.0,507.0,507.0,507.0,505.0,505.0,505.0,512.0,512.0,512.0,515.0,515.0,499.0,499.0,499.0,499.0,508.0,508.0,506.0,506.0,541.0,534.0,534.0,534.0,526.0,526.0,526.0,509.0,509.0,509.0,501.0,501.0,489.0,489.0,489.0,489.0,475.0,475.0,473.0,473.0,491.0,452.0,452.0,452.0,481.0,481.0,481.0,516.0,516.0,516.0,593.0,593.0,620.0,620.0,620.0,620.0,540.0,540.0,498.0,498.0,54.0,76.0,168.0,499.0,473.0,452.0
0,503.0,470.0,503.0,511.97777777777776,520.7333333333333,516.3555555555556,515.0,534.0,620.0,507.0,505.0,505.0,505.0,512.0,512.0,512.0,515.0,515.0,499.0,499.0,499.0,499.0,508.0,508.0,506.0,506.0,506.0,506.0,503.0,534.0,526.0,526.0,526.0,509.0,509.0,509.0,501.0,501.0,489.0,489.0,489.0,489.0,475.0,475.0,473.0,473.0,473.0,473.0,470.0,452.0,481.0,481.0,481.0,516.0,516.0,516.0,593.0,593.0,620.0,620.0,620.0,620.0,540.0,540.0,498.0,498.0,498.0,498.0,503.0,54.0,79.0,168.0,499.0,470.0,452.0
0,503.0,470.0,503.0,511.4,517.1555555555556,511.1111111111111,515.0,526.0,620.0,505.0,512.0,512.0,512.0,515.0,515.0,499.0,499.0,499.0,499.0,508.0,508.0,506.0,506.0,506.0,506.0,503.0,503.0,503.0,503.0,526.0,509.0,509.0,509.0,501.0,501.0,489.0,489.0,489.0,489.0,475.0,475.0,473.0,473.0,473.0,473.0,470.0,470.0,470.0,470.0,481.0,516.0,516.0,516.0,593.0,593.0,620.0,620.0,620.0,620.0,540.0,540.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,54.0,79.0,168.0,499.0,470.0,481.0
0,507.0,465.0,503.0,510.8666666666667,512.3555555555556,513.0444444444445,515.0,509.0,620.0,512.0,515.0,515.0,499.0,499.0,499.0,499.0,508.0,508.0,506.0,506.0,506.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,509.0,509.0,501.0,501.0,489.0,489.0,489.0,489.0,475.0,475.0,473.0,473.0,473.0,470.0,470.0,470.0,470.0,465.0,465.0,465.0,469.0,516.0,593.0,593.0,620.0,620.0,620.0,620.0,540.0,540.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,525.0,54.0,84.0,168.0,499.0,465.0,498.0
0,509.0,469.0,525.0,508.06666666666666,505.97777777777776,518.1777777777778,509.0,489.0,620.0,499.0,499.0,499.0,508.0,508.0,506.0,506.0,506.0,506.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,489.0,489.0,489.0,475.0,475.0,473.0,473.0,473.0,473.0,470.0,470.0,470.0,470.0,465.0,465.0,465.0,469.0,469.0,469.0,469.0,620.0,620.0,620.0,540.0,540.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,525.0,525.0,525.0,525.0,54.0,84.0,168.0,499.0,465.0,498.0
0,507.0,484.0,462.0,507.84444444444443,500.3333333333333,518.0,509.0,484.0,540.0,508.0,506.0,506.0,506.0,506.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,505.0,505.0,507.0,507.0,475.0,473.0,473.0,473.0,473.0,470.0,470.0,470.0,470.0,465.0,465.0,465.0,469.0,469.0,469.0,469.0,482.0,482.0,484.0,484.0,540.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,525.0,525.0,525.0,525.0,488.0,488.0,462.0,462.0,21.0,84.0,168.0,503.0,465.0,462.0
0,509.0,493.0,458.0,507.8222222222222,496.2,514.9777777777778,509.0,493.0,525.0,506.0,506.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,505.0,505.0,507.0,507.0,507.0,507.0,509.0,473.0,473.0,470.0,470.0,470.0,470.0,465.0,465.0,465.0,469.0,469.0,469.0,469.0,482.0,482.0,484.0,484.0,484.0,484.0,493.0,498.0,498.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,525.0,525.0,525.0,525.0,488.0,488.0,462.0,462.0,462.0,462.0,458.0,21.0,84.0,168.0,503.0,465.0,458.0
0,506.0,498.0,501.0,506.7111111111111,491.44444444444446,508.6222222222222,509.0,498.0,525.0,503.0,503.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,505.0,505.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,506.0,506.0,470.0,470.0,465.0,465.0,465.0,469.0,469.0,469.0,469.0,482.0,482.0,484.0,484.0,484.0,484.0,493.0,493.0,493.0,498.0,498.0,503.0,503.0,503.0,503.0,503.0,525.0,525.0,525.0,525.0,488.0,488.0,462.0,462.0,462.0,462.0,458.0,458.0,458.0,501.0,501.0,16.0,76.0,168.0,503.0,465.0,458.0
0,508.0,510.0,568.0,506.64444444444445,489.26666666666665,513.1333333333333,509.0,510.0,568.0,507.0,507.0,509.0,509.0,509.0,509.0,505.0,505.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,506.0,506.0,506.0,508.0,508.0,465.0,465.0,469.0,469.0,469.0,469.0,482.0,482.0,484.0,484.0,484.0,484.0,493.0,493.0,493.0,498.0,498.0,498.0,510.0,510.0,503.0,503.0,525.0,525.0,525.0,525.0,488.0,488.0,462.0,462.0,462.0,462.0,458.0,458.0,458.0,501.0,501.0,501.0,568.0,568.0,16.0,69.0,168.0,505.0,465.0,458.0
0,508.0,523.0,554.0,506.75555555555553,488.4222222222222,519.6,509.0,523.0,568.0,509.0,509.0,509.0,505.0,505.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,469.0,469.0,469.0,482.0,482.0,484.0,484.0,484.0,484.0,493.0,493.0,493.0,498.0,498.0,498.0,510.0,510.0,510.0,523.0,523.0,525.0,525.0,525.0,488.0,488.0,462.0,462.0,462.0,462.0,458.0,458.0,458.0,501.0,501.0,501.0,568.0,568.0,568.0,554.0,554.0,16.0,61.0,162.0,505.0,469.0,458.0
0,508.0,523.0,554.0,506.8888888888889,488.2888888888889,522.8444444444444,509.0,523.0,568.0,509.0,505.0,505.0,507.0,507.0,507.0,507.0,509.0,509.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,525.0,469.0,482.0,482.0,484.0,484.0,484.0,484.0,493.0,493.0,498.0,498.0,498.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,534.0,525.0,488.0,488.0,462.0,462.0,462.0,462.0,458.0,458.0,501.0,501.0,501.0,568.0,568.0,568.0,554.0,554.0,554.0,554.0,497.0,16.0,58.0,162.0,505.0,469.0,458.0
0,506.0,540.0,488.0,507.1333333333333,490.9555555555556,519.0444444444445,525.0,540.0,568.0,507.0,507.0,507.0,509.0,509.0,509.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,525.0,525.0,506.0,506.0,484.0,484.0,484.0,493.0,493.0,493.0,498.0,498.0,498.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,534.0,534.0,540.0,540.0,462.0,462.0,462.0,458.0,458.0,458.0,501.0,501.0,501.0,568.0,568.0,568.0,554.0,554.0,554.0,554.0,497.0,497.0,488.0,488.0,26.0,75.0,162.0,506.0,484.0,458.0
0,523.0,550.0,504.0,508.0,494.53333333333336,511.55555555555554,525.0,550.0,568.0,509.0,509.0,509.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,525.0,525.0,506.0,506.0,506.0,523.0,523.0,493.0,493.0,493.0,498.0,498.0,498.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,534.0,534.0,540.0,540.0,540.0,550.0,550.0,458.0,458.0,458.0,501.0,501.0,501.0,568.0,568.0,568.0,554.0,554.0,554.0,554.0,497.0,497.0,488.0,488.0,488.0,504.0,504.0,26.0,85.0,162.0,506.0,493.0,458.0
0,507.0,551.0,522.0,509.0444444444444,498.93333333333334,506.0,525.0,551.0,568.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,525.0,525.0,506.0,506.0,506.0,523.0,523.0,523.0,523.0,507.0,498.0,498.0,498.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,534.0,534.0,540.0,540.0,540.0,550.0,550.0,550.0,550.0,551.0,501.0,501.0,501.0,568.0,568.0,568.0,554.0,554.0,554.0,554.0,497.0,497.0,488.0,488.0,488.0,504.0,504.0,504.0,504.0,522.0,22.0,86.0,110.0,506.0,498.0,488.0
0,506.0,552.0,548.0,509.06666666666666,505.84444444444443,507.77777777777777,525.0,552.0,568.0,508.0,508.0,508.0,508.0,508.0,508.0,525.0,525.0,506.0,506.0,506.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,507.0,506.0,510.0,510.0,523.0,523.0,523.0,523.0,534.0,534.0,540.0,540.0,540.0,550.0,550.0,550.0,550.0,551.0,551.0,551.0,551.0,552.0,568.0,568.0,554.0,554.0,554.0,554.0,497.0,497.0,488.0,488.0,488.0,504.0,504.0,504.0,504.0,522.0,522.0,522.0,522.0,548.0,22.0,87.0,110.0,506.0,510.0,488.0
0,510.0,543.0,534.0,509.44444444444446,512.6666666666666,511.26666666666665,525.0,552.0,554.0,508.0,508.0,525.0,525.0,506.0,506.0,506.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,510.0,510.0,523.0,523.0,534.0,534.0,540.0,540.0,540.0,550.0,550.0,550.0,550.0,551.0,551.0,551.0,551.0,552.0,552.0,552.0,543.0,543.0,554.0,554.0,497.0,497.0,488.0,488.0,488.0,504.0,504.0,504.0,504.0,522.0,522.0,522.0,522.0,548.0,548.0,548.0,534.0,534.0,22.0,87.0,110.0,506.0,523.0,488.0
0,512.0,536.0,484.0,509.8888888888889,519.1777777777778,511.8,523.0,552.0,548.0,506.0,506.0,506.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,512.0,512.0,540.0,540.0,540.0,550.0,550.0,550.0,550.0,551.0,551.0,551.0,551.0,552.0,552.0,552.0,543.0,543.0,543.0,543.0,536.0,536.0,488.0,488.0,488.0,504.0,504.0,504.0,504.0,522.0,522.0,522.0,522.0,548.0,548.0,548.0,534.0,534.0,534.0,534.0,484.0,484.0,20.0,83.0,110.0,506.0,536.0,484.0
0,512.0,536.0,484.0,510.02222222222224,522.1555555555556,509.97777777777776,523.0,552.0,548.0,506.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,540.0,550.0,550.0,550.0,550.0,551.0,551.0,551.0,551.0,552.0,552.0,552.0,543.0,543.0,543.0,543.0,536.0,536.0,536.0,536.0,488.0,504.0,504.0,504.0,504.0,522.0,522.0,522.0,522.0,548.0,548.0,548.0,534.0,534.0,534.0,534.0,484.0,484.0,484.0,484.0,20.0,83.0,110.0,506.0,536.0,484.0
0,503.0,516.0,504.0,509.93333333333334,525.4888888888889,508.9111111111111,523.0,552.0,548.0,523.0,523.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,508.0,508.0,503.0,550.0,550.0,551.0,551.0,551.0,551.0,552.0,552.0,552.0,543.0,543.0,543.0,543.0,536.0,536.0,536.0,536.0,527.0,527.0,516.0,504.0,504.0,522.0,522.0,522.0,522.0,548.0,548.0,548.0,534.0,534.0,534.0,534.0,484.0,484.0,484.0,484.0,493.0,493.0,504.0,22.0,70.0,110.0,503.0,516.0,484.0
0,508.0,504.0,512.0,509.75555555555553,528.5555555555555,513.3555555555556,512.0,552.0,548.0,507.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,508.0,508.0,503.0,503.0,503.0,503.0,508.0,508.0,551.0,552.0,552.0,552.0,543.0,543.0,543.0,543.0,536.0,536.0,536.0,536.0,527.0,527.0,516.0,516.0,516.0,516.0,504.0,504.0,522.0,548.0,548.0,548.0,534.0,534.0,534.0,534.0,484.0,484.0,484.0,484.0,493.0,493.0,504.0,504.0,504.0,504.0,512.0,512.0,22.0,59.0,110.0,503.0,504.0,484.0
0,510.0,493.0,531.0,509.75555555555553,528.8,516.1777777777778,512.0,552.0,548.0,506.0,506.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,508.0,508.0,503.0,503.0,503.0,503.0,508.0,508.0,508.0,510.0,552.0,552.0,543.0,543.0,543.0,543.0,536.0,536.0,536.0,536.0,527.0,527.0,516.0,516.0,516.0,516.0,504.0,504.0,504.0,493.0,548.0,548.0,534.0,534.0,534.0,534.0,484.0,484.0,484.0,484.0,493.0,493.0,504.0,504.0,504.0,504.0,512.0,512.0,512.0,531.0,22.0,59.0,110.0,503.0,493.0,484.0
0,507.0,483.0,520.0,510.02222222222224,527.8666666666667,518.7333333333333,512.0,543.0,534.0,510.0,512.0,512.0,512.0,512.0,508.0,508.0,503.0,503.0,503.0,503.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,507.0,543.0,536.0,536.0,536.0,536.0,527.0,527.0,516.0,516.0,516.0,516.0,504.0,504.0,504.0,493.0,493.0,493.0,493.0,493.0,483.0,534.0,484.0,484.0,484.0,484.0,493.0,493.0,504.0,504.0,504.0,504.0,512.0,512.0,512.0,531.0,531.0,531.0,531.0,531.0,520.0,22.0,69.0,84.0,503.0,483.0,484.0
0,523.0,477.0,539.0,510.2888888888889,524.7555555555556,515.5111111111111,523.0,536.0,539.0,512.0,508.0,508.0,503.0,503.0,503.0,503.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,523.0,536.0,527.0,527.0,516.0,516.0,516.0,516.0,504.0,504.0,504.0,493.0,493.0,493.0,493.0,493.0,483.0,483.0,483.0,483.0,477.0,484.0,493.0,493.0,504.0,504.0,504.0,504.0,512.0,512.0,512.0,531.0,531.0,531.0,531.0,531.0,520.0,520.0,520.0,520.0,539.0,22.0,75.0,70.0,503.0,477.0,484.0
0,523.0,477.0,539.0,510.9555555555556,522.7111111111111,514.8444444444444,523.0,527.0,539.0,508.0,503.0,503.0,503.0,503.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,523.0,523.0,523.0,527.0,516.0,516.0,516.0,516.0,504.0,504.0,504.0,493.0,493.0,493.0,493.0,493.0,483.0,483.0,483.0,483.0,477.0,477.0,477.0,493.0,504.0,504.0,504.0,504.0,512.0,512.0,512.0,531.0,531.0,531.0,531.0,531.0,520.0,520.0,520.0,520.0,539.0,539.0,539.0,22.0,75.0,64.0,503.0,477.0,493.0
0,504.0,463.0,523.0,509.93333333333334,516.4444444444445,518.2222222222222,523.0,516.0,539.0,503.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,523.0,523.0,523.0,504.0,504.0,504.0,504.0,516.0,504.0,504.0,504.0,493.0,493.0,493.0,493.0,493.0,483.0,483.0,483.0,483.0,477.0,477.0,477.0,470.0,470.0,463.0,463.0,504.0,512.0,512.0,512.0,531.0,531.0,531.0,531.0,531.0,520.0,520.0,520.0,520.0,539.0,539.0,539.0,538.0,538.0,523.0,523.0,20.0,89.0,64.0,503.0,463.0,504.0
0,510.0,476.0,510.0,509.31111111111113,511.44444444444446,519.2666666666667,523.0,504.0,539.0,508.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,523.0,523.0,523.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,504.0,493.0,493.0,493.0,493.0,493.0,483.0,483.0,483.0,483.0,477.0,477.0,477.0,470.0,470.0,463.0,463.0,463.0,476.0,476.0,512.0,531.0,531.0,531.0,531.0,531.0,520.0,520.0,520.0,520.0,539.0,539.0,539.0,538.0,538.0,523.0,523.0,523.0,510.0,510.0,20.0,89.0,64.0,504.0,463.0,510.0
0,514.0,478.0,483.0,508.97777777777776,506.5777777777778,518.0666666666667,523.0,493.0,539.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,523.0,523.0,523.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,514.0,514.0,493.0,493.0,493.0,483.0,483.0,483.0,483.0,477.0,477.0,477.0,470.0,470.0,463.0,463.0,463.0,476.0,476.0,476.0,478.0,478.0,531.0,531.0,531.0,520.0,520.0,520.0,520.0,539.0,539.0,539.0,538.0,538.0,523.0,523.0,523.0,510.0,510.0,510.0,483.0,483.0,20.0,89.0,65.0,504.0,463.0,483.0
0,505.0,479.0,460.0,509.22222222222223,500.1111111111111,513.0,523.0,483.0,539.0,507.0,507.0,507.0,523.0,523.0,523.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,505.0,505.0,483.0,483.0,483.0,477.0,477.0,477.0,470.0,470.0,463.0,463.0,463.0,476.0,476.0,476.0,478.0,478.0,478.0,478.0,479.0,479.0,520.0,520.0,520.0,539.0,539.0,539.0,538.0,538.0,523.0,523.0,523.0,510.0,510.0,510.0,483.0,483.0,483.0,483.0,460.0,460.0,20.0,89.0,88.0,504.0,463.0,460.0
0,508.0,483.0,475.0,509.1333333333333,495.53333333333336,507.77777777777777,523.0,483.0,539.0,523.0,523.0,523.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,505.0,505.0,505.0,505.0,508.0,477.0,477.0,477.0,470.0,470.0,463.0,463.0,463.0,476.0,476.0,476.0,478.0,478.0,478.0,478.0,479.0,479.0,479.0,479.0,483.0,539.0,539.0,539.0,538.0,538.0,523.0,523.0,523.0,510.0,510.0,510.0,483.0,483.0,483.0,483.0,460.0,460.0,460.0,460.0,475.0,20.0,80.0,79.0,504.0,463.0,460.0
0,506.0,496.0,496.0,508.9555555555556,491.8222222222222,504.31111111111113,514.0,496.0,538.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,506.0,470.0,470.0,463.0,463.0,463.0,476.0,476.0,476.0,478.0,478.0,478.0,478.0,479.0,479.0,479.0,479.0,483.0,483.0,483.0,496.0,538.0,538.0,523.0,523.0,523.0,510.0,510.0,510.0,483.0,483.0,483.0,483.0,460.0,460.0,460.0,460.0,475.0,475.0,475.0,496.0,20.0,73.0,79.0,504.0,463.0,460.0
