,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19
0,513.0,477.0,498.0,500,500,500,4.0,7.0,17.0,515.1333333333333,478.73333333333335,507.06666666666666,517.0,484.0,515.0,517.0,517.0,517.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,515.0,515.0,515.0,515.0,515.0,515.0,477.0,477.0,477.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,484.0,484.0,484.0,484.0,484.0,484.0,498.0,498.0,498.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0
0,514.0,479.0,508.0,500,500,500,1.0,5.0,7.0,514.6,482.0,512.2,515.0,484.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,484.0,484.0,484.0,484.0,484.0,484.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,515.0,515.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0
0,500.0,505.0,499.0,500,500,500,14.0,55.0,12.0,505.8,514.3,506.6,510.0,534.0,511.0,510.0,510.0,510.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,501.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,525.0,525.0,525.0,525.0,525.0,499.0,499.0,499.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,502.0,502.0,502.0,502.0,502.0
0,501.0,525.0,501.0,500,500,500,3.0,9.0,10.0,501.6333333333333,526.9666666666667,501.96666666666664,503.0,530.0,502.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0
0,498.0,520.0,494.0,500,500,500,5.0,10.0,7.0,501.3333333333333,526.6666666666666,498.6666666666667,503.0,530.0,501.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0
0,498.0,506.0,491.0,500,500,500,15.0,14.0,8.0,503.0,515.2666666666667,493.7,513.0,520.0,499.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,499.0,499.0,499.0
0,500.0,497.0,495.0,500,500,500,8.0,13.0,4.0,504.0,503.5,497.0,508.0,510.0,499.0,508.0,508.0,508.0,508.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,499.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0
0,500.0,497.0,495.0,500,500,500,7.0,9.0,8.0,502.56666666666666,500.3,497.93333333333334,507.0,506.0,503.0,500.0,500.0,500.0,500.0,500.0,500.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,497.0,497.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,495.0,495.0,495.0,495.0,495.0,495.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0
0,507.0,477.0,493.0,500,500,500,1.0,42.0,11.0,507.1666666666667,498.5,499.8333333333333,508.0,519.0,504.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,519.0,519.0,519.0,519.0,519.0,503.0,503.0,503.0,503.0,503.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,504.0,504.0,504.0,504.0,504.0
0,499.0,519.0,499.0,500,500,500,9.0,61.0,11.0,506.8,508.3,500.2,508.0,538.0,504.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,499.0,499.0,499.0,499.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,538.0,538.0,538.0,538.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,499.0,499.0,499.0,499.0
0,499.0,538.0,499.0,500,500,500,9.0,19.0,5.0,502.0,531.6666666666666,500.6666666666667,499.0,538.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,509.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,531.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,494.0
0,499.0,531.0,494.0,500,500,500,17.0,7.0,5.0,506.06666666666666,535.2,497.1666666666667,516.0,538.0,499.0,499.0,499.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,538.0,538.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,499.0,499.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
0,509.0,510.0,488.0,500,500,500,26.0,28.0,11.0,514.0666666666667,531.2333333333333,495.7,525.0,537.0,499.0,509.0,509.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,525.0,525.0,525.0,525.0,525.0,525.0,531.0,531.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,510.0,510.0,510.0,510.0,510.0,510.0,494.0,494.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,488.0,488.0,488.0,488.0,488.0,488.0
0,512.0,488.0,504.0,500,500,500,13.0,19.0,27.0,516.3333333333334,496.6,506.53333333333336,523.0,491.0,515.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,488.0,488.0,488.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,504.0,504.0,504.0
0,518.0,488.0,504.0,500,500,500,11.0,14.0,14.0,520.9333333333333,491.93333333333334,508.46666666666664,523.0,502.0,518.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0
0,517.0,494.0,518.0,500,500,500,6.0,14.0,15.0,519.2,497.2,514.4,518.0,502.0,519.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,517.0,517.0,517.0,517.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,494.0,494.0,494.0,494.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0
0,517.0,491.0,518.0,500,500,500,1.0,11.0,6.0,517.5,497.26666666666665,518.9,518.0,502.0,524.0,518.0,518.0,518.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,518.0,502.0,502.0,502.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,491.0,491.0,491.0,491.0,491.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,524.0,524.0,524.0,524.0,524.0
0,514.0,479.0,517.0,500,500,500,4.0,12.0,7.0,516.4,486.2,521.2,518.0,491.0,524.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0
0,507.0,479.0,514.0,500,500,500,7.0,14.0,3.0,510.8,485.23333333333335,515.6333333333333,514.0,493.0,517.0,514.0,513.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,479.0,493.0,493.0,493.0,493.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,517.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0
0,500.0,488.0,497.0,500,500,500,7.0,44.0,18.0,503.8333333333333,504.1333333333333,508.8,507.0,532.0,515.0,507.0,507.0,507.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,500.0,500.0,500.0,500.0,500.0,500.0,488.0,488.0,488.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,532.0,532.0,532.0,532.0,532.0,532.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,497.0,497.0
0,500.0,532.0,497.0,500,500,500,3.0,25.0,10.0,501.1333333333333,529.1333333333333,501.06666666666666,503.0,535.0,506.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0
0,501.0,526.0,493.0,500,500,500,2.0,9.0,13.0,502.1333333333333,531.1,500.3666666666667,503.0,535.0,506.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,487.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,513.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,511.0
0,487.0,505.0,511.0,500,500,500,15.0,21.0,18.0,494.3,513.2,507.4,502.0,513.0,511.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0
0,501.0,485.0,499.0,500,500,500,23.0,28.0,12.0,501.96666666666664,503.1333333333333,508.3333333333333,510.0,505.0,511.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,510.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,485.0,485.0,485.0,485.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,499.0,499.0,499.0,499.0,499.0,499.0,509.0,509.0,509.0,509.0
0,501.0,485.0,499.0,500,500,500,9.0,20.0,23.0,504.4,494.4,510.0,510.0,505.0,522.0,510.0,510.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,499.0,499.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0
0,506.0,492.0,506.0,500,500,500,7.0,11.0,16.0,506.5,491.5,517.1666666666666,508.0,496.0,522.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,496.0,496.0,496.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,506.0,506.0,506.0,506.0,506.0,506.0
0,502.0,496.0,506.0,500,500,500,6.0,16.0,16.0,504.73333333333335,500.0,508.7,506.0,508.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0
0,502.0,508.0,494.0,500,500,500,10.0,25.0,15.0,504.9,511.43333333333334,505.6666666666667,512.0,521.0,509.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,509.0,509.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,521.0,521.0,521.0,521.0,521.0,521.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,502.0,502.0,502.0,502.0,502.0,502.0,494.0,494.0,494.0,494.0
0,509.0,520.0,494.0,500,500,500,13.0,17.0,15.0,508.8333333333333,517.3666666666667,500.1333333333333,515.0,525.0,502.0,509.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,521.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,525.0,525.0,525.0,502.0,502.0,502.0,502.0,502.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,498.0,498.0,498.0
0,510.0,517.0,498.0,500,500,500,5.0,8.0,8.0,512.5333333333333,521.0333333333333,499.3333333333333,515.0,525.0,502.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0
0,510.0,511.0,498.0,500,500,500,8.0,6.0,4.0,514.5,514.6,500.5,518.0,517.0,502.0,510.0,510.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,517.0,517.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,502.0,502.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0
0,515.0,478.0,498.0,500,500,500,6.0,37.0,26.0,518.4666666666667,504.8,502.53333333333336,521.0,511.0,524.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,478.0,478.0,478.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,524.0,524.0,524.0
0,515.0,473.0,510.0,500,500,500,1.0,5.0,14.0,515.5666666666667,475.1666666666667,516.0666666666667,516.0,478.0,524.0,515.0,515.0,515.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,478.0,478.0,478.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,524.0,524.0,524.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
0,500.0,481.0,515.0,500,500,500,16.0,14.0,8.0,509.93333333333334,480.0,514.9,511.0,487.0,518.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0
0,495.0,487.0,511.0,500,500,500,16.0,16.0,7.0,501.53333333333336,487.1333333333333,515.0666666666667,500.0,497.0,515.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,495.0,495.0,495.0,495.0,495.0,495.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,497.0,497.0,497.0,497.0,497.0,497.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,511.0,511.0
0,495.0,497.0,511.0,500,500,500,10.0,50.0,1.0,499.6666666666667,520.3333333333334,511.46666666666664,505.0,547.0,512.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,496.0,496.0,496.0,496.0,496.0,497.0,497.0,497.0,497.0,497.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,503.0
0,488.0,541.0,489.0,500,500,500,8.0,6.0,14.0,492.0,544.0,496.0,496.0,547.0,503.0,496.0,496.0,496.0,496.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,547.0,547.0,547.0,547.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,503.0,503.0,503.0,503.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0
0,488.0,511.0,489.0,500,500,500,25.0,30.0,25.0,500.53333333333336,526.3333333333334,499.43333333333334,513.0,541.0,514.0,488.0,488.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,541.0,541.0,521.0,521.0,521.0,521.0,521.0,521.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,498.0,498.0,498.0,498.0,498.0,498.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0
0,505.0,488.0,507.0,500,500,500,8.0,23.0,7.0,509.8,506.93333333333334,511.4,513.0,511.0,514.0,513.0,513.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,488.0,488.0,488.0,488.0,488.0,488.0,514.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,507.0
0,489.0,486.0,505.0,500,500,500,20.0,22.0,6.0,505.4,494.0,507.4,509.0,499.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,505.0,505.0,489.0,489.0,489.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,499.0,499.0,499.0,499.0,499.0,499.0,486.0,486.0,486.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0
0,489.0,486.0,500.0,500,500,500,27.0,13.0,11.0,495.26666666666665,489.5,508.53333333333336,516.0,496.0,511.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,516.0,516.0,516.0,516.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,496.0,496.0,496.0,496.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0
0,510.0,496.0,500.0,500,500,500,27.0,40.0,11.0,512.3,509.6666666666667,501.76666666666665,516.0,526.0,503.0,516.0,516.0,516.0,516.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0
0,505.0,513.0,511.0,500,500,500,9.0,29.0,9.0,511.1,532.0333333333333,509.6333333333333,514.0,542.0,512.0,505.0,505.0,505.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,513.0,513.0,513.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0
