,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2
0,8.0,19.0,14.0,501.0,502.0,500.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,495.0,499.0,492.0,500,500,500,496.8,502.6,496.06666666666666
0,5.0,14.0,21.0,506.0,502.0,521.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,499.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,500.0,500.0,500.0,500.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,501.0,488.0,500.0,500,500,500,502.1666666666667,497.3333333333333,507.46666666666664
0,0.0,9.0,12.0,506.0,497.0,505.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,496.0,496.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,522.0,522.0,522.0,506.0,488.0,493.0,500,500,500,506.0,490.4,501.8
0,1.0,32.0,5.0,512.0,528.0,522.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,511.0,496.0,517.0,500,500,500,511.6666666666667,506.6666666666667,520.3333333333334
0,9.0,29.0,11.0,520.0,501.0,508.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,515.0,499.0,506.0,500,500,500,515.3333333333334,509.3333333333333,510.3333333333333
0,6.0,12.0,37.0,521.0,499.0,526.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,521.0,521.0,521.0,521.0,521.0,521.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,494.0,494.0,494.0,489.0,489.0,489.0,489.0,489.0,489.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,489.0,489.0,489.0,526.0,526.0,526.0,526.0,526.0,526.0,519.0,489.0,489.0,500,500,500,518.7,497.7,507.5
0,4.0,16.0,37.0,521.0,505.0,526.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,517.0,517.0,517.0,517.0,517.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,505.0,505.0,505.0,505.0,505.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,507.0,507.0,507.0,507.0,507.0,517.0,489.0,507.0,500,500,500,520.0,493.5,516.4666666666667
0,2.0,15.0,4.0,519.0,505.0,507.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,517.0,490.0,503.0,500,500,500,517.8666666666667,498.5,505.26666666666665
0,1.0,16.0,19.0,518.0,506.0,522.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,518.0,499.0,522.0,500,500,500,518.2,500.0,518.2
0,14.0,26.0,38.0,507.0,532.0,509.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,532.0,532.0,532.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,504.0,512.0,484.0,500,500,500,509.06666666666666,512.6666666666666,500.0
0,11.0,34.0,35.0,500.0,546.0,519.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,493.0,521.0,511.0,500,500,500,498.53333333333336,528.0,505.2
0,2.0,28.0,10.0,495.0,525.0,514.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,494.0,518.0,509.0,500,500,500,494.1666666666667,527.1,513.3333333333334
0,2.0,13.0,9.0,495.0,510.0,511.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,493.0,505.0,505.0,500,500,500,494.73333333333335,511.46666666666664,511.0
0,8.0,21.0,13.0,501.0,526.0,505.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,493.0,505.0,498.0,500,500,500,495.3333333333333,511.1,503.73333333333335
0,7.0,19.0,23.0,508.0,522.0,521.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,507.0,507.0,507.0,500,500,500,505.4,517.3333333333334,509.6
0,7.0,13.0,21.0,515.0,517.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,514.0,504.0,500.0,500,500,500,512.9666666666667,509.46666666666664,510.4
0,0.0,2.0,3.0,515.0,519.0,518.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,515.0,515.0,515.0,515.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,515.0,517.0,515.0,500,500,500,515.0,518.0666666666667,516.6
0,7.0,26.0,38.0,522.0,519.0,523.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,520.0,520.0,520.0,520.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,493.0,493.0,493.0,493.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,523.0,523.0,523.0,523.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,515.0,493.0,485.0,500,500,500,517.2333333333333,513.0666666666667,512.2333333333333
0,1.0,6.0,13.0,523.0,511.0,498.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,523.0,523.0,523.0,523.0,523.0,523.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,505.0,505.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,498.0,498.0,498.0,498.0,498.0,498.0,522.0,505.0,485.0,500,500,500,522.2,509.8,487.6
0,4.0,22.0,13.0,523.0,527.0,498.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,519.0,519.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,527.0,527.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,492.0,492.0,519.0,505.0,492.0,500,500,500,522.5,507.8666666666667,494.56666666666666
0,5.0,40.0,32.0,524.0,527.0,524.0,523.0,523.0,523.0,523.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,524.0,524.0,524.0,524.0,505.0,505.0,505.0,505.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,487.0,487.0,487.0,487.0,498.0,498.0,498.0,498.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,524.0,524.0,524.0,524.0,519.0,487.0,492.0,500,500,500,521.5333333333333,511.4,499.06666666666666
0,5.0,40.0,32.0,524.0,527.0,524.0,519.0,519.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,527.0,527.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,490.0,490.0,490.0,490.0,492.0,492.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,509.0,509.0,509.0,509.0,519.0,487.0,492.0,500,500,500,521.4666666666667,503.4,509.2
0,10.0,14.0,27.0,520.0,490.0,509.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,513.0,513.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,492.0,492.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,502.0,502.0,514.0,476.0,497.0,500,500,500,518.3333333333334,484.46666666666664,506.6
0,6.0,16.0,18.0,513.0,492.0,515.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,508.0,484.0,502.0,500,500,500,511.2,488.53333333333336,506.6
0,11.0,28.0,18.0,508.0,503.0,515.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,475.0,475.0,475.0,475.0,475.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,508.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,475.0,497.0,500,500,500,505.6,486.0,510.0
0,14.0,41.0,18.0,497.0,516.0,501.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,494.0,494.0,494.0,494.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,494.0,503.0,497.0,500,500,500,498.96666666666664,498.5,500.3333333333333
0,5.0,13.0,26.0,494.0,516.0,523.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,492.0,511.0,501.0,500,500,500,494.06666666666666,512.0666666666667,506.06666666666666
0,6.0,28.0,28.0,497.0,512.0,523.0,492.0,492.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,491.0,511.0,511.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,512.0,512.0,512.0,512.0,512.0,523.0,523.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,495.0,495.0,495.0,495.0,495.0,491.0,484.0,495.0,500,500,500,494.4,497.6,513.2
0,6.0,28.0,15.0,494.0,512.0,510.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,494.0,494.0,494.0,494.0,494.0,494.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,496.0,496.0,496.0,496.0,496.0,496.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,510.0,510.0,510.0,510.0,510.0,510.0,491.0,496.0,495.0,500,500,500,492.7,503.8666666666667,499.76666666666665
0,8.0,16.0,17.0,499.0,510.0,512.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,499.0,499.0,499.0,499.0,499.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,494.0,496.0,510.0,500,500,500,494.6333333333333,499.4,509.3333333333333
0,7.0,24.0,14.0,506.0,534.0,512.0,499.0,499.0,499.0,499.0,499.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,510.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,530.0,530.0,530.0,512.0,512.0,512.0,512.0,512.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,495.0,495.0,495.0,499.0,510.0,498.0,500,500,500,502.5,522.0,505.0
0,7.0,11.0,3.0,513.0,530.0,495.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,506.0,523.0,495.0,500,500,500,507.6333333333333,529.1666666666666,495.6
0,5.0,18.0,31.0,518.0,541.0,511.0,515.0,515.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,536.0,536.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,541.0,541.0,541.0,511.0,511.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,495.0,495.0,495.0,515.0,532.0,480.0,500,500,500,516.3333333333334,532.4333333333333,492.8333333333333
0,3.0,9.0,41.0,521.0,541.0,521.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,521.0,521.0,521.0,521.0,521.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,539.0,539.0,539.0,539.0,539.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,521.0,521.0,521.0,521.0,521.0,518.0,539.0,495.0,500,500,500,518.5,538.5666666666667,495.8333333333333
0,5.0,21.0,26.0,521.0,539.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,516.0,520.0,520.0,500,500,500,519.0666666666667,534.3333333333334,515.5333333333333
0,6.0,24.0,25.0,522.0,520.0,520.0,516.0,518.0,518.0,518.0,518.0,518.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,520.0,519.0,519.0,519.0,519.0,519.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,520.0,497.0,497.0,497.0,497.0,497.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,516.0,496.0,495.0,500,500,500,518.9333333333333,509.43333333333334,505.3333333333333
0,7.0,22.0,19.0,523.0,512.0,514.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,516.0,490.0,513.0,500,500,500,521.1,496.73333333333335,508.7
0,4.0,4.0,1.0,516.0,516.0,513.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,500,500,500,513.7333333333333,514.2666666666667,512.4333333333333
0,2.0,16.0,10.0,512.0,519.0,518.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,503.0,508.0,500,500,500,511.3333333333333,512.9666666666667,512.2666666666667
0,17.0,35.0,17.0,512.0,554.0,516.0,512.0,512.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,519.0,519.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,508.0,508.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,495.0,519.0,499.0,500,500,500,506.2,536.6,509.4
0,14.0,42.0,22.0,495.0,537.0,521.0,495.0,495.0,495.0,495.0,495.0,495.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,495.0,495.0,495.0,495.0,495.0,537.0,537.0,537.0,537.0,537.0,537.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,515.0,499.0,499.0,499.0,499.0,499.0,499.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,521.0,521.0,521.0,521.0,521.0,492.0,512.0,499.0,500,500,500,494.46666666666664,526.4,506.8333333333333
0,4.0,16.0,25.0,499.0,531.0,521.0,495.0,495.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,515.0,515.0,515.0,515.0,515.0,515.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,521.0,521.0,521.0,521.0,521.0,521.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,495.0,515.0,496.0,500,500,500,496.8666666666667,522.4666666666667,509.3333333333333
0,3.0,12.0,17.0,502.0,530.0,513.0,501.0,501.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,503.0,530.0,530.0,530.0,530.0,530.0,530.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,516.0,509.0,509.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,502.0,501.0,519.0,509.0,500,500,500,500.93333333333334,525.8333333333334,507.56666666666666
