,emg_max_0,emg_max_1,emg_max_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2
0,507.0,481.0,660.0,28.0,170.0,209.0,495.0,380.0,537.0,504.0,500.0,500.0,500.0,500.0,500.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,495.0,495.0,495.0,495.0,499.0,499.0,472.0,380.0,380.0,380.0,380.0,380.0,452.0,452.0,452.0,452.0,470.0,470.0,470.0,470.0,481.0,481.0,481.0,481.0,464.0,464.0,660.0,608.0,608.0,608.0,608.0,608.0,543.0,543.0,543.0,543.0,597.0,597.0,597.0,597.0,584.0,584.0,584.0,584.0,537.0,537.0,507.8666666666667,489.6,568.2666666666667,499.0,464.0,537.0
0,507.0,481.0,608.0,28.0,163.0,353.0,495.0,380.0,307.0,500.0,500.0,500.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,500.0,500.0,380.0,380.0,380.0,452.0,452.0,452.0,452.0,470.0,470.0,470.0,470.0,481.0,481.0,481.0,481.0,464.0,464.0,464.0,476.0,476.0,608.0,608.0,608.0,543.0,543.0,543.0,543.0,597.0,597.0,597.0,597.0,584.0,584.0,584.0,584.0,537.0,537.0,537.0,307.0,307.0,506.6222222222222,484.77777777777777,563.1555555555556,500.0,476.0,307.0
0,507.0,504.0,597.0,21.0,163.0,393.0,495.0,452.0,267.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,500.0,500.0,500.0,500.0,504.0,504.0,452.0,452.0,452.0,470.0,470.0,470.0,470.0,481.0,481.0,481.0,481.0,464.0,464.0,464.0,476.0,476.0,476.0,476.0,504.0,504.0,543.0,543.0,543.0,597.0,597.0,597.0,597.0,584.0,584.0,584.0,584.0,537.0,537.0,537.0,307.0,307.0,307.0,307.0,267.0,267.0,504.9111111111111,480.73333333333335,545.3333333333334,504.0,504.0,267.0
0,507.0,504.0,597.0,19.0,147.0,393.0,495.0,464.0,267.0,507.0,507.0,507.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,507.0,507.0,470.0,470.0,470.0,481.0,481.0,481.0,481.0,464.0,464.0,464.0,476.0,476.0,476.0,476.0,504.0,504.0,504.0,504.0,493.0,493.0,597.0,597.0,597.0,584.0,584.0,584.0,584.0,537.0,537.0,537.0,307.0,307.0,307.0,307.0,267.0,267.0,267.0,267.0,268.0,268.0,504.0888888888889,477.1333333333333,522.9777777777778,507.0,493.0,268.0
0,515.0,504.0,584.0,20.0,145.0,524.0,495.0,464.0,136.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,515.0,481.0,481.0,481.0,481.0,464.0,464.0,464.0,476.0,476.0,476.0,476.0,504.0,504.0,504.0,504.0,493.0,493.0,493.0,493.0,485.0,584.0,584.0,584.0,584.0,537.0,537.0,537.0,307.0,307.0,307.0,307.0,267.0,267.0,267.0,267.0,268.0,268.0,268.0,268.0,136.0,504.0,474.68888888888887,502.1111111111111,515.0,485.0,136.0
0,515.0,504.0,537.0,20.0,145.0,524.0,499.0,464.0,136.0,499.0,499.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,515.0,515.0,515.0,515.0,514.0,514.0,464.0,464.0,476.0,476.0,476.0,476.0,504.0,504.0,504.0,504.0,493.0,493.0,493.0,493.0,485.0,485.0,485.0,485.0,487.0,487.0,537.0,537.0,307.0,307.0,307.0,307.0,267.0,267.0,267.0,267.0,268.0,268.0,268.0,268.0,136.0,136.0,136.0,136.0,406.0,406.0,504.15555555555557,470.5111111111111,463.44444444444446,514.0,487.0,406.0
0,515.0,504.0,487.0,20.0,124.0,524.0,500.0,476.0,136.0,500.0,500.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,512.0,512.0,476.0,476.0,504.0,504.0,504.0,504.0,493.0,493.0,493.0,493.0,485.0,485.0,485.0,485.0,487.0,487.0,487.0,487.0,499.0,499.0,307.0,307.0,267.0,267.0,267.0,267.0,268.0,268.0,268.0,268.0,136.0,136.0,136.0,136.0,406.0,406.0,406.0,406.0,487.0,487.0,504.55555555555554,468.84444444444443,445.26666666666665,512.0,499.0,487.0
0,517.0,509.0,679.0,22.0,129.0,543.0,504.0,485.0,136.0,504.0,504.0,507.0,507.0,507.0,507.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,517.0,517.0,504.0,504.0,493.0,493.0,493.0,493.0,485.0,485.0,485.0,485.0,487.0,487.0,487.0,487.0,499.0,499.0,499.0,499.0,509.0,509.0,267.0,267.0,268.0,268.0,268.0,268.0,136.0,136.0,136.0,136.0,406.0,406.0,406.0,406.0,487.0,487.0,487.0,487.0,679.0,679.0,505.5777777777778,473.73333333333335,439.5777777777778,517.0,509.0,679.0
0,524.0,509.0,697.0,29.0,57.0,561.0,507.0,485.0,136.0,507.0,507.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,517.0,517.0,517.0,517.0,524.0,524.0,493.0,493.0,485.0,485.0,485.0,485.0,487.0,487.0,487.0,487.0,499.0,499.0,499.0,499.0,509.0,509.0,509.0,509.0,509.0,509.0,268.0,268.0,136.0,136.0,136.0,136.0,406.0,406.0,406.0,406.0,487.0,487.0,487.0,487.0,679.0,679.0,679.0,679.0,697.0,697.0,507.4,485.2,446.68888888888887,524.0,509.0,697.0
0,524.0,581.0,832.0,29.0,117.0,696.0,512.0,485.0,136.0,515.0,514.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,517.0,517.0,517.0,517.0,524.0,524.0,524.0,524.0,524.0,520.0,520.0,485.0,487.0,487.0,487.0,487.0,499.0,499.0,499.0,499.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,581.0,581.0,136.0,406.0,406.0,406.0,406.0,487.0,487.0,487.0,487.0,679.0,679.0,679.0,679.0,697.0,697.0,697.0,697.0,697.0,832.0,832.0,509.64444444444445,494.3333333333333,468.6,520.0,581.0,832.0
0,524.0,645.0,832.0,29.0,181.0,696.0,512.0,487.0,406.0,514.0,512.0,512.0,512.0,512.0,517.0,517.0,517.0,517.0,524.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,523.0,523.0,487.0,499.0,499.0,499.0,499.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,581.0,581.0,581.0,581.0,645.0,645.0,406.0,487.0,487.0,487.0,487.0,679.0,679.0,679.0,679.0,697.0,697.0,697.0,697.0,697.0,832.0,832.0,832.0,832.0,786.0,786.0,511.2,506.8,487.73333333333335,523.0,645.0,786.0
0,524.0,645.0,832.0,25.0,181.0,696.0,512.0,499.0,487.0,512.0,517.0,517.0,517.0,517.0,524.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,517.0,517.0,499.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,581.0,581.0,581.0,581.0,645.0,645.0,645.0,645.0,636.0,636.0,487.0,679.0,679.0,679.0,679.0,697.0,697.0,697.0,697.0,697.0,832.0,832.0,832.0,832.0,786.0,786.0,786.0,786.0,717.0,717.0,513.3333333333334,521.3555555555556,503.6666666666667,517.0,636.0,717.0
0,524.0,645.0,832.0,24.0,169.0,696.0,517.0,509.0,608.0,517.0,524.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,517.0,517.0,517.0,517.0,517.0,522.0,509.0,509.0,509.0,509.0,509.0,509.0,581.0,581.0,581.0,581.0,645.0,645.0,645.0,645.0,636.0,636.0,636.0,636.0,636.0,595.0,679.0,697.0,697.0,697.0,697.0,697.0,832.0,832.0,832.0,832.0,786.0,786.0,786.0,786.0,717.0,717.0,717.0,717.0,717.0,608.0,515.0,535.2,527.4666666666667,522.0,595.0,608.0
0,524.0,645.0,832.0,20.0,160.0,696.0,509.0,509.0,576.0,524.0,524.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,517.0,517.0,517.0,517.0,517.0,522.0,522.0,522.0,509.0,509.0,509.0,509.0,581.0,581.0,581.0,581.0,645.0,645.0,645.0,645.0,636.0,636.0,636.0,636.0,636.0,595.0,595.0,595.0,580.0,580.0,697.0,697.0,832.0,832.0,832.0,832.0,786.0,786.0,786.0,786.0,717.0,717.0,717.0,717.0,717.0,608.0,608.0,608.0,576.0,576.0,516.2,543.8666666666667,554.5777777777778,509.0,580.0,576.0
0,523.0,645.0,832.0,18.0,160.0,696.0,506.0,553.0,541.0,520.0,520.0,523.0,523.0,523.0,523.0,517.0,517.0,517.0,517.0,517.0,522.0,522.0,522.0,509.0,509.0,509.0,509.0,506.0,506.0,581.0,581.0,645.0,645.0,645.0,645.0,636.0,636.0,636.0,636.0,636.0,595.0,595.0,595.0,580.0,580.0,580.0,580.0,553.0,553.0,832.0,832.0,786.0,786.0,786.0,786.0,717.0,717.0,717.0,717.0,717.0,608.0,608.0,608.0,576.0,576.0,576.0,576.0,541.0,541.0,516.3777777777777,549.9111111111112,580.4444444444445,506.0,553.0,541.0
0,523.0,645.0,786.0,18.0,160.0,696.0,506.0,511.0,410.0,523.0,523.0,517.0,517.0,517.0,517.0,517.0,522.0,522.0,522.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,510.0,510.0,645.0,645.0,636.0,636.0,636.0,636.0,636.0,595.0,595.0,595.0,580.0,580.0,580.0,580.0,553.0,553.0,553.0,553.0,511.0,511.0,786.0,786.0,717.0,717.0,717.0,717.0,717.0,608.0,608.0,608.0,576.0,576.0,576.0,576.0,541.0,541.0,541.0,541.0,410.0,410.0,516.0222222222222,554.6666666666666,607.6666666666666,510.0,511.0,410.0
0,522.0,636.0,717.0,24.0,167.0,577.0,500.0,478.0,255.0,517.0,517.0,522.0,522.0,522.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,500.0,500.0,636.0,636.0,595.0,595.0,595.0,580.0,580.0,580.0,580.0,553.0,553.0,553.0,553.0,553.0,511.0,511.0,511.0,511.0,478.0,478.0,717.0,717.0,608.0,608.0,608.0,576.0,576.0,576.0,576.0,541.0,541.0,541.0,541.0,541.0,410.0,410.0,410.0,410.0,255.0,255.0,515.0888888888888,555.9555555555555,613.2222222222222,500.0,478.0,255.0
0,522.0,595.0,608.0,24.0,194.0,807.0,500.0,451.0,25.0,522.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,500.0,502.0,502.0,595.0,580.0,580.0,580.0,580.0,553.0,553.0,553.0,553.0,553.0,511.0,511.0,511.0,511.0,478.0,478.0,478.0,478.0,451.0,451.0,608.0,576.0,576.0,576.0,576.0,541.0,541.0,541.0,541.0,541.0,410.0,410.0,410.0,410.0,255.0,255.0,255.0,255.0,25.0,25.0,514.0666666666667,553.1555555555556,584.1777777777778,502.0,451.0,25.0
0,510.0,580.0,576.0,24.0,204.0,807.0,500.0,441.0,25.0,509.0,506.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,500.0,502.0,502.0,502.0,502.0,506.0,506.0,580.0,553.0,553.0,553.0,553.0,553.0,511.0,511.0,511.0,511.0,478.0,478.0,478.0,478.0,451.0,451.0,451.0,451.0,441.0,441.0,576.0,541.0,541.0,541.0,541.0,541.0,410.0,410.0,410.0,410.0,255.0,255.0,255.0,255.0,25.0,25.0,25.0,25.0,288.0,288.0,513.0222222222222,547.7777777777778,542.0,506.0,441.0,288.0
0,510.0,553.0,541.0,25.0,218.0,807.0,499.0,427.0,25.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,500.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,506.0,499.0,553.0,553.0,553.0,511.0,511.0,511.0,511.0,478.0,478.0,478.0,478.0,451.0,451.0,451.0,451.0,441.0,441.0,441.0,441.0,427.0,541.0,541.0,541.0,410.0,410.0,410.0,410.0,255.0,255.0,255.0,255.0,25.0,25.0,25.0,25.0,288.0,288.0,288.0,288.0,404.0,511.8222222222222,542.9333333333333,517.7111111111111,499.0,427.0,404.0
0,510.0,511.0,602.0,24.0,218.0,807.0,499.0,427.0,25.0,510.0,510.0,500.0,500.0,500.0,500.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,506.0,499.0,499.0,499.0,499.0,504.0,504.0,511.0,511.0,478.0,478.0,478.0,478.0,451.0,451.0,451.0,451.0,441.0,441.0,441.0,441.0,427.0,427.0,427.0,427.0,435.0,435.0,410.0,410.0,255.0,255.0,255.0,255.0,25.0,25.0,25.0,25.0,288.0,288.0,288.0,288.0,404.0,404.0,404.0,404.0,602.0,602.0,509.44444444444446,530.9777777777778,487.9555555555556,504.0,435.0,602.0
0,506.0,478.0,715.0,24.0,237.0,761.0,499.0,408.0,25.0,500.0,500.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,506.0,499.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,502.0,502.0,478.0,478.0,451.0,451.0,451.0,451.0,441.0,441.0,441.0,441.0,427.0,427.0,427.0,427.0,435.0,435.0,435.0,435.0,408.0,408.0,255.0,255.0,25.0,25.0,25.0,25.0,288.0,288.0,288.0,288.0,404.0,404.0,404.0,404.0,602.0,602.0,602.0,602.0,715.0,715.0,507.8,513.9555555555555,474.5777777777778,502.0,408.0,715.0
0,506.0,451.0,754.0,24.0,228.0,729.0,498.0,408.0,25.0,502.0,502.0,506.0,506.0,506.0,506.0,499.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,498.0,498.0,451.0,451.0,441.0,441.0,441.0,441.0,427.0,427.0,427.0,427.0,435.0,435.0,435.0,435.0,408.0,408.0,408.0,408.0,422.0,422.0,25.0,25.0,288.0,288.0,288.0,288.0,404.0,404.0,404.0,404.0,602.0,602.0,602.0,602.0,715.0,715.0,715.0,715.0,754.0,754.0,506.02222222222224,493.9111111111111,473.06666666666666,498.0,422.0,754.0
0,506.0,451.0,766.0,24.0,187.0,741.0,498.0,408.0,288.0,506.0,506.0,499.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,500.0,500.0,441.0,441.0,427.0,427.0,427.0,427.0,435.0,435.0,435.0,435.0,408.0,408.0,408.0,408.0,422.0,422.0,422.0,422.0,451.0,451.0,288.0,288.0,404.0,404.0,404.0,404.0,602.0,602.0,602.0,602.0,715.0,715.0,715.0,715.0,754.0,754.0,754.0,754.0,766.0,766.0,504.31111111111113,477.0888888888889,479.31111111111113,500.0,451.0,766.0
0,505.0,489.0,766.0,12.0,172.0,741.0,498.0,408.0,404.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,505.0,505.0,427.0,427.0,427.0,435.0,435.0,435.0,435.0,408.0,408.0,408.0,408.0,422.0,422.0,422.0,422.0,451.0,451.0,451.0,489.0,489.0,404.0,404.0,404.0,602.0,602.0,602.0,602.0,715.0,715.0,715.0,715.0,754.0,754.0,754.0,754.0,766.0,766.0,766.0,756.0,756.0,503.35555555555555,469.5111111111111,490.1111111111111,505.0,489.0,756.0
0,505.0,513.0,766.0,12.0,145.0,741.0,498.0,408.0,602.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,505.0,505.0,435.0,435.0,435.0,408.0,408.0,408.0,408.0,422.0,422.0,422.0,422.0,451.0,451.0,451.0,489.0,489.0,489.0,489.0,513.0,513.0,602.0,602.0,602.0,715.0,715.0,715.0,715.0,754.0,754.0,754.0,754.0,766.0,766.0,766.0,756.0,756.0,756.0,756.0,673.0,673.0,503.06666666666666,463.0888888888889,503.2,505.0,513.0,673.0
0,512.0,513.0,766.0,14.0,145.0,741.0,498.0,408.0,569.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,512.0,408.0,408.0,408.0,408.0,422.0,422.0,422.0,422.0,451.0,451.0,451.0,489.0,489.0,489.0,489.0,513.0,513.0,513.0,513.0,509.0,715.0,715.0,715.0,715.0,754.0,754.0,754.0,754.0,766.0,766.0,766.0,756.0,756.0,756.0,756.0,673.0,673.0,673.0,673.0,569.0,503.15555555555557,460.3333333333333,509.68888888888887,512.0,509.0,569.0
0,514.0,522.0,766.0,16.0,114.0,741.0,498.0,422.0,516.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,514.0,514.0,422.0,422.0,422.0,422.0,451.0,451.0,451.0,489.0,489.0,489.0,489.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,522.0,522.0,754.0,754.0,754.0,754.0,766.0,766.0,766.0,756.0,756.0,756.0,756.0,673.0,673.0,673.0,673.0,569.0,569.0,569.0,516.0,516.0,503.5111111111111,459.8,518.5555555555555,514.0,522.0,516.0
0,519.0,525.0,766.0,21.0,117.0,741.0,500.0,451.0,479.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,519.0,519.0,451.0,451.0,451.0,489.0,489.0,489.0,489.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,522.0,522.0,522.0,522.0,525.0,525.0,766.0,766.0,766.0,756.0,756.0,756.0,756.0,673.0,673.0,673.0,673.0,569.0,569.0,569.0,516.0,516.0,516.0,516.0,479.0,479.0,504.75555555555553,463.1111111111111,536.6666666666666,519.0,525.0,479.0
0,519.0,540.0,756.0,21.0,132.0,741.0,505.0,489.0,402.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,518.0,489.0,489.0,489.0,489.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,522.0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,540.0,756.0,756.0,756.0,756.0,673.0,673.0,673.0,673.0,569.0,569.0,569.0,516.0,516.0,516.0,516.0,479.0,479.0,479.0,479.0,402.0,505.9111111111111,467.77777777777777,560.1111111111111,518.0,540.0,402.0
0,520.0,571.0,673.0,22.0,163.0,478.0,505.0,509.0,351.0,505.0,505.0,505.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,520.0,520.0,513.0,513.0,513.0,509.0,509.0,509.0,522.0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,540.0,540.0,540.0,540.0,571.0,571.0,673.0,673.0,673.0,569.0,569.0,569.0,516.0,516.0,516.0,516.0,479.0,479.0,479.0,479.0,402.0,402.0,402.0,402.0,351.0,351.0,507.5111111111111,479.7111111111111,582.2,520.0,571.0,351.0
0,520.0,596.0,569.0,22.0,188.0,419.0,512.0,509.0,347.0,512.0,512.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,520.0,520.0,520.0,520.0,518.0,518.0,509.0,509.0,522.0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,540.0,540.0,540.0,540.0,571.0,571.0,571.0,571.0,596.0,596.0,569.0,569.0,516.0,516.0,516.0,516.0,479.0,479.0,479.0,479.0,402.0,402.0,402.0,402.0,351.0,351.0,351.0,351.0,347.0,347.0,509.1333333333333,493.31111111111113,579.8888888888889,518.0,596.0,347.0
0,520.0,596.0,516.0,22.0,188.0,419.0,514.0,522.0,347.0,514.0,514.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,520.0,520.0,520.0,520.0,518.0,518.0,518.0,518.0,518.0,518.0,522.0,522.0,525.0,525.0,525.0,525.0,540.0,540.0,540.0,540.0,571.0,571.0,571.0,571.0,596.0,596.0,596.0,596.0,586.0,586.0,516.0,516.0,479.0,479.0,479.0,479.0,402.0,402.0,402.0,402.0,351.0,351.0,351.0,351.0,347.0,347.0,347.0,347.0,348.0,348.0,510.4888888888889,507.35555555555555,561.6666666666666,518.0,586.0,348.0
0,520.0,596.0,479.0,22.0,188.0,419.0,516.0,525.0,347.0,519.0,519.0,518.0,518.0,518.0,518.0,520.0,520.0,520.0,520.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,516.0,516.0,525.0,525.0,540.0,540.0,540.0,540.0,571.0,571.0,571.0,571.0,596.0,596.0,596.0,596.0,586.0,586.0,586.0,586.0,548.0,548.0,479.0,479.0,402.0,402.0,402.0,402.0,351.0,351.0,351.0,351.0,347.0,347.0,347.0,347.0,348.0,348.0,348.0,348.0,409.0,409.0,511.77777777777777,520.8888888888889,534.2666666666667,516.0,548.0,409.0
0,520.0,596.0,409.0,22.0,174.0,419.0,514.0,530.0,347.0,518.0,518.0,518.0,520.0,520.0,520.0,520.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,514.0,514.0,540.0,540.0,540.0,571.0,571.0,571.0,571.0,596.0,596.0,596.0,596.0,586.0,586.0,586.0,586.0,548.0,548.0,548.0,530.0,530.0,402.0,402.0,402.0,351.0,351.0,351.0,351.0,347.0,347.0,347.0,347.0,348.0,348.0,348.0,348.0,409.0,409.0,409.0,382.0,382.0,512.8,528.8,510.93333333333334,514.0,530.0,382.0
0,520.0,596.0,484.0,20.0,145.0,419.0,514.0,507.0,347.0,520.0,520.0,520.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,515.0,515.0,571.0,571.0,571.0,596.0,596.0,596.0,596.0,586.0,586.0,586.0,586.0,548.0,548.0,548.0,530.0,530.0,530.0,530.0,507.0,507.0,351.0,351.0,351.0,347.0,347.0,347.0,347.0,348.0,348.0,348.0,348.0,409.0,409.0,409.0,382.0,382.0,382.0,382.0,484.0,484.0,514.1777777777778,536.0888888888888,481.8666666666667,515.0,507.0,484.0
0,518.0,596.0,694.0,15.0,115.0,409.0,514.0,481.0,347.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,596.0,596.0,596.0,586.0,586.0,586.0,586.0,548.0,548.0,548.0,530.0,530.0,530.0,530.0,507.0,507.0,507.0,507.0,481.0,481.0,347.0,347.0,347.0,348.0,348.0,348.0,348.0,409.0,409.0,409.0,382.0,382.0,382.0,382.0,484.0,484.0,484.0,484.0,694.0,694.0,515.1777777777778,537.3777777777777,466.8,515.0,481.0,694.0
0,518.0,586.0,778.0,15.0,133.0,431.0,510.0,463.0,348.0,518.0,518.0,518.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,586.0,586.0,586.0,548.0,548.0,548.0,530.0,530.0,530.0,530.0,507.0,507.0,507.0,507.0,481.0,481.0,481.0,481.0,463.0,463.0,348.0,348.0,348.0,409.0,409.0,409.0,382.0,382.0,382.0,382.0,484.0,484.0,484.0,484.0,694.0,694.0,694.0,694.0,778.0,778.0,515.8444444444444,534.2666666666667,470.55555555555554,510.0,463.0,778.0
0,518.0,586.0,778.0,12.0,133.0,431.0,508.0,463.0,348.0,518.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,508.0,586.0,548.0,548.0,548.0,530.0,530.0,530.0,530.0,507.0,507.0,507.0,507.0,481.0,481.0,481.0,481.0,463.0,463.0,463.0,520.0,348.0,409.0,409.0,409.0,382.0,382.0,382.0,382.0,484.0,484.0,484.0,484.0,694.0,694.0,694.0,694.0,778.0,778.0,778.0,731.0,515.8666666666667,533.4,476.4888888888889,508.0,520.0,731.0
0,515.0,530.0,778.0,16.0,133.0,431.0,504.0,463.0,382.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,504.0,504.0,530.0,530.0,530.0,507.0,507.0,507.0,507.0,481.0,481.0,481.0,481.0,463.0,463.0,463.0,520.0,520.0,520.0,520.0,527.0,527.0,382.0,382.0,382.0,484.0,484.0,484.0,484.0,694.0,694.0,694.0,694.0,778.0,778.0,778.0,731.0,731.0,731.0,731.0,631.0,631.0,515.1111111111111,534.0666666666667,493.5777777777778,504.0,527.0,631.0
0,515.0,527.0,778.0,16.0,133.0,431.0,504.0,463.0,484.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,481.0,481.0,481.0,481.0,463.0,463.0,463.0,520.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,517.0,517.0,484.0,484.0,484.0,694.0,694.0,694.0,694.0,778.0,778.0,778.0,731.0,731.0,731.0,731.0,631.0,631.0,631.0,631.0,560.0,560.0,513.8888888888889,533.8666666666667,503.1111111111111,504.0,517.0,560.0
0,515.0,527.0,778.0,16.0,133.0,431.0,504.0,463.0,512.0,515.0,515.0,515.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,481.0,481.0,481.0,463.0,463.0,463.0,520.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,517.0,517.0,517.0,517.0,511.0,511.0,694.0,694.0,694.0,778.0,778.0,778.0,731.0,731.0,731.0,731.0,631.0,631.0,631.0,631.0,560.0,560.0,560.0,560.0,512.0,512.0,512.8,531.8888888888889,513.3111111111111,508.0,511.0,512.0
