,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_med_0,emg_med_1,emg_med_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_0,emg_1,emg_2,emg_max_0,emg_max_1,emg_max_2
0,105.0,86.0,88.0,528.0,457.0,508.0,535.2333333333333,529.6333333333333,518.5666666666667,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,604.0,604.0,604.0,604.0,604.0,604.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,457.0,457.0,457.0,457.0,457.0,457.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,591.0,591.0,591.0,591.0,591.0,591.0,500,500,500,604.0,543.0,591.0
0,76.0,125.0,85.0,548.0,457.0,506.0,581.4666666666667,498.93333333333334,560.0333333333333,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,500,500,500,604.0,582.0,591.0
0,56.0,125.0,115.0,548.0,536.0,476.0,562.1333333333333,549.7666666666667,523.8333333333334,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,564.0,564.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,536.0,536.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,476.0,476.0,500,500,500,564.0,582.0,506.0
0,17.0,63.0,51.0,547.0,519.0,455.0,556.4,549.0666666666667,483.2,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,547.0,547.0,547.0,547.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,519.0,519.0,519.0,519.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,455.0,455.0,455.0,455.0,500,500,500,564.0,536.0,476.0
0,50.0,63.0,104.0,514.0,519.0,455.0,545.5,536.7,482.1,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,514.0,514.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,582.0,582.0,582.0,582.0,582.0,582.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,559.0,559.0,559.0,559.0,559.0,559.0,500,500,500,547.0,582.0,559.0
0,91.0,202.0,104.0,456.0,582.0,499.0,509.0,597.2,526.2,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,500,500,500,514.0,721.0,559.0
0,59.0,124.0,13.0,456.0,686.0,499.0,490.8666666666667,741.3333333333334,504.4,456.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,721.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,499.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,500,500,500,515.0,810.0,512.0
0,56.0,97.0,35.0,513.0,589.0,468.0,518.6,676.3,499.5,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,569.0,569.0,569.0,569.0,569.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,589.0,589.0,589.0,589.0,589.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,468.0,468.0,468.0,468.0,468.0,500,500,500,569.0,686.0,503.0
0,56.0,97.0,35.0,513.0,589.0,468.0,546.6666666666666,626.7,482.3666666666667,513.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,542.0,542.0,542.0,686.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,621.0,621.0,621.0,503.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,491.0,491.0,491.0,500,500,500,569.0,686.0,503.0
0,67.0,97.0,35.0,502.0,589.0,468.0,555.0,605.5666666666667,477.76666666666665,569.0,569.0,569.0,569.0,569.0,569.0,569.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,502.0,502.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,637.0,637.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,473.0,473.0,500,500,500,569.0,637.0,491.0
0,40.0,148.0,47.0,502.0,489.0,473.0,517.7666666666667,570.2,496.3666666666667,502.0,502.0,502.0,502.0,502.0,502.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,637.0,637.0,637.0,637.0,637.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,473.0,473.0,473.0,473.0,473.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,500,500,500,523.0,637.0,520.0
0,61.0,128.0,21.0,462.0,442.0,510.0,494.23333333333335,498.76666666666665,520.7,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,500,500,500,500.0,570.0,531.0
0,58.0,152.0,29.0,462.0,557.0,502.0,480.26666666666665,554.1333333333333,512.9666666666667,462.0,462.0,462.0,462.0,462.0,462.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,520.0,520.0,520.0,520.0,520.0,570.0,570.0,570.0,570.0,570.0,570.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,557.0,557.0,557.0,557.0,557.0,510.0,510.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,524.0,524.0,524.0,524.0,524.0,500,500,500,520.0,594.0,524.0
0,44.0,43.0,60.0,512.0,551.0,464.0,512.5333333333333,559.3,507.8,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,500,500,500,520.0,557.0,524.0
0,13.0,42.0,46.0,512.0,526.0,464.0,519.8333333333334,536.5666666666667,488.3333333333333,512.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,513.0,551.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,568.0,568.0,464.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,510.0,510.0,500,500,500,525.0,568.0,510.0
0,12.0,42.0,8.0,513.0,526.0,502.0,518.6,548.4,506.26666666666665,525.0,525.0,525.0,525.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,526.0,526.0,526.0,526.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,502.0,502.0,502.0,502.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,500,500,500,525.0,568.0,510.0
0,18.0,105.0,22.0,495.0,463.0,510.0,507.2,534.5,517.6666666666666,513.0,513.0,513.0,513.0,513.0,513.0,495.0,495.0,495.0,495.0,495.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,568.0,568.0,568.0,568.0,568.0,568.0,514.0,514.0,514.0,514.0,514.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,510.0,510.0,510.0,510.0,510.0,510.0,532.0,532.0,532.0,532.0,532.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,500,500,500,513.0,568.0,532.0
0,2.0,104.0,15.0,501.0,463.0,510.0,501.93333333333334,511.53333333333336,518.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,463.0,463.0,463.0,463.0,463.0,463.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,525.0,525.0,525.0,525.0,525.0,525.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,500,500,500,503.0,567.0,525.0
0,23.0,82.0,42.0,503.0,485.0,510.0,505.3,558.8,514.2,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,526.0,526.0,526.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,485.0,485.0,485.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,552.0,552.0,552.0,500,500,500,526.0,567.0,552.0
0,23.0,120.0,58.0,503.0,447.0,494.0,515.6,510.2,523.6,503.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,567.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,510.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,500,500,500,526.0,567.0,552.0
0,49.0,38.0,68.0,477.0,447.0,484.0,511.8,452.1333333333333,495.8666666666667,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,500,500,500,520.0,460.0,494.0
0,51.0,59.0,27.0,477.0,460.0,484.0,498.6666666666667,465.73333333333335,492.06666666666666,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,500,500,500,528.0,506.0,511.0
0,51.0,77.0,27.0,493.0,429.0,499.0,513.5666666666667,480.8666666666667,505.1,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,500,500,500,528.0,506.0,511.0
0,35.0,77.0,12.0,493.0,429.0,499.0,508.1666666666667,462.3666666666667,504.2,528.0,528.0,528.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,506.0,506.0,506.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,511.0,511.0,511.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,500,500,500,528.0,506.0,511.0
0,93.0,77.0,39.0,493.0,429.0,477.0,509.03333333333336,447.56666666666666,502.3666666666667,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,517.0,517.0,517.0,517.0,517.0,586.0,586.0,586.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,445.0,445.0,445.0,445.0,445.0,475.0,475.0,475.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,516.0,516.0,516.0,516.0,516.0,477.0,477.0,477.0,500,500,500,586.0,475.0,516.0
0,95.0,152.0,39.0,491.0,445.0,477.0,534.0,465.26666666666665,494.3333333333333,517.0,517.0,517.0,517.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,491.0,491.0,491.0,491.0,445.0,445.0,445.0,445.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,581.0,581.0,581.0,581.0,516.0,516.0,516.0,516.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,512.0,512.0,512.0,512.0,500,500,500,586.0,581.0,516.0
0,95.0,106.0,35.0,491.0,528.0,487.0,512.8333333333334,550.9666666666667,500.8333333333333,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,500,500,500,508.0,581.0,512.0
0,37.0,152.0,54.0,471.0,429.0,487.0,501.1,542.3666666666667,497.1333333333333,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,471.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,429.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,541.0,500,500,500,508.0,528.0,541.0
0,49.0,99.0,54.0,471.0,429.0,487.0,496.06666666666666,493.3333333333333,506.3666666666667,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,520.0,520.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,478.0,478.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,528.0,528.0,500,500,500,520.0,528.0,541.0
0,49.0,131.0,47.0,476.0,478.0,494.0,492.43333333333334,496.6333333333333,518.5666666666667,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,500,500,500,520.0,560.0,528.0
0,44.0,160.0,60.0,476.0,400.0,494.0,493.56666666666666,509.76666666666665,515.5333333333333,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,479.0,479.0,502.0,502.0,502.0,502.0,502.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,491.0,491.0,491.0,400.0,400.0,400.0,400.0,400.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,536.0,536.0,536.0,554.0,554.0,554.0,554.0,554.0,500,500,500,502.0,560.0,554.0
0,26.0,160.0,60.0,476.0,400.0,494.0,489.3,473.1,528.2,476.0,476.0,479.0,479.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,488.0,488.0,488.0,560.0,560.0,491.0,491.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,566.0,566.0,566.0,494.0,536.0,536.0,536.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,518.0,518.0,518.0,500,500,500,502.0,560.0,554.0
0,62.0,189.0,84.0,488.0,377.0,518.0,500.0,496.53333333333336,538.8,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,550.0,550.0,550.0,550.0,550.0,550.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,377.0,377.0,377.0,377.0,377.0,377.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,602.0,602.0,602.0,602.0,602.0,602.0,500,500,500,550.0,566.0,602.0
0,42.0,147.0,103.0,508.0,377.0,499.0,534.6,430.9,564.2333333333333,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,500,500,500,550.0,524.0,602.0
0,34.0,94.0,3.0,503.0,524.0,499.0,507.43333333333334,573.9333333333333,500.5,508.0,537.0,537.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,524.0,568.0,568.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,500,500,500,537.0,618.0,502.0
0,34.0,113.0,41.0,509.0,505.0,518.0,521.4666666666667,545.7,528.0666666666667,509.0,509.0,509.0,509.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,505.0,505.0,505.0,505.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,518.0,518.0,518.0,518.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,500,500,500,537.0,568.0,543.0
0,81.0,104.0,79.0,456.0,464.0,464.0,522.9666666666667,535.6,527.0666666666667,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,512.0,512.0,512.0,512.0,512.0,456.0,456.0,456.0,456.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,464.0,464.0,464.0,464.0,464.0,473.0,473.0,473.0,473.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,507.0,507.0,507.0,507.0,507.0,464.0,464.0,464.0,464.0,500,500,500,537.0,568.0,543.0
0,81.0,104.0,79.0,456.0,473.0,464.0,486.9,489.7,487.1,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,500,500,500,514.0,518.0,497.0
0,58.0,59.0,33.0,507.0,518.0,483.0,497.3666666666667,508.3333333333333,485.8666666666667,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,532.0,532.0,532.0,532.0,532.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,483.0,483.0,483.0,483.0,483.0,483.0,500,500,500,514.0,532.0,497.0
0,64.0,153.0,106.0,507.0,379.0,483.0,517.6333333333333,507.4,501.3333333333333,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,571.0,571.0,571.0,571.0,571.0,571.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,379.0,379.0,379.0,379.0,379.0,379.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,589.0,589.0,589.0,589.0,589.0,589.0,500,500,500,571.0,532.0,589.0
0,101.0,153.0,106.0,470.0,379.0,487.0,529.1333333333333,454.43333333333334,537.2,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,500,500,500,571.0,528.0,589.0
0,38.0,21.0,8.0,470.0,528.0,487.0,478.8666666666667,532.9,488.8666666666667,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,500,500,500,508.0,549.0,495.0
0,41.0,178.0,63.0,508.0,371.0,495.0,496.8,530.8333333333334,496.26666666666665,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,371.0,371.0,371.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,550.0,550.0,550.0,500,500,500,511.0,549.0,550.0
