,emg_0,emg_1,emg_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_max_0,emg_max_1,emg_max_2,emg_min_0,emg_min_1,emg_min_2,emg_med_0,emg_med_1,emg_med_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,513.0,493.0,476.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,493.0,493.0,493.0,493.0,493.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,476.0,476.0,476.0,476.0,476.0,513.0,494.0,476.0,510.0,493.0,465.0,510.1666666666667,494.5,471.1666666666667,4.0,3.0,13.0
0,514.0,490.0,483.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,490.0,490.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,483.0,483.0,514.0,494.0,483.0,510.0,490.0,465.0,511.1666666666667,493.6,471.1666666666667,5.0,6.0,18.0
0,511.0,498.0,488.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,493.0,493.0,493.0,493.0,493.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,498.0,498.0,498.0,498.0,498.0,476.0,476.0,476.0,476.0,476.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,488.0,488.0,488.0,488.0,488.0,514.0,498.0,488.0,511.0,490.0,476.0,512.5,493.0,478.5,4.0,8.0,23.0
0,511.0,511.0,493.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,490.0,490.0,490.0,490.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,511.0,511.0,511.0,511.0,511.0,511.0,483.0,483.0,483.0,483.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,493.0,493.0,493.0,493.0,493.0,493.0,514.0,511.0,493.0,511.0,490.0,483.0,512.2666666666667,497.26666666666665,485.73333333333335,3.0,21.0,17.0
0,511.0,520.0,505.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,498.0,498.0,498.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,520.0,520.0,520.0,520.0,488.0,488.0,488.0,488.0,488.0,488.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,505.0,505.0,505.0,505.0,511.0,520.0,505.0,511.0,498.0,488.0,511.6,503.6666666666667,490.93333333333334,3.0,30.0,22.0
0,511.0,527.0,515.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,493.0,493.0,493.0,493.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,511.0,527.0,515.0,511.0,511.0,493.0,511.0,515.7,501.06666666666666,0.0,29.0,27.0
0,510.0,534.0,521.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,534.0,534.0,534.0,534.0,534.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,521.0,511.0,534.0,521.0,510.0,520.0,505.0,510.8333333333333,523.9333333333333,510.06666666666666,1.0,23.0,28.0
0,508.0,540.0,536.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,527.0,527.0,527.0,527.0,527.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,540.0,540.0,540.0,540.0,540.0,515.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,536.0,536.0,536.0,536.0,536.0,511.0,540.0,536.0,508.0,527.0,515.0,510.1666666666667,530.8,519.5,3.0,20.0,31.0
0,509.0,544.0,544.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,509.0,544.0,544.0,508.0,540.0,536.0,508.9,540.3333333333334,535.9666666666667,2.0,10.0,23.0
0,508.0,526.0,544.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,526.0,526.0,526.0,526.0,526.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,509.0,544.0,544.0,508.0,526.0,544.0,508.56666666666666,539.9333333333333,541.8666666666667,1.0,18.0,8.0
0,509.0,519.0,543.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,544.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,509.0,544.0,544.0,508.0,519.0,543.0,508.6,530.9666666666667,543.7666666666667,1.0,25.0,1.0
0,510.0,510.0,540.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,526.0,526.0,526.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,544.0,544.0,544.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,510.0,526.0,544.0,508.0,510.0,540.0,508.76666666666665,521.9666666666667,542.9666666666667,2.0,34.0,4.0
0,511.0,509.0,537.0,509.0,509.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,519.0,519.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,543.0,543.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,511.0,519.0,543.0,509.0,509.0,537.0,509.7,514.1666666666666,540.7666666666667,3.0,17.0,7.0
0,511.0,497.0,526.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,511.0,509.0,537.0,511.0,497.0,526.0,510.6666666666667,506.53333333333336,535.4333333333333,1.0,13.0,14.0
0,508.0,497.0,514.0,511.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,526.0,526.0,526.0,526.0,526.0,526.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,511.0,497.0,526.0,508.0,497.0,514.0,509.6,498.6,521.8666666666667,3.0,12.0,23.0
0,509.0,499.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,499.0,499.0,499.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,506.0,506.0,506.0,509.0,499.0,514.0,508.0,497.0,506.0,508.6,497.4,514.0,3.0,2.0,20.0
0,509.0,498.0,507.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,498.0,498.0,498.0,498.0,498.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,509.0,499.0,514.0,508.0,497.0,506.0,508.53333333333336,497.9,509.9,1.0,2.0,8.0
0,508.0,498.0,496.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,499.0,499.0,499.0,499.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,496.0,496.0,496.0,496.0,509.0,499.0,507.0,508.0,498.0,496.0,508.76666666666665,498.26666666666665,505.8666666666667,1.0,2.0,18.0
0,508.0,501.0,495.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,507.0,507.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,495.0,495.0,495.0,495.0,495.0,509.0,501.0,507.0,508.0,498.0,495.0,508.53333333333336,498.6333333333333,501.56666666666666,1.0,3.0,12.0
0,509.0,499.0,494.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,499.0,499.0,496.0,496.0,496.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,494.0,509.0,501.0,496.0,508.0,498.0,494.0,508.3333333333333,499.3,496.7,1.0,3.0,13.0
0,509.0,494.0,493.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,494.0,494.0,494.0,494.0,494.0,494.0,495.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,509.0,501.0,495.0,508.0,494.0,493.0,508.56666666666666,498.6666666666667,494.3,1.0,7.0,3.0
0,510.0,495.0,493.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,499.0,499.0,499.0,499.0,499.0,499.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,495.0,495.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,510.0,499.0,494.0,509.0,494.0,493.0,508.96666666666664,497.1333333333333,493.7,2.0,7.0,2.0
0,510.0,488.0,489.0,509.0,509.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,494.0,494.0,494.0,494.0,494.0,494.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,488.0,488.0,488.0,488.0,488.0,488.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,489.0,489.0,489.0,489.0,489.0,489.0,510.0,495.0,493.0,509.0,488.0,489.0,509.46666666666664,494.06666666666666,492.4,1.0,11.0,5.0
0,513.0,493.0,488.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,495.0,495.0,495.0,495.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,513.0,495.0,493.0,510.0,488.0,488.0,510.4,492.06666666666666,490.6666666666667,4.0,7.0,5.0
0,512.0,499.0,489.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,488.0,488.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,489.0,489.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,513.0,499.0,489.0,510.0,488.0,488.0,511.56666666666666,492.8666666666667,488.9,3.0,11.0,5.0
0,511.0,504.0,492.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,504.0,488.0,488.0,488.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,492.0,492.0,513.0,504.0,492.0,511.0,493.0,488.0,512.0666666666667,496.9,489.1333333333333,3.0,16.0,4.0
0,511.0,517.0,502.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,499.0,499.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,517.0,517.0,517.0,517.0,517.0,517.0,489.0,489.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,502.0,502.0,502.0,502.0,502.0,502.0,512.0,517.0,502.0,511.0,499.0,489.0,511.4,504.6,492.8,2.0,24.0,13.0
0,513.0,523.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,504.0,504.0,504.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,523.0,523.0,523.0,523.0,523.0,492.0,492.0,492.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,509.0,509.0,509.0,509.0,509.0,513.0,523.0,509.0,511.0,504.0,492.0,511.3666666666667,512.2,498.73333333333335,2.0,24.0,20.0
0,512.0,530.0,518.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,523.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,509.0,509.0,509.0,509.0,509.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,513.0,530.0,518.0,512.0,523.0,509.0,512.1666666666666,525.5,512.3333333333334,2.0,13.0,16.0
0,511.0,536.0,527.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,512.0,536.0,527.0,511.0,530.0,518.0,511.8333333333333,530.9333333333333,519.5,2.0,13.0,18.0
0,511.0,537.0,532.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,530.0,530.0,530.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,537.0,537.0,537.0,537.0,537.0,518.0,518.0,518.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,532.0,532.0,532.0,532.0,532.0,512.0,537.0,532.0,511.0,530.0,518.0,511.43333333333334,533.5666666666667,523.9333333333333,1.0,7.0,14.0
0,508.0,533.0,538.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,536.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,527.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,511.0,537.0,538.0,508.0,533.0,527.0,510.1,535.4333333333333,531.9666666666667,3.0,4.0,11.0
0,509.0,519.0,537.0,511.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,537.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,519.0,519.0,519.0,519.0,519.0,519.0,532.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,537.0,537.0,537.0,537.0,537.0,537.0,511.0,537.0,538.0,508.0,519.0,532.0,509.26666666666665,532.1,535.4666666666667,3.0,18.0,11.0
0,508.0,514.0,537.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,533.0,533.0,533.0,533.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,514.0,514.0,514.0,538.0,538.0,538.0,538.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,509.0,533.0,538.0,508.0,514.0,537.0,508.43333333333334,525.0333333333333,537.4666666666667,1.0,19.0,1.0
0,508.0,501.0,533.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,501.0,501.0,501.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,533.0,533.0,533.0,509.0,519.0,537.0,508.0,501.0,533.0,508.43333333333334,519.3,536.8333333333334,1.0,32.0,5.0
0,508.0,498.0,523.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,514.0,514.0,514.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,537.0,537.0,537.0,537.0,537.0,537.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,508.0,514.0,537.0,508.0,498.0,523.0,508.3,508.73333333333335,532.8,1.0,21.0,14.0
0,508.0,497.0,512.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,501.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,533.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,508.0,501.0,533.0,508.0,497.0,512.0,508.0,500.6,524.6333333333333,0.0,17.0,25.0
0,507.0,497.0,498.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,498.0,498.0,498.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,498.0,498.0,498.0,498.0,498.0,508.0,498.0,523.0,507.0,497.0,498.0,507.8333333333333,497.53333333333336,514.7666666666667,1.0,4.0,35.0
0,509.0,495.0,485.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,495.0,495.0,495.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,485.0,485.0,485.0,509.0,497.0,512.0,507.0,495.0,485.0,507.76666666666665,496.96666666666664,506.46666666666664,2.0,3.0,38.0
0,509.0,494.0,484.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,498.0,498.0,498.0,498.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,509.0,497.0,498.0,507.0,494.0,484.0,508.2,495.6666666666667,492.6666666666667,2.0,3.0,28.0
0,507.0,501.0,489.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,485.0,485.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,489.0,489.0,489.0,489.0,509.0,501.0,489.0,507.0,494.0,484.0,508.46666666666664,495.6,486.8,2.0,7.0,14.0
0,509.0,503.0,491.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,491.0,491.0,491.0,491.0,509.0,503.0,491.0,507.0,494.0,484.0,508.4,497.4,486.53333333333336,2.0,9.0,7.0
