,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2,emg_min_0,emg_min_1,emg_min_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19
0,507.75555555555553,505.9111111111111,516.8444444444444,499.0,464.0,525.0,499.0,444.0,482.0,24.0,123.0,80.0,507.0,501.0,525.0,502.0,502.0,502.0,502.0,502.0,503.0,503.0,503.0,507.0,507.0,507.0,500.0,500.0,500.0,502.0,502.0,502.0,502.0,499.0,499.0,483.0,483.0,483.0,483.0,483.0,467.0,467.0,467.0,449.0,449.0,449.0,444.0,444.0,444.0,454.0,454.0,454.0,454.0,464.0,464.0,516.0,516.0,516.0,516.0,516.0,502.0,502.0,502.0,494.0,494.0,494.0,482.0,482.0,482.0,496.0,496.0,496.0,496.0,525.0,525.0
0,505.93333333333334,497.46666666666664,515.8666666666667,498.0,463.0,500.0,498.0,444.0,482.0,23.0,123.0,80.0,507.0,483.0,525.0,502.0,502.0,503.0,503.0,503.0,507.0,507.0,507.0,500.0,500.0,500.0,502.0,502.0,502.0,502.0,499.0,499.0,499.0,498.0,498.0,483.0,483.0,467.0,467.0,467.0,449.0,449.0,449.0,444.0,444.0,444.0,454.0,454.0,454.0,454.0,464.0,464.0,464.0,463.0,463.0,516.0,516.0,502.0,502.0,502.0,494.0,494.0,494.0,482.0,482.0,482.0,496.0,496.0,496.0,496.0,525.0,525.0,525.0,500.0,500.0
0,505.1777777777778,492.97777777777776,514.2222222222222,498.0,463.0,500.0,498.0,444.0,482.0,23.0,123.0,80.0,507.0,467.0,525.0,503.0,503.0,503.0,507.0,507.0,507.0,500.0,500.0,500.0,502.0,502.0,502.0,502.0,499.0,499.0,498.0,498.0,498.0,498.0,504.0,467.0,467.0,467.0,449.0,449.0,449.0,444.0,444.0,444.0,454.0,454.0,454.0,464.0,464.0,464.0,463.0,463.0,463.0,463.0,477.0,502.0,502.0,502.0,494.0,494.0,494.0,482.0,482.0,482.0,496.0,496.0,496.0,525.0,525.0,525.0,500.0,500.0,500.0,500.0,479.0
0,504.2,483.73333333333335,506.6222222222222,509.0,487.0,491.0,498.0,444.0,479.0,14.0,123.0,83.0,509.0,487.0,525.0,507.0,500.0,500.0,500.0,502.0,502.0,502.0,502.0,499.0,499.0,499.0,498.0,498.0,498.0,504.0,504.0,504.0,504.0,509.0,509.0,449.0,444.0,444.0,444.0,454.0,454.0,454.0,454.0,464.0,464.0,463.0,463.0,463.0,463.0,477.0,477.0,477.0,477.0,487.0,487.0,494.0,482.0,482.0,482.0,496.0,496.0,496.0,496.0,525.0,525.0,500.0,500.0,500.0,500.0,479.0,479.0,479.0,479.0,491.0,491.0
0,504.06666666666666,477.8888888888889,500.77777777777777,506.0,500.0,495.0,498.0,454.0,479.0,12.0,68.0,46.0,509.0,500.0,525.0,502.0,502.0,502.0,499.0,499.0,498.0,498.0,498.0,498.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,454.0,454.0,454.0,464.0,464.0,463.0,463.0,463.0,463.0,477.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,500.0,500.0,500.0,496.0,496.0,496.0,525.0,525.0,500.0,500.0,500.0,500.0,479.0,479.0,479.0,479.0,491.0,491.0,491.0,491.0,495.0,495.0,495.0
0,503.68888888888887,477.2,499.2888888888889,506.0,514.0,495.0,498.0,463.0,479.0,11.0,70.0,46.0,509.0,514.0,525.0,499.0,498.0,498.0,498.0,498.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,464.0,463.0,463.0,463.0,463.0,477.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,500.0,500.0,500.0,500.0,500.0,514.0,514.0,525.0,500.0,500.0,500.0,500.0,479.0,479.0,479.0,479.0,491.0,491.0,491.0,491.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0
0,504.2,477.84444444444443,499.4,519.0,524.0,508.0,498.0,463.0,479.0,21.0,80.0,46.0,519.0,524.0,508.0,498.0,498.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,519.0,519.0,463.0,463.0,477.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,500.0,500.0,500.0,500.0,500.0,514.0,514.0,514.0,524.0,524.0,500.0,500.0,479.0,479.0,479.0,479.0,491.0,491.0,491.0,491.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,508.0,508.0
0,505.1333333333333,482.02222222222224,500.3777777777778,515.0,539.0,530.0,504.0,477.0,479.0,21.0,95.0,51.0,519.0,539.0,530.0,504.0,504.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,519.0,519.0,515.0,515.0,515.0,515.0,477.0,477.0,487.0,487.0,487.0,487.0,500.0,500.0,500.0,500.0,500.0,514.0,514.0,514.0,524.0,524.0,539.0,539.0,539.0,539.0,479.0,479.0,491.0,491.0,491.0,491.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,508.0,508.0,530.0,530.0,530.0,530.0
0,506.02222222222224,485.8888888888889,501.93333333333334,516.0,545.0,558.0,506.0,487.0,491.0,21.0,101.0,79.0,519.0,545.0,558.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,519.0,519.0,515.0,515.0,515.0,515.0,515.0,515.0,516.0,487.0,487.0,487.0,500.0,500.0,500.0,500.0,500.0,514.0,514.0,514.0,524.0,524.0,539.0,539.0,539.0,539.0,539.0,539.0,545.0,491.0,491.0,491.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,508.0,508.0,530.0,530.0,530.0,530.0,530.0,530.0,558.0
0,507.0444444444444,494.1111111111111,505.8,515.0,565.0,529.0,506.0,500.0,495.0,21.0,121.0,79.0,519.0,565.0,558.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,519.0,519.0,515.0,515.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,515.0,515.0,500.0,500.0,500.0,500.0,514.0,514.0,514.0,524.0,524.0,539.0,539.0,539.0,539.0,539.0,539.0,545.0,545.0,545.0,565.0,565.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,508.0,508.0,530.0,530.0,530.0,530.0,530.0,530.0,558.0,558.0,558.0,529.0,529.0
0,507.73333333333335,502.0,507.2,515.0,566.0,502.0,506.0,500.0,495.0,21.0,122.0,79.0,519.0,566.0,558.0,506.0,506.0,506.0,506.0,519.0,519.0,515.0,515.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,515.0,500.0,514.0,514.0,514.0,524.0,524.0,539.0,539.0,539.0,539.0,539.0,539.0,545.0,545.0,545.0,565.0,565.0,565.0,566.0,566.0,495.0,495.0,495.0,495.0,508.0,508.0,530.0,530.0,530.0,530.0,530.0,530.0,558.0,558.0,558.0,529.0,529.0,529.0,502.0,502.0
0,508.9111111111111,512.4666666666667,505.68888888888887,514.0,567.0,462.0,514.0,524.0,462.0,21.0,113.0,96.0,519.0,567.0,558.0,519.0,519.0,515.0,515.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,524.0,524.0,539.0,539.0,539.0,539.0,539.0,539.0,545.0,545.0,545.0,565.0,565.0,565.0,566.0,566.0,566.0,567.0,567.0,567.0,508.0,508.0,530.0,530.0,530.0,530.0,530.0,530.0,558.0,558.0,558.0,529.0,529.0,529.0,502.0,502.0,502.0,462.0,462.0,462.0
0,510.0444444444444,521.7777777777778,502.15555555555557,511.0,554.0,497.0,511.0,539.0,462.0,21.0,104.0,96.0,516.0,567.0,558.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,539.0,539.0,539.0,539.0,545.0,545.0,545.0,565.0,565.0,565.0,566.0,566.0,567.0,567.0,567.0,567.0,567.0,567.0,554.0,554.0,530.0,530.0,530.0,530.0,558.0,558.0,558.0,529.0,529.0,502.0,502.0,502.0,462.0,462.0,462.0,462.0,462.0,462.0,497.0,497.0
0,511.31111111111113,529.4444444444445,503.46666666666664,514.0,545.0,545.0,511.0,545.0,462.0,21.0,104.0,96.0,516.0,567.0,558.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,514.0,514.0,545.0,545.0,545.0,565.0,565.0,565.0,566.0,566.0,566.0,567.0,567.0,567.0,567.0,567.0,567.0,554.0,554.0,554.0,545.0,545.0,558.0,558.0,558.0,529.0,529.0,529.0,502.0,502.0,502.0,462.0,462.0,462.0,462.0,462.0,462.0,497.0,497.0,497.0,545.0,545.0
0,512.3777777777777,535.0444444444445,509.5777777777778,515.0,528.0,561.0,511.0,528.0,462.0,15.0,90.0,99.0,515.0,567.0,561.0,515.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,515.0,515.0,565.0,565.0,566.0,566.0,566.0,567.0,567.0,567.0,567.0,567.0,567.0,554.0,554.0,554.0,545.0,545.0,545.0,545.0,528.0,528.0,529.0,529.0,502.0,502.0,502.0,462.0,462.0,462.0,462.0,462.0,462.0,497.0,497.0,497.0,545.0,545.0,545.0,545.0,561.0,561.0
0,512.8888888888889,538.0,514.5111111111111,515.0,528.0,561.0,511.0,528.0,462.0,13.0,80.0,99.0,515.0,567.0,561.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,566.0,566.0,567.0,567.0,567.0,567.0,567.0,567.0,554.0,554.0,554.0,545.0,545.0,545.0,545.0,528.0,528.0,528.0,528.0,528.0,502.0,502.0,462.0,462.0,462.0,462.0,462.0,462.0,497.0,497.0,497.0,545.0,545.0,545.0,545.0,561.0,561.0,561.0,561.0,561.0
0,513.0222222222222,539.4222222222222,519.5333333333333,508.0,503.0,540.0,508.0,503.0,462.0,13.0,67.0,99.0,515.0,567.0,561.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,508.0,508.0,567.0,567.0,567.0,567.0,554.0,554.0,554.0,545.0,545.0,545.0,545.0,528.0,528.0,528.0,528.0,528.0,516.0,516.0,503.0,503.0,462.0,462.0,462.0,462.0,497.0,497.0,497.0,545.0,545.0,545.0,545.0,561.0,561.0,561.0,561.0,561.0,559.0,559.0,540.0,540.0
0,513.0444444444445,539.0666666666667,521.8888888888889,503.0,478.0,511.0,503.0,478.0,462.0,16.0,89.0,99.0,515.0,567.0,561.0,514.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,508.0,508.0,508.0,508.0,503.0,567.0,554.0,554.0,554.0,545.0,545.0,545.0,545.0,528.0,528.0,528.0,528.0,528.0,516.0,516.0,503.0,503.0,503.0,503.0,478.0,462.0,497.0,497.0,497.0,545.0,545.0,545.0,545.0,561.0,561.0,561.0,561.0,561.0,559.0,559.0,540.0,540.0,540.0,540.0,511.0
0,512.3111111111111,535.2888888888889,522.0444444444445,499.0,470.0,489.0,499.0,470.0,489.0,20.0,97.0,99.0,515.0,545.0,561.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,499.0,499.0,545.0,545.0,545.0,545.0,528.0,528.0,528.0,528.0,528.0,516.0,516.0,503.0,503.0,503.0,503.0,478.0,478.0,478.0,470.0,470.0,545.0,545.0,545.0,545.0,561.0,561.0,561.0,561.0,561.0,559.0,559.0,540.0,540.0,540.0,540.0,511.0,511.0,511.0,489.0,489.0
0,511.5111111111111,532.5555555555555,520.7111111111111,499.0,470.0,489.0,499.0,470.0,489.0,17.0,97.0,99.0,515.0,545.0,561.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,508.0,508.0,508.0,508.0,503.0,503.0,499.0,499.0,499.0,499.0,503.0,545.0,545.0,528.0,528.0,528.0,528.0,528.0,516.0,516.0,503.0,503.0,503.0,503.0,478.0,478.0,470.0,470.0,470.0,470.0,458.0,545.0,545.0,561.0,561.0,561.0,561.0,561.0,559.0,559.0,540.0,540.0,540.0,540.0,511.0,511.0,489.0,489.0,489.0,489.0,492.0
0,510.3333333333333,525.2444444444444,517.4666666666667,498.0,453.0,498.0,498.0,453.0,489.0,18.0,114.0,99.0,515.0,528.0,561.0,515.0,515.0,515.0,510.0,510.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,498.0,528.0,528.0,528.0,516.0,516.0,503.0,503.0,503.0,503.0,478.0,478.0,478.0,470.0,470.0,470.0,470.0,458.0,458.0,458.0,453.0,561.0,561.0,561.0,559.0,559.0,540.0,540.0,540.0,540.0,511.0,511.0,511.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,498.0
0,509.24444444444447,519.2888888888889,514.6666666666666,500.0,454.0,511.0,498.0,453.0,489.0,18.0,114.0,99.0,510.0,516.0,559.0,510.0,510.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,498.0,498.0,500.0,500.0,516.0,516.0,503.0,503.0,503.0,503.0,478.0,478.0,478.0,470.0,470.0,470.0,470.0,458.0,458.0,458.0,453.0,453.0,454.0,454.0,559.0,559.0,540.0,540.0,540.0,540.0,511.0,511.0,511.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,498.0,498.0,511.0,511.0
0,508.02222222222224,510.0888888888889,511.84444444444443,503.0,459.0,498.0,498.0,453.0,489.0,17.0,114.0,99.0,508.0,503.0,540.0,508.0,508.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,498.0,498.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,478.0,478.0,478.0,470.0,470.0,470.0,470.0,458.0,458.0,458.0,453.0,453.0,454.0,454.0,454.0,454.0,459.0,459.0,540.0,540.0,511.0,511.0,511.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,498.0,498.0,511.0,511.0,511.0,511.0,498.0,498.0
0,506.9111111111111,503.8888888888889,511.97777777777776,496.0,480.0,507.0,496.0,453.0,489.0,19.0,114.0,99.0,503.0,480.0,511.0,503.0,503.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,498.0,498.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,496.0,496.0,478.0,478.0,470.0,470.0,470.0,470.0,458.0,458.0,458.0,453.0,453.0,454.0,454.0,454.0,454.0,459.0,459.0,459.0,480.0,480.0,511.0,511.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,498.0,498.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,507.0,507.0
0,506.15555555555557,498.26666666666665,515.4666666666667,506.0,484.0,518.0,496.0,453.0,489.0,19.0,114.0,99.0,506.0,484.0,518.0,499.0,499.0,499.0,503.0,503.0,503.0,498.0,498.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,496.0,496.0,496.0,506.0,506.0,470.0,470.0,470.0,458.0,458.0,458.0,453.0,453.0,454.0,454.0,454.0,454.0,459.0,459.0,459.0,480.0,480.0,480.0,484.0,484.0,489.0,489.0,489.0,492.0,492.0,492.0,498.0,498.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,507.0,507.0,507.0,518.0,518.0
0,505.8,494.5777777777778,517.9555555555555,506.0,484.0,518.0,496.0,453.0,489.0,19.0,114.0,99.0,506.0,484.0,518.0,499.0,503.0,503.0,503.0,498.0,498.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,470.0,458.0,458.0,458.0,453.0,453.0,454.0,454.0,454.0,454.0,459.0,459.0,459.0,480.0,480.0,480.0,484.0,484.0,484.0,484.0,489.0,492.0,492.0,492.0,498.0,498.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0
0,505.6666666666667,489.9555555555556,518.4,512.0,496.0,490.0,496.0,453.0,490.0,19.0,101.0,72.0,512.0,496.0,518.0,503.0,498.0,498.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,458.0,453.0,453.0,454.0,454.0,454.0,454.0,459.0,459.0,459.0,480.0,480.0,480.0,484.0,484.0,484.0,484.0,475.0,496.0,496.0,492.0,498.0,498.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,496.0,490.0,490.0
0,505.46666666666664,487.06666666666666,515.3555555555556,509.0,509.0,480.0,496.0,454.0,480.0,19.0,92.0,81.0,512.0,509.0,518.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,509.0,509.0,454.0,454.0,454.0,454.0,459.0,459.0,459.0,480.0,480.0,480.0,484.0,484.0,484.0,484.0,475.0,496.0,496.0,496.0,509.0,509.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,496.0,490.0,490.0,490.0,480.0,480.0
0,505.2,485.68888888888887,510.55555555555554,514.0,533.0,518.0,496.0,459.0,480.0,19.0,80.0,81.0,514.0,533.0,518.0,503.0,503.0,503.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,514.0,514.0,459.0,459.0,459.0,480.0,480.0,480.0,484.0,484.0,484.0,484.0,475.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,533.0,533.0,498.0,498.0,498.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,496.0,490.0,490.0,490.0,480.0,480.0,480.0,480.0,518.0,518.0
0,505.1777777777778,486.02222222222224,507.55555555555554,516.0,533.0,512.0,496.0,475.0,480.0,20.0,80.0,79.0,516.0,533.0,518.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,516.0,480.0,480.0,480.0,484.0,484.0,484.0,484.0,475.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,533.0,533.0,533.0,533.0,533.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,496.0,490.0,490.0,490.0,480.0,480.0,480.0,480.0,518.0,518.0,518.0,518.0,512.0
0,505.7111111111111,489.0444444444444,503.9111111111111,514.0,554.0,505.0,506.0,475.0,480.0,20.0,101.0,60.0,516.0,554.0,518.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,514.0,514.0,484.0,484.0,484.0,475.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,554.0,554.0,518.0,518.0,518.0,496.0,490.0,490.0,490.0,480.0,480.0,480.0,480.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,505.0,505.0
0,506.02222222222224,491.3333333333333,502.6,516.0,555.0,516.0,506.0,475.0,480.0,20.0,102.0,38.0,516.0,555.0,518.0,506.0,506.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,514.0,514.0,514.0,516.0,484.0,475.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,554.0,554.0,554.0,555.0,518.0,496.0,490.0,490.0,490.0,480.0,480.0,480.0,480.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,505.0,505.0,505.0,516.0
0,507.44444444444446,498.53333333333336,504.73333333333335,520.0,559.0,543.0,509.0,496.0,480.0,24.0,106.0,63.0,520.0,559.0,543.0,512.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,514.0,514.0,514.0,516.0,516.0,516.0,520.0,520.0,496.0,509.0,509.0,509.0,509.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,554.0,554.0,554.0,555.0,555.0,555.0,559.0,559.0,490.0,480.0,480.0,480.0,480.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,505.0,505.0,505.0,516.0,516.0,516.0,543.0,543.0
0,508.5777777777778,504.68888888888887,507.97777777777776,514.0,564.0,535.0,509.0,509.0,480.0,24.0,111.0,63.0,520.0,564.0,543.0,509.0,509.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,514.0,514.0,514.0,516.0,516.0,516.0,520.0,520.0,520.0,514.0,514.0,509.0,509.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,554.0,554.0,554.0,555.0,555.0,555.0,559.0,559.0,559.0,564.0,564.0,480.0,480.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,505.0,505.0,505.0,516.0,516.0,516.0,543.0,543.0,543.0,535.0,535.0
0,509.02222222222224,509.2888888888889,509.35555555555555,512.0,559.0,511.0,512.0,533.0,505.0,24.0,111.0,63.0,520.0,564.0,543.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,514.0,514.0,514.0,516.0,516.0,516.0,520.0,520.0,520.0,514.0,514.0,514.0,512.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,554.0,554.0,554.0,555.0,555.0,555.0,559.0,559.0,559.0,564.0,564.0,564.0,559.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,505.0,505.0,505.0,516.0,516.0,516.0,543.0,543.0,543.0,535.0,535.0,535.0,511.0
0,510.15555555555557,517.7777777777778,509.9111111111111,513.0,541.0,501.0,512.0,533.0,501.0,24.0,110.0,63.0,520.0,564.0,543.0,516.0,516.0,516.0,514.0,514.0,514.0,516.0,516.0,516.0,520.0,520.0,520.0,514.0,514.0,514.0,512.0,512.0,512.0,513.0,513.0,533.0,533.0,533.0,554.0,554.0,554.0,555.0,555.0,555.0,559.0,559.0,559.0,564.0,564.0,564.0,559.0,559.0,559.0,541.0,541.0,512.0,512.0,512.0,505.0,505.0,505.0,516.0,516.0,516.0,543.0,543.0,543.0,535.0,535.0,535.0,511.0,511.0,511.0,501.0,501.0
0,511.02222222222224,524.9111111111112,509.8,508.0,530.0,512.0,508.0,530.0,501.0,24.0,105.0,63.0,520.0,564.0,543.0,514.0,514.0,516.0,516.0,516.0,520.0,520.0,520.0,514.0,514.0,514.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,508.0,508.0,554.0,554.0,555.0,555.0,555.0,559.0,559.0,559.0,564.0,564.0,564.0,559.0,559.0,559.0,541.0,541.0,541.0,541.0,530.0,530.0,505.0,505.0,516.0,516.0,516.0,543.0,543.0,543.0,535.0,535.0,535.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,512.0,512.0
0,511.5111111111111,528.8222222222222,510.77777777777777,508.0,514.0,523.0,508.0,514.0,501.0,24.0,89.0,63.0,520.0,564.0,543.0,516.0,516.0,520.0,520.0,520.0,514.0,514.0,514.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,555.0,555.0,559.0,559.0,559.0,564.0,564.0,564.0,559.0,559.0,559.0,541.0,541.0,541.0,541.0,530.0,530.0,530.0,530.0,514.0,516.0,516.0,543.0,543.0,543.0,535.0,535.0,535.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,512.0,512.0,512.0,512.0,523.0
0,512.2666666666667,531.8,512.1777777777778,510.0,502.0,531.0,508.0,502.0,501.0,14.0,89.0,63.0,514.0,564.0,535.0,514.0,514.0,514.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,564.0,564.0,564.0,559.0,559.0,559.0,541.0,541.0,541.0,541.0,530.0,530.0,530.0,530.0,514.0,514.0,514.0,514.0,502.0,502.0,535.0,535.0,535.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,531.0,531.0
0,511.64444444444445,532.9333333333333,515.5333333333333,495.0,496.0,521.0,495.0,496.0,501.0,25.0,68.0,63.0,513.0,559.0,531.0,512.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,495.0,495.0,559.0,541.0,541.0,541.0,541.0,530.0,530.0,530.0,530.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,502.0,496.0,496.0,511.0,501.0,501.0,501.0,501.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,531.0,531.0,531.0,531.0,531.0,521.0,521.0
0,510.8888888888889,530.6222222222223,518.1111111111111,506.0,470.0,497.0,495.0,470.0,497.0,25.0,94.0,46.0,513.0,541.0,531.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,495.0,495.0,495.0,495.0,506.0,506.0,541.0,530.0,530.0,530.0,530.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,470.0,470.0,501.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,531.0,531.0,531.0,531.0,531.0,521.0,521.0,521.0,521.0,497.0,497.0
0,509.9555555555556,525.0222222222222,516.5111111111111,501.0,470.0,503.0,495.0,470.0,497.0,25.0,94.0,46.0,510.0,530.0,531.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,495.0,495.0,495.0,495.0,506.0,506.0,506.0,506.0,501.0,501.0,530.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,470.0,470.0,470.0,470.0,470.0,470.0,512.0,523.0,523.0,523.0,523.0,531.0,531.0,531.0,531.0,531.0,521.0,521.0,521.0,521.0,497.0,497.0,497.0,497.0,503.0,503.0
