,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2
0,479.0,491.0,449.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,489.0,489.0,489.0,496.0,496.0,496.0,496.0,479.0,479.0,479.0,479.0,548.0,548.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,510.0,510.0,510.0,510.0,491.0,491.0,491.0,491.0,494.0,494.0,449.0,449.0,449.0,469.0,469.0,469.0,469.0,493.0,493.0,493.0,500.0,500.0,500.0,500.0,461.0,461.0,461.0,461.0,498.0,498.0,506.8666666666667,505.06666666666666,497.4,548.0,494.0,498.0,69.0,20.0,124.0,548.0,510.0,500.0
0,479.0,491.0,461.0,523.0,523.0,523.0,489.0,489.0,489.0,496.0,496.0,496.0,496.0,479.0,479.0,479.0,479.0,548.0,548.0,548.0,548.0,559.0,559.0,501.0,501.0,501.0,497.0,497.0,497.0,510.0,510.0,510.0,510.0,491.0,491.0,491.0,491.0,494.0,494.0,494.0,494.0,518.0,518.0,469.0,469.0,469.0,493.0,493.0,493.0,500.0,500.0,500.0,500.0,461.0,461.0,461.0,461.0,498.0,498.0,498.0,498.0,557.0,557.0,511.6,504.46666666666664,492.6,559.0,518.0,557.0,80.0,27.0,122.0,559.0,518.0,557.0
0,479.0,491.0,461.0,489.0,489.0,496.0,496.0,496.0,496.0,479.0,479.0,479.0,479.0,548.0,548.0,548.0,548.0,559.0,559.0,559.0,559.0,493.0,493.0,497.0,497.0,510.0,510.0,510.0,510.0,491.0,491.0,491.0,491.0,494.0,494.0,494.0,494.0,518.0,518.0,518.0,518.0,519.0,519.0,493.0,493.0,500.0,500.0,500.0,500.0,461.0,461.0,461.0,461.0,498.0,498.0,498.0,498.0,557.0,557.0,557.0,557.0,585.0,585.0,511.5111111111111,505.31111111111113,493.6222222222222,493.0,519.0,585.0,80.0,28.0,143.0,559.0,519.0,585.0
0,479.0,491.0,461.0,496.0,496.0,479.0,479.0,479.0,479.0,548.0,548.0,548.0,548.0,559.0,559.0,559.0,559.0,493.0,493.0,493.0,493.0,495.0,495.0,510.0,510.0,491.0,491.0,491.0,491.0,494.0,494.0,494.0,494.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,515.0,515.0,500.0,500.0,461.0,461.0,461.0,461.0,498.0,498.0,498.0,498.0,557.0,557.0,557.0,557.0,585.0,585.0,585.0,585.0,547.0,547.0,509.24444444444447,506.0444444444444,496.1111111111111,495.0,515.0,547.0,80.0,28.0,143.0,559.0,519.0,585.0
0,477.0,491.0,461.0,479.0,479.0,548.0,548.0,548.0,548.0,559.0,559.0,559.0,559.0,493.0,493.0,493.0,493.0,495.0,495.0,495.0,495.0,477.0,477.0,491.0,491.0,494.0,494.0,494.0,494.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,515.0,515.0,515.0,515.0,520.0,520.0,461.0,461.0,498.0,498.0,498.0,498.0,557.0,557.0,557.0,557.0,585.0,585.0,585.0,585.0,547.0,547.0,547.0,547.0,509.0,509.0,509.1111111111111,507.2,498.2,477.0,520.0,509.0,82.0,29.0,143.0,559.0,520.0,585.0
0,477.0,494.0,498.0,548.0,548.0,559.0,559.0,559.0,559.0,493.0,493.0,493.0,493.0,495.0,495.0,495.0,495.0,477.0,477.0,477.0,477.0,531.0,531.0,494.0,494.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,515.0,515.0,515.0,515.0,520.0,520.0,520.0,520.0,523.0,523.0,498.0,498.0,557.0,557.0,557.0,557.0,585.0,585.0,585.0,585.0,547.0,547.0,547.0,547.0,509.0,509.0,509.0,509.0,534.0,534.0,509.35555555555555,508.5777777777778,502.93333333333334,531.0,523.0,534.0,82.0,32.0,143.0,559.0,523.0,585.0
0,477.0,515.0,509.0,559.0,559.0,559.0,493.0,493.0,493.0,493.0,495.0,495.0,495.0,495.0,477.0,477.0,477.0,477.0,531.0,531.0,531.0,531.0,532.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,515.0,515.0,515.0,515.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,534.0,557.0,557.0,557.0,585.0,585.0,585.0,585.0,547.0,547.0,547.0,547.0,509.0,509.0,509.0,509.0,534.0,534.0,534.0,534.0,559.0,510.46666666666664,509.75555555555553,509.24444444444447,532.0,534.0,559.0,82.0,43.0,143.0,559.0,534.0,585.0
0,477.0,515.0,509.0,493.0,493.0,493.0,495.0,495.0,495.0,495.0,477.0,477.0,477.0,477.0,531.0,531.0,531.0,531.0,532.0,532.0,532.0,522.0,522.0,519.0,519.0,519.0,515.0,515.0,515.0,515.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,534.0,534.0,534.0,523.0,523.0,585.0,585.0,585.0,547.0,547.0,547.0,547.0,509.0,509.0,509.0,509.0,534.0,534.0,534.0,534.0,559.0,559.0,559.0,559.0,559.0,511.6222222222222,511.4,519.1777777777778,522.0,523.0,559.0,82.0,43.0,136.0,532.0,534.0,585.0
0,477.0,515.0,509.0,495.0,495.0,495.0,477.0,477.0,477.0,477.0,531.0,531.0,531.0,531.0,532.0,532.0,532.0,522.0,522.0,522.0,522.0,512.0,512.0,515.0,515.0,515.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,534.0,534.0,534.0,523.0,523.0,523.0,523.0,520.0,520.0,547.0,547.0,547.0,509.0,509.0,509.0,509.0,534.0,534.0,534.0,534.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,539.0,539.0,511.3333333333333,513.0222222222222,526.7333333333333,512.0,520.0,539.0,82.0,43.0,124.0,532.0,534.0,559.0
0,477.0,509.0,502.0,477.0,477.0,477.0,531.0,531.0,531.0,531.0,532.0,532.0,532.0,522.0,522.0,522.0,522.0,512.0,512.0,512.0,512.0,498.0,498.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,534.0,534.0,534.0,523.0,523.0,523.0,523.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,509.0,534.0,534.0,534.0,534.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,539.0,539.0,539.0,539.0,502.0,502.0,512.0,514.4888888888889,529.7111111111111,498.0,509.0,502.0,82.0,43.0,124.0,532.0,534.0,559.0
0,498.0,508.0,494.0,531.0,531.0,531.0,531.0,532.0,532.0,532.0,522.0,522.0,522.0,522.0,512.0,512.0,512.0,512.0,498.0,498.0,498.0,498.0,513.0,523.0,523.0,523.0,523.0,534.0,534.0,534.0,523.0,523.0,523.0,523.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,508.0,534.0,534.0,534.0,534.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,539.0,539.0,539.0,539.0,502.0,502.0,502.0,502.0,494.0,512.4666666666667,514.4,529.6666666666666,513.0,508.0,494.0,82.0,43.0,124.0,532.0,534.0,559.0
0,498.0,508.0,494.0,532.0,532.0,522.0,522.0,522.0,522.0,512.0,512.0,512.0,512.0,498.0,498.0,498.0,498.0,513.0,513.0,513.0,513.0,513.0,527.0,534.0,534.0,523.0,523.0,523.0,523.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,509.0,559.0,559.0,559.0,559.0,559.0,559.0,539.0,539.0,539.0,539.0,502.0,502.0,502.0,502.0,494.0,494.0,494.0,494.0,494.0,501.0,516.1777777777778,515.8888888888889,532.6222222222223,527.0,509.0,501.0,82.0,40.0,91.0,532.0,534.0,559.0
0,495.0,507.0,494.0,522.0,512.0,512.0,512.0,512.0,498.0,498.0,498.0,498.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,527.0,495.0,495.0,523.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,507.0,507.0,559.0,539.0,539.0,539.0,539.0,502.0,502.0,502.0,502.0,494.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,500.0,500.0,512.1777777777778,516.9333333333333,531.6,495.0,507.0,500.0,82.0,27.0,91.0,527.0,523.0,559.0
0,495.0,507.0,470.0,512.0,498.0,498.0,498.0,498.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,527.0,495.0,495.0,495.0,495.0,514.0,514.0,520.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,511.0,511.0,539.0,502.0,502.0,502.0,502.0,494.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,500.0,500.0,500.0,500.0,470.0,470.0,508.8,516.1111111111111,524.5777777777778,514.0,511.0,470.0,55.0,27.0,115.0,527.0,520.0,539.0
0,495.0,507.0,467.0,498.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,527.0,495.0,495.0,495.0,495.0,514.0,514.0,514.0,514.0,506.0,506.0,509.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,507.0,507.0,502.0,494.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,500.0,500.0,500.0,500.0,470.0,470.0,470.0,470.0,467.0,467.0,510.26666666666665,515.3111111111111,515.0666666666667,506.0,507.0,467.0,55.0,27.0,92.0,527.0,511.0,502.0
0,467.0,507.0,467.0,513.0,513.0,527.0,527.0,527.0,527.0,495.0,495.0,495.0,495.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,506.0,467.0,467.0,508.0,508.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,508.0,508.0,494.0,494.0,501.0,501.0,501.0,501.0,500.0,500.0,500.0,500.0,470.0,470.0,470.0,470.0,467.0,467.0,467.0,467.0,494.0,494.0,509.9111111111111,514.5333333333333,510.0,467.0,508.0,494.0,65.0,27.0,92.0,527.0,511.0,501.0
0,467.0,507.0,467.0,527.0,527.0,495.0,495.0,495.0,495.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,506.0,467.0,467.0,467.0,467.0,496.0,496.0,509.0,509.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,507.0,507.0,501.0,501.0,500.0,500.0,500.0,500.0,470.0,470.0,470.0,470.0,467.0,467.0,467.0,467.0,494.0,494.0,494.0,494.0,525.0,525.0,509.1111111111111,513.3555555555556,509.4888888888889,496.0,507.0,525.0,65.0,27.0,92.0,527.0,511.0,525.0
0,467.0,507.0,467.0,495.0,495.0,495.0,495.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,506.0,467.0,467.0,467.0,467.0,496.0,496.0,496.0,536.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,510.0,500.0,500.0,500.0,500.0,470.0,470.0,470.0,470.0,467.0,467.0,467.0,467.0,494.0,494.0,494.0,494.0,525.0,525.0,525.0,545.0,508.44444444444446,512.7111111111111,509.53333333333336,536.0,510.0,545.0,69.0,27.0,92.0,536.0,511.0,545.0
0,467.0,502.0,467.0,514.0,514.0,514.0,506.0,506.0,506.0,506.0,467.0,467.0,467.0,467.0,496.0,496.0,496.0,536.0,536.0,536.0,536.0,522.0,522.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,502.0,502.0,470.0,470.0,470.0,467.0,467.0,467.0,467.0,494.0,494.0,494.0,494.0,525.0,525.0,525.0,545.0,545.0,545.0,545.0,521.0,521.0,508.5111111111111,510.1777777777778,507.46666666666664,522.0,502.0,521.0,69.0,21.0,92.0,536.0,511.0,545.0
0,467.0,497.0,467.0,506.0,506.0,506.0,506.0,467.0,467.0,467.0,467.0,496.0,496.0,496.0,536.0,536.0,536.0,536.0,522.0,522.0,522.0,489.0,489.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,497.0,497.0,467.0,467.0,467.0,467.0,494.0,494.0,494.0,494.0,525.0,525.0,525.0,545.0,545.0,545.0,545.0,521.0,521.0,521.0,506.0,506.0,507.0444444444444,508.55555555555554,504.26666666666665,489.0,497.0,506.0,69.0,23.0,78.0,536.0,510.0,545.0
0,467.0,497.0,467.0,506.0,467.0,467.0,467.0,467.0,496.0,496.0,496.0,536.0,536.0,536.0,536.0,522.0,522.0,522.0,489.0,489.0,489.0,489.0,539.0,507.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,497.0,497.0,497.0,497.0,498.0,467.0,494.0,494.0,494.0,494.0,525.0,525.0,525.0,545.0,545.0,545.0,545.0,521.0,521.0,521.0,506.0,506.0,506.0,506.0,514.0,506.6222222222222,507.0444444444444,502.24444444444447,539.0,498.0,514.0,72.0,23.0,78.0,539.0,510.0,545.0
0,489.0,497.0,506.0,496.0,496.0,496.0,536.0,536.0,536.0,536.0,522.0,522.0,522.0,489.0,489.0,489.0,489.0,539.0,539.0,539.0,539.0,511.0,511.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,497.0,497.0,497.0,497.0,498.0,498.0,498.0,498.0,506.0,506.0,525.0,525.0,525.0,545.0,545.0,545.0,545.0,521.0,521.0,521.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,514.0,519.0,519.0,509.6222222222222,505.93333333333334,502.97777777777776,511.0,506.0,519.0,72.0,14.0,78.0,539.0,510.0,545.0
0,489.0,497.0,506.0,536.0,536.0,536.0,522.0,522.0,522.0,489.0,489.0,489.0,489.0,539.0,539.0,539.0,539.0,511.0,511.0,511.0,511.0,491.0,491.0,510.0,510.0,510.0,502.0,502.0,502.0,497.0,497.0,497.0,497.0,498.0,498.0,498.0,498.0,506.0,506.0,506.0,506.0,506.0,506.0,545.0,545.0,545.0,521.0,521.0,521.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,519.0,519.0,508.55555555555554,505.75555555555553,505.2,491.0,506.0,519.0,72.0,14.0,78.0,539.0,510.0,545.0
0,489.0,497.0,503.0,522.0,522.0,489.0,489.0,489.0,489.0,539.0,539.0,539.0,539.0,511.0,511.0,511.0,511.0,491.0,491.0,491.0,491.0,525.0,525.0,502.0,502.0,497.0,497.0,497.0,497.0,498.0,498.0,498.0,498.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,521.0,521.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,503.0,503.0,507.1777777777778,505.46666666666664,506.24444444444447,525.0,505.0,503.0,72.0,14.0,78.0,539.0,506.0,521.0
0,489.0,497.0,477.0,489.0,539.0,539.0,539.0,539.0,511.0,511.0,511.0,511.0,491.0,491.0,491.0,491.0,525.0,525.0,525.0,497.0,497.0,497.0,497.0,497.0,498.0,498.0,498.0,498.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,513.0,513.0,513.0,513.0,506.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,503.0,503.0,503.0,477.0,477.0,477.0,477.0,507.31111111111113,505.9111111111111,504.24444444444447,497.0,513.0,477.0,72.0,16.0,78.0,539.0,513.0,519.0
0,491.0,498.0,477.0,539.0,511.0,511.0,511.0,511.0,491.0,491.0,491.0,491.0,525.0,525.0,525.0,497.0,497.0,497.0,497.0,497.0,497.0,515.0,515.0,498.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,503.0,503.0,503.0,477.0,477.0,477.0,477.0,477.0,477.0,482.0,482.0,506.6,506.0888888888889,505.0888888888889,515.0,513.0,482.0,72.0,16.0,78.0,539.0,513.0,519.0
0,491.0,505.0,477.0,511.0,491.0,491.0,491.0,491.0,525.0,525.0,525.0,497.0,497.0,497.0,497.0,497.0,497.0,515.0,515.0,515.0,515.0,536.0,536.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,503.0,503.0,503.0,477.0,477.0,477.0,477.0,477.0,477.0,482.0,482.0,482.0,482.0,498.0,498.0,508.3333333333333,506.8888888888889,507.1333333333333,536.0,519.0,498.0,72.0,22.0,68.0,536.0,519.0,519.0
0,491.0,505.0,477.0,491.0,525.0,525.0,525.0,497.0,497.0,497.0,497.0,497.0,497.0,515.0,515.0,515.0,515.0,536.0,536.0,536.0,536.0,503.0,503.0,506.0,505.0,505.0,505.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,529.0,529.0,519.0,503.0,503.0,503.0,477.0,477.0,477.0,477.0,477.0,477.0,482.0,482.0,482.0,482.0,498.0,498.0,498.0,498.0,491.0,491.0,513.0,508.31111111111113,507.1777777777778,503.0,529.0,491.0,50.0,32.0,68.0,536.0,529.0,519.0
0,497.0,513.0,467.0,497.0,497.0,497.0,497.0,497.0,497.0,515.0,515.0,515.0,515.0,536.0,536.0,536.0,536.0,503.0,503.0,503.0,503.0,512.0,512.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,529.0,529.0,529.0,529.0,521.0,521.0,477.0,477.0,477.0,477.0,477.0,477.0,482.0,482.0,482.0,482.0,498.0,498.0,498.0,498.0,491.0,491.0,491.0,491.0,467.0,467.0,513.1333333333333,509.84444444444443,502.64444444444445,512.0,521.0,467.0,50.0,32.0,78.0,536.0,529.0,498.0
0,478.0,513.0,464.0,497.0,497.0,515.0,515.0,515.0,515.0,536.0,536.0,536.0,536.0,503.0,503.0,503.0,503.0,512.0,512.0,512.0,478.0,478.0,478.0,513.0,513.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,529.0,529.0,529.0,529.0,521.0,521.0,521.0,528.0,528.0,528.0,477.0,477.0,482.0,482.0,482.0,482.0,498.0,498.0,498.0,498.0,491.0,491.0,491.0,491.0,467.0,467.0,467.0,464.0,464.0,464.0,509.0444444444444,511.46666666666664,496.0444444444444,478.0,528.0,464.0,61.0,32.0,57.0,536.0,529.0,498.0
0,478.0,513.0,464.0,515.0,515.0,536.0,536.0,536.0,536.0,503.0,503.0,503.0,503.0,512.0,512.0,512.0,478.0,478.0,478.0,478.0,478.0,512.0,512.0,513.0,513.0,519.0,519.0,519.0,519.0,529.0,529.0,529.0,529.0,521.0,521.0,521.0,528.0,528.0,528.0,528.0,528.0,517.0,517.0,482.0,482.0,498.0,498.0,498.0,498.0,491.0,491.0,491.0,491.0,467.0,467.0,467.0,464.0,464.0,464.0,464.0,464.0,491.0,491.0,508.1111111111111,513.5111111111111,492.84444444444443,512.0,517.0,491.0,61.0,32.0,55.0,536.0,529.0,498.0
0,478.0,516.0,464.0,536.0,536.0,536.0,503.0,503.0,503.0,503.0,512.0,512.0,512.0,478.0,478.0,478.0,478.0,478.0,512.0,512.0,512.0,503.0,503.0,519.0,519.0,519.0,529.0,529.0,529.0,529.0,521.0,521.0,521.0,528.0,528.0,528.0,528.0,528.0,517.0,517.0,517.0,516.0,516.0,498.0,498.0,498.0,491.0,491.0,491.0,491.0,467.0,467.0,467.0,464.0,464.0,464.0,464.0,464.0,491.0,491.0,491.0,522.0,522.0,508.1333333333333,514.7777777777778,493.0444444444444,503.0,516.0,522.0,61.0,31.0,58.0,536.0,529.0,522.0
0,478.0,509.0,464.0,503.0,503.0,503.0,512.0,512.0,512.0,478.0,478.0,478.0,478.0,478.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,506.0,506.0,529.0,529.0,529.0,521.0,521.0,521.0,528.0,528.0,528.0,528.0,528.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,509.0,509.0,491.0,491.0,491.0,467.0,467.0,467.0,464.0,464.0,464.0,464.0,464.0,491.0,491.0,491.0,522.0,522.0,522.0,522.0,531.0,531.0,505.68888888888887,515.8888888888889,494.0444444444444,506.0,509.0,531.0,58.0,24.0,67.0,512.0,529.0,531.0
0,478.0,509.0,464.0,512.0,512.0,478.0,478.0,478.0,478.0,478.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,523.0,523.0,521.0,521.0,528.0,528.0,528.0,528.0,528.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,510.0,510.0,467.0,467.0,464.0,464.0,464.0,464.0,464.0,491.0,491.0,491.0,522.0,522.0,522.0,522.0,531.0,531.0,531.0,531.0,528.0,528.0,506.44444444444446,516.2,494.97777777777776,523.0,510.0,528.0,58.0,24.0,67.0,523.0,528.0,531.0
0,478.0,508.0,464.0,478.0,478.0,478.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,523.0,523.0,523.0,523.0,506.0,506.0,528.0,528.0,528.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,508.0,508.0,464.0,464.0,464.0,491.0,491.0,491.0,522.0,522.0,522.0,522.0,531.0,531.0,531.0,531.0,528.0,528.0,528.0,528.0,521.0,521.0,507.77777777777777,516.4888888888889,495.8222222222222,506.0,508.0,521.0,58.0,24.0,67.0,523.0,528.0,531.0
0,503.0,508.0,491.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,543.0,543.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,511.0,511.0,491.0,491.0,491.0,522.0,522.0,522.0,522.0,531.0,531.0,531.0,531.0,528.0,528.0,528.0,528.0,521.0,521.0,521.0,520.0,520.0,508.77777777777777,516.6444444444444,497.55555555555554,543.0,511.0,520.0,65.0,21.0,67.0,543.0,517.0,531.0
0,496.0,508.0,520.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,543.0,543.0,543.0,543.0,496.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,510.0,522.0,522.0,522.0,522.0,531.0,531.0,531.0,531.0,528.0,528.0,528.0,528.0,521.0,521.0,521.0,520.0,520.0,520.0,520.0,523.0,510.8,516.4888888888889,500.4888888888889,496.0,510.0,523.0,65.0,21.0,67.0,543.0,516.0,531.0
0,496.0,506.0,520.0,506.0,506.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,543.0,543.0,543.0,543.0,496.0,496.0,496.0,496.0,496.0,504.0,504.0,509.0,509.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,531.0,531.0,528.0,528.0,528.0,528.0,521.0,521.0,521.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,523.0,529.0,529.0,509.4222222222222,515.9111111111112,506.44444444444446,504.0,506.0,529.0,65.0,23.0,67.0,543.0,511.0,531.0
0,496.0,506.0,520.0,523.0,506.0,506.0,506.0,543.0,543.0,543.0,543.0,496.0,496.0,496.0,496.0,496.0,504.0,504.0,504.0,504.0,504.0,504.0,502.0,510.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,528.0,521.0,521.0,521.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,523.0,529.0,529.0,529.0,529.0,529.0,529.0,524.0,506.55555555555554,514.2444444444444,509.93333333333334,502.0,506.0,524.0,65.0,23.0,67.0,543.0,511.0,529.0
0,496.0,506.0,520.0,543.0,543.0,543.0,543.0,496.0,496.0,496.0,496.0,496.0,504.0,504.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,499.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,503.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,523.0,529.0,529.0,529.0,529.0,529.0,529.0,524.0,524.0,524.0,524.0,522.0,506.26666666666665,512.3777777777777,513.4,502.0,506.0,524.0,65.0,22.0,67.0,543.0,511.0,529.0
0,486.0,503.0,522.0,496.0,496.0,496.0,496.0,504.0,504.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,502.0,499.0,499.0,499.0,486.0,486.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,503.0,503.0,503.0,507.0,507.0,523.0,523.0,523.0,523.0,529.0,529.0,529.0,529.0,529.0,529.0,524.0,524.0,524.0,524.0,524.0,522.0,522.0,522.0,530.0,530.0,506.5111111111111,510.0888888888889,520.0666666666667,486.0,507.0,530.0,65.0,25.0,67.0,504.0,510.0,530.0
0,486.0,502.0,522.0,504.0,504.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,502.0,499.0,499.0,499.0,486.0,486.0,486.0,486.0,500.0,500.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,503.0,503.0,503.0,507.0,507.0,507.0,507.0,502.0,502.0,529.0,529.0,529.0,529.0,529.0,529.0,524.0,524.0,524.0,524.0,524.0,522.0,522.0,522.0,530.0,530.0,530.0,530.0,529.0,529.0,506.3333333333333,508.4888888888889,524.6888888888889,500.0,502.0,529.0,57.0,15.0,40.0,504.0,507.0,530.0
