,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2
0,527.0,511.0,531.0,30.0,18.0,53.0,511.0,511.0,511.0,516.0,516.0,516.0,511.0,511.0,511.0,518.0,518.0,518.0,518.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,527.0,527.0,514.0,514.0,514.0,516.0,516.0,516.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,525.0,525.0,525.0,534.0,534.0,534.0,534.0,526.0,526.0,526.0,526.0,527.0,527.0,527.0,527.0,531.0,531.0,512.7777777777778,509.46666666666664,506.6,527.0,517.0,534.0
0,515.0,509.0,534.0,30.0,18.0,46.0,511.0,509.0,525.0,511.0,518.0,518.0,518.0,518.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,527.0,527.0,527.0,527.0,527.0,515.0,515.0,516.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,525.0,534.0,534.0,534.0,534.0,526.0,526.0,526.0,526.0,527.0,527.0,527.0,527.0,531.0,531.0,531.0,531.0,531.0,534.0,534.0,514.2444444444444,509.64444444444445,512.1333333333333,527.0,517.0,534.0
0,512.0,501.0,536.0,30.0,18.0,47.0,512.0,501.0,526.0,518.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,527.0,527.0,527.0,527.0,527.0,515.0,515.0,515.0,515.0,512.0,512.0,517.0,516.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,501.0,501.0,534.0,526.0,526.0,526.0,526.0,527.0,527.0,527.0,527.0,531.0,531.0,531.0,531.0,531.0,534.0,534.0,534.0,534.0,536.0,536.0,513.9111111111112,509.55555555555554,516.2888888888889,527.0,517.0,536.0
0,517.0,507.0,539.0,30.0,18.0,50.0,512.0,501.0,526.0,521.0,521.0,521.0,521.0,521.0,521.0,527.0,527.0,527.0,527.0,527.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,517.0,516.0,516.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,507.0,526.0,526.0,527.0,527.0,527.0,527.0,531.0,531.0,531.0,531.0,531.0,534.0,534.0,534.0,534.0,536.0,536.0,536.0,536.0,539.0,514.4222222222222,509.55555555555554,519.4888888888889,527.0,516.0,539.0
0,500.0,505.0,523.0,27.0,18.0,50.0,500.0,501.0,523.0,521.0,527.0,527.0,527.0,527.0,527.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,517.0,517.0,517.0,517.0,500.0,500.0,514.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,505.0,505.0,527.0,531.0,531.0,531.0,531.0,531.0,534.0,534.0,534.0,534.0,536.0,536.0,536.0,536.0,539.0,539.0,539.0,539.0,523.0,523.0,515.7111111111111,510.35555555555555,523.7111111111111,527.0,514.0,539.0
0,505.0,512.0,506.0,27.0,16.0,40.0,500.0,501.0,506.0,527.0,527.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,517.0,517.0,517.0,517.0,500.0,500.0,500.0,500.0,505.0,505.0,511.0,511.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,512.0,512.0,531.0,531.0,534.0,534.0,534.0,534.0,536.0,536.0,536.0,536.0,539.0,539.0,539.0,539.0,523.0,523.0,523.0,523.0,506.0,506.0,515.3555555555556,510.93333333333334,525.7555555555556,527.0,512.0,539.0
0,501.0,499.0,495.0,27.0,18.0,44.0,500.0,499.0,495.0,515.0,515.0,512.0,512.0,512.0,512.0,517.0,517.0,517.0,517.0,500.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,501.0,501.0,509.0,509.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,512.0,499.0,499.0,534.0,534.0,536.0,536.0,536.0,536.0,539.0,539.0,539.0,539.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,506.0,495.0,495.0,514.5333333333333,510.3777777777778,525.6222222222223,517.0,512.0,539.0
0,510.0,501.0,500.0,27.0,18.0,44.0,500.0,499.0,495.0,512.0,512.0,517.0,517.0,517.0,517.0,500.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,501.0,501.0,501.0,501.0,510.0,510.0,501.0,501.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,512.0,499.0,499.0,499.0,499.0,501.0,501.0,536.0,536.0,539.0,539.0,539.0,539.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,506.0,495.0,495.0,495.0,495.0,500.0,500.0,513.7111111111111,509.0888888888889,524.1111111111111,517.0,512.0,539.0
0,490.0,498.0,489.0,37.0,19.0,50.0,490.0,498.0,489.0,517.0,517.0,517.0,517.0,500.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,501.0,501.0,501.0,501.0,510.0,510.0,510.0,490.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,512.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,498.0,539.0,539.0,539.0,539.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,506.0,495.0,495.0,495.0,495.0,500.0,500.0,500.0,489.0,513.2222222222222,508.35555555555555,522.7555555555556,517.0,512.0,539.0
0,496.0,513.0,461.0,37.0,18.0,78.0,490.0,498.0,461.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,501.0,501.0,501.0,501.0,510.0,510.0,510.0,490.0,490.0,490.0,490.0,496.0,496.0,505.0,505.0,505.0,512.0,512.0,512.0,512.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,513.0,513.0,523.0,523.0,523.0,506.0,506.0,506.0,506.0,495.0,495.0,495.0,495.0,500.0,500.0,500.0,489.0,489.0,489.0,489.0,461.0,461.0,510.31111111111113,506.93333333333334,516.6888888888889,510.0,513.0,523.0
0,503.0,521.0,461.0,37.0,23.0,78.0,490.0,498.0,461.0,505.0,505.0,505.0,501.0,501.0,501.0,501.0,510.0,510.0,510.0,490.0,490.0,490.0,490.0,496.0,496.0,496.0,496.0,503.0,503.0,512.0,512.0,512.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,513.0,513.0,513.0,513.0,521.0,521.0,506.0,506.0,506.0,495.0,495.0,495.0,495.0,500.0,500.0,500.0,489.0,489.0,489.0,489.0,461.0,461.0,461.0,461.0,461.0,461.0,508.4,507.06666666666666,510.8888888888889,510.0,521.0,506.0
0,509.0,517.0,472.0,37.0,23.0,78.0,490.0,498.0,461.0,501.0,501.0,501.0,510.0,510.0,510.0,490.0,490.0,490.0,490.0,496.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,509.0,509.0,499.0,499.0,499.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,513.0,513.0,513.0,513.0,521.0,521.0,521.0,521.0,517.0,517.0,495.0,495.0,495.0,500.0,500.0,500.0,489.0,489.0,489.0,489.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,472.0,472.0,506.93333333333334,507.5777777777778,505.4222222222222,510.0,521.0,500.0
0,507.0,509.0,481.0,37.0,23.0,78.0,490.0,498.0,461.0,510.0,510.0,510.0,490.0,490.0,490.0,490.0,496.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,507.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,513.0,513.0,513.0,513.0,521.0,521.0,521.0,521.0,517.0,517.0,517.0,517.0,509.0,500.0,500.0,500.0,489.0,489.0,489.0,489.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,472.0,472.0,472.0,472.0,481.0,505.68888888888887,507.8,501.68888888888887,510.0,521.0,500.0
0,512.0,492.0,489.0,27.0,29.0,78.0,490.0,492.0,461.0,490.0,490.0,496.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,512.0,498.0,498.0,513.0,513.0,513.0,513.0,521.0,521.0,521.0,521.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,509.0,509.0,492.0,489.0,489.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,472.0,472.0,472.0,472.0,481.0,481.0,481.0,481.0,481.0,489.0,504.64444444444445,507.3777777777778,496.0444444444444,512.0,521.0,489.0
0,525.0,498.0,495.0,35.0,29.0,78.0,503.0,492.0,461.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,525.0,525.0,525.0,521.0,521.0,521.0,521.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,509.0,509.0,492.0,492.0,492.0,492.0,498.0,498.0,498.0,461.0,461.0,461.0,461.0,472.0,472.0,472.0,472.0,481.0,481.0,481.0,481.0,481.0,489.0,489.0,489.0,489.0,495.0,495.0,495.0,505.2888888888889,506.31111111111113,490.0444444444444,525.0,521.0,495.0
0,509.0,507.0,505.0,35.0,29.0,62.0,503.0,492.0,461.0,503.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,525.0,525.0,525.0,525.0,525.0,509.0,521.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,509.0,509.0,492.0,492.0,492.0,492.0,498.0,498.0,498.0,498.0,498.0,507.0,461.0,472.0,472.0,472.0,472.0,481.0,481.0,481.0,481.0,481.0,489.0,489.0,489.0,489.0,495.0,495.0,495.0,495.0,495.0,505.0,505.84444444444443,505.9555555555556,487.68888888888887,525.0,521.0,505.0
0,512.0,516.0,512.0,35.0,29.0,51.0,507.0,492.0,481.0,507.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,525.0,525.0,525.0,525.0,525.0,509.0,509.0,509.0,509.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,492.0,492.0,492.0,492.0,498.0,498.0,498.0,498.0,498.0,507.0,507.0,507.0,507.0,516.0,516.0,481.0,481.0,481.0,481.0,481.0,489.0,489.0,489.0,489.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,505.0,512.0,512.0,506.75555555555553,506.26666666666665,486.75555555555553,525.0,516.0,512.0
0,515.0,521.0,529.0,35.0,29.0,68.0,507.0,492.0,481.0,507.0,507.0,512.0,512.0,512.0,512.0,525.0,525.0,525.0,525.0,525.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,515.0,515.0,509.0,509.0,492.0,492.0,492.0,492.0,498.0,498.0,498.0,498.0,498.0,507.0,507.0,507.0,507.0,516.0,516.0,516.0,521.0,521.0,481.0,481.0,489.0,489.0,489.0,489.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,529.0,529.0,507.44444444444446,507.0444444444444,488.15555555555557,525.0,521.0,529.0
0,502.0,523.0,527.0,35.0,31.0,68.0,502.0,492.0,489.0,512.0,512.0,512.0,525.0,525.0,525.0,525.0,525.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,502.0,492.0,492.0,492.0,498.0,498.0,498.0,498.0,498.0,507.0,507.0,507.0,507.0,516.0,516.0,516.0,521.0,521.0,521.0,521.0,523.0,489.0,489.0,489.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,529.0,529.0,529.0,529.0,527.0,508.0888888888889,508.55555555555554,490.3777777777778,525.0,523.0,529.0
0,518.0,512.0,541.0,35.0,31.0,80.0,502.0,498.0,495.0,525.0,525.0,525.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,502.0,502.0,502.0,502.0,518.0,518.0,498.0,498.0,498.0,507.0,507.0,507.0,507.0,516.0,516.0,516.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,512.0,512.0,495.0,495.0,495.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,529.0,529.0,529.0,529.0,527.0,527.0,527.0,527.0,541.0,541.0,508.8,510.64444444444445,494.4888888888889,525.0,523.0,541.0
0,504.0,514.0,533.0,29.0,31.0,80.0,502.0,507.0,505.0,509.0,509.0,509.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,502.0,502.0,502.0,502.0,518.0,518.0,518.0,518.0,504.0,504.0,507.0,507.0,507.0,516.0,516.0,516.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,514.0,514.0,505.0,505.0,505.0,512.0,512.0,512.0,529.0,529.0,529.0,529.0,527.0,527.0,527.0,527.0,541.0,541.0,541.0,541.0,533.0,533.0,510.4,511.31111111111113,500.0,518.0,523.0,541.0
0,508.0,511.0,526.0,23.0,31.0,80.0,502.0,511.0,512.0,512.0,515.0,515.0,515.0,515.0,502.0,502.0,502.0,502.0,518.0,518.0,518.0,518.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,516.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,512.0,529.0,529.0,529.0,529.0,527.0,527.0,527.0,527.0,541.0,541.0,541.0,541.0,533.0,533.0,533.0,533.0,526.0,526.0,526.0,511.0888888888889,510.68888888888887,507.53333333333336,518.0,523.0,541.0
0,525.0,510.0,518.0,23.0,31.0,69.0,502.0,510.0,518.0,515.0,502.0,502.0,502.0,502.0,518.0,518.0,518.0,518.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,508.0,525.0,525.0,521.0,523.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,529.0,527.0,527.0,527.0,527.0,541.0,541.0,541.0,541.0,533.0,533.0,533.0,533.0,526.0,526.0,526.0,526.0,526.0,518.0,518.0,511.8888888888889,510.02222222222224,512.2222222222222,525.0,523.0,541.0
0,509.0,514.0,519.0,23.0,31.0,60.0,502.0,510.0,518.0,502.0,518.0,518.0,518.0,518.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,508.0,525.0,525.0,525.0,525.0,509.0,509.0,523.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,514.0,514.0,527.0,541.0,541.0,541.0,541.0,533.0,533.0,533.0,533.0,526.0,526.0,526.0,526.0,526.0,518.0,518.0,518.0,518.0,519.0,519.0,512.7333333333333,510.1111111111111,515.7555555555556,525.0,523.0,541.0
0,516.0,503.0,510.0,23.0,31.0,52.0,504.0,503.0,510.0,518.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,508.0,525.0,525.0,525.0,525.0,509.0,509.0,509.0,509.0,516.0,516.0,512.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,503.0,503.0,541.0,533.0,533.0,533.0,533.0,526.0,526.0,526.0,526.0,526.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,510.0,510.0,513.0,510.8222222222222,518.3777777777777,525.0,514.0,541.0
0,503.0,500.0,525.0,23.0,25.0,46.0,503.0,500.0,510.0,504.0,508.0,508.0,508.0,508.0,508.0,525.0,525.0,525.0,525.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,503.0,503.0,514.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,503.0,503.0,503.0,503.0,500.0,500.0,533.0,526.0,526.0,526.0,526.0,526.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,525.0,525.0,512.2,511.4,520.6444444444444,525.0,514.0,533.0
0,518.0,491.0,528.0,23.0,32.0,36.0,503.0,491.0,510.0,508.0,508.0,525.0,525.0,525.0,525.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,503.0,503.0,503.0,503.0,518.0,518.0,511.0,511.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,503.0,503.0,503.0,503.0,500.0,500.0,500.0,500.0,491.0,491.0,526.0,526.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,525.0,525.0,525.0,525.0,528.0,528.0,511.26666666666665,510.97777777777776,523.2222222222222,525.0,514.0,528.0
0,499.0,491.0,526.0,26.0,32.0,31.0,499.0,491.0,510.0,525.0,525.0,525.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,499.0,499.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,503.0,503.0,503.0,503.0,500.0,500.0,500.0,500.0,491.0,491.0,491.0,491.0,491.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,525.0,525.0,525.0,525.0,528.0,528.0,528.0,526.0,526.0,511.02222222222224,509.9111111111111,524.6666666666666,525.0,514.0,528.0
0,501.0,509.0,512.0,26.0,32.0,31.0,499.0,491.0,510.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,499.0,499.0,499.0,499.0,501.0,501.0,514.0,514.0,514.0,503.0,503.0,503.0,503.0,500.0,500.0,500.0,500.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,509.0,509.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,525.0,525.0,525.0,525.0,528.0,528.0,528.0,526.0,526.0,526.0,526.0,512.0,512.0,509.8888888888889,508.3777777777778,524.9111111111112,518.0,514.0,528.0
0,506.0,527.0,500.0,26.0,36.0,41.0,499.0,491.0,500.0,516.0,516.0,516.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,501.0,506.0,506.0,503.0,503.0,503.0,500.0,500.0,500.0,500.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,509.0,509.0,509.0,509.0,527.0,527.0,510.0,510.0,510.0,525.0,525.0,525.0,525.0,528.0,528.0,528.0,526.0,526.0,526.0,526.0,512.0,512.0,512.0,512.0,500.0,500.0,509.15555555555557,508.06666666666666,522.9111111111112,518.0,527.0,528.0
0,486.0,525.0,486.0,39.0,36.0,55.0,486.0,491.0,486.0,503.0,503.0,503.0,518.0,518.0,518.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,486.0,486.0,500.0,500.0,500.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,509.0,509.0,509.0,509.0,527.0,527.0,527.0,527.0,525.0,525.0,525.0,525.0,525.0,528.0,528.0,528.0,526.0,526.0,526.0,526.0,512.0,512.0,512.0,512.0,500.0,500.0,500.0,500.0,486.0,486.0,508.26666666666665,508.5777777777778,519.5777777777778,518.0,527.0,528.0
0,498.0,521.0,486.0,39.0,36.0,47.0,486.0,491.0,486.0,518.0,518.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,486.0,486.0,486.0,486.0,498.0,498.0,491.0,491.0,491.0,491.0,491.0,491.0,509.0,509.0,509.0,509.0,527.0,527.0,527.0,527.0,525.0,525.0,525.0,525.0,521.0,521.0,528.0,528.0,526.0,526.0,526.0,526.0,512.0,512.0,512.0,512.0,500.0,500.0,500.0,500.0,486.0,486.0,486.0,486.0,486.0,486.0,506.26666666666665,509.5111111111111,514.8666666666667,518.0,527.0,528.0
0,518.0,508.0,498.0,39.0,36.0,42.0,486.0,491.0,486.0,499.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,486.0,486.0,486.0,486.0,498.0,498.0,498.0,498.0,498.0,518.0,518.0,491.0,509.0,509.0,509.0,509.0,527.0,527.0,527.0,527.0,525.0,525.0,525.0,525.0,521.0,521.0,521.0,521.0,521.0,508.0,508.0,526.0,512.0,512.0,512.0,512.0,500.0,500.0,500.0,500.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,498.0,498.0,506.31111111111113,509.84444444444443,510.4888888888889,518.0,527.0,526.0
0,510.0,502.0,505.0,39.0,36.0,42.0,486.0,502.0,486.0,501.0,506.0,506.0,506.0,506.0,486.0,486.0,486.0,486.0,498.0,498.0,498.0,498.0,498.0,518.0,518.0,518.0,518.0,510.0,510.0,509.0,527.0,527.0,527.0,527.0,525.0,525.0,525.0,525.0,521.0,521.0,521.0,521.0,521.0,508.0,508.0,508.0,508.0,502.0,502.0,512.0,500.0,500.0,500.0,500.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,498.0,498.0,498.0,498.0,505.0,505.0,506.46666666666664,509.3333333333333,508.4888888888889,518.0,527.0,512.0
0,507.0,487.0,500.0,32.0,40.0,42.0,486.0,487.0,486.0,506.0,486.0,486.0,486.0,486.0,498.0,498.0,498.0,498.0,498.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,507.0,507.0,527.0,525.0,525.0,525.0,525.0,521.0,521.0,521.0,521.0,521.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,487.0,487.0,500.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,500.0,500.0,505.35555555555555,507.8666666666667,507.0888888888889,518.0,527.0,505.0
0,494.0,492.0,488.0,32.0,40.0,42.0,486.0,487.0,486.0,486.0,498.0,498.0,498.0,498.0,498.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,494.0,494.0,525.0,521.0,521.0,521.0,521.0,521.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,487.0,487.0,487.0,487.0,492.0,492.0,486.0,486.0,486.0,486.0,486.0,486.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,500.0,500.0,500.0,500.0,488.0,488.0,504.44444444444446,505.93333333333334,505.06666666666666,518.0,525.0,505.0
0,503.0,497.0,476.0,32.0,40.0,52.0,494.0,487.0,476.0,498.0,498.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,494.0,494.0,494.0,494.0,503.0,503.0,521.0,521.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,487.0,487.0,487.0,487.0,492.0,492.0,492.0,492.0,497.0,497.0,486.0,486.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,500.0,500.0,500.0,500.0,488.0,488.0,488.0,488.0,476.0,476.0,503.1777777777778,505.24444444444447,502.24444444444447,518.0,521.0,505.0
0,516.0,507.0,476.0,32.0,40.0,52.0,494.0,487.0,476.0,518.0,518.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,494.0,494.0,494.0,494.0,503.0,503.0,503.0,503.0,516.0,516.0,508.0,508.0,502.0,502.0,502.0,502.0,487.0,487.0,487.0,487.0,492.0,492.0,492.0,492.0,497.0,497.0,497.0,497.0,507.0,507.0,498.0,498.0,505.0,505.0,505.0,505.0,500.0,500.0,500.0,500.0,488.0,488.0,488.0,488.0,476.0,476.0,476.0,476.0,476.0,476.0,503.4222222222222,505.6222222222222,497.8222222222222,518.0,508.0,505.0
0,519.0,509.0,478.0,33.0,40.0,50.0,494.0,487.0,476.0,510.0,510.0,507.0,507.0,507.0,507.0,494.0,494.0,494.0,494.0,503.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,519.0,519.0,502.0,502.0,487.0,487.0,487.0,487.0,492.0,492.0,492.0,492.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,509.0,509.0,505.0,505.0,500.0,500.0,500.0,500.0,488.0,488.0,488.0,488.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,478.0,478.0,504.22222222222223,507.1333333333333,493.3777777777778,519.0,509.0,505.0
0,510.0,517.0,496.0,33.0,40.0,36.0,494.0,487.0,476.0,507.0,507.0,494.0,494.0,494.0,494.0,503.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,519.0,519.0,519.0,519.0,510.0,510.0,487.0,487.0,492.0,492.0,492.0,492.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,517.0,517.0,500.0,500.0,488.0,488.0,488.0,488.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,478.0,478.0,478.0,478.0,496.0,496.0,505.5111111111111,508.2888888888889,490.53333333333336,519.0,517.0,500.0
0,541.0,514.0,511.0,55.0,40.0,35.0,494.0,492.0,476.0,494.0,494.0,503.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,541.0,541.0,492.0,492.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,517.0,517.0,517.0,517.0,514.0,514.0,488.0,488.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,478.0,478.0,478.0,478.0,496.0,496.0,496.0,496.0,511.0,511.0,507.46666666666664,508.06666666666666,490.31111111111113,541.0,517.0,511.0
0,508.0,518.0,520.0,55.0,38.0,44.0,503.0,497.0,476.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,541.0,541.0,541.0,508.0,508.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,517.0,517.0,517.0,517.0,514.0,514.0,514.0,518.0,518.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,478.0,478.0,478.0,478.0,496.0,496.0,496.0,496.0,511.0,511.0,511.0,520.0,520.0,508.77777777777777,507.4222222222222,491.75555555555553,541.0,518.0,520.0
